,name,upjong,address_x,category,rating,평점_건수,평점_합계,평점_평균,평점_표준편차,Column1,address_y,Latitude,Longitude,상태
3446,제주비에이치씨신화월드,호프/통닭,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 133, 1층",안덕면,5.0,81.0,301.5,3.7222222222222223,1.489546910976623,1153798.0,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 133, 1층",33.30013,126.3196,정좌표
3447,버거의여왕,한식,제주특별자치도 서귀포시 안덕면 사계남로 202,안덕면,5.0,33.0,154.5,4.681818181818182,0.6473284258466415,1153964.0,제주특별자치도 서귀포시 안덕면 사계남로 202,33.2311,126.3088,정좌표
3448,만복흑돼지,한식,제주특별자치도 서귀포시 안덕면 산방로 53,안덕면,5.0,494.0,2396.5,4.851214574898785,0.6089499345839013,1154032.0,제주특별자치도 서귀포시 안덕면 산방로 53,33.24357,126.3269,정좌표
3449,사계리2033,기타,"제주특별자치도 서귀포시 안덕면 사계남로 181, 1층",안덕면,5.0,10.0,50.0,5.0,0.0,1155094.0,"제주특별자치도 서귀포시 안덕면 사계남로 181, 1층",33.22962,126.3077,정좌표
3450,생원전복,한식,제주특별자치도 서귀포시 안덕면 산방로 7,안덕면,5.0,50.0,220.0,4.4,1.1203133672398657,1155114.0,제주특별자치도 서귀포시 안덕면 산방로 7,33.24586,126.3307,정좌표
3451,거멍국수,한식,"제주특별자치도 서귀포시 안덕면 사계로114번길 53-14, 1층",안덕면,5.0,317.0,1337.0,4.217665615141956,1.0769170021896202,1155216.0,"제주특별자치도 서귀포시 안덕면 사계로114번길 53-14, 1층",33.2446,126.3043,정좌표
3452,돌하르방나주곰탕,한식,제주특별자치도 서귀포시 안덕면 중산간서로 1791,안덕면,5.0,41.0,162.5,3.9634146341463414,1.3527298506281613,1155912.0,제주특별자치도 서귀포시 안덕면 중산간서로 1791,33.2862,126.331,정좌표
3453,부산낙곱새,한식,제주특별자치도 서귀포시 안덕면 화순중앙로 7-10,안덕면,5.0,2.0,8.0,4.0,1.4142135623730951,1155996.0,제주특별자치도 서귀포시 안덕면 화순중앙로 7-10,33.25148,126.3348,정좌표
3454,모록밭,한식,제주특별자치도 서귀포시 안덕면 병악로 428,안덕면,4.0,26.0,111.5,4.288461538461538,1.2662786180227237,1156000.0,제주특별자치도 서귀포시 안덕면 병악로 428,33.30726,126.3825,정좌표
3455,머머코,한식,"제주특별자치도 서귀포시 안덕면 한창로 103, 1층",안덕면,3.0,1.0,3.0,3.0,,1156062.0,"제주특별자치도 서귀포시 안덕면 한창로 103, 1층",33.2723,126.3649,정좌표
3456,카페짜이,까페,제주특별자치도 서귀포시 안덕면 사계남로 239,안덕면,5.0,21.0,100.5,4.785714285714286,0.33806170189140644,1156064.0,제주특별자치도 서귀포시 안덕면 사계남로 239,33.23442,126.308,정좌표
3457,산계원식당,한식,제주특별자치도 서귀포시 안덕면 형제해안로 80,안덕면,4.5,9.0,42.0,4.666666666666667,0.43301270189221924,1156106.0,제주특별자치도 서귀포시 안덕면 형제해안로 80,33.22541,126.2995,정좌표
3458,미란이네,일식,"제주특별자치도 서귀포시 안덕면 사계남로 167, 1층",안덕면,5.0,6.0,30.0,5.0,0.0,1156126.0,"제주특별자치도 서귀포시 안덕면 사계남로 167, 1층",33.22836,126.3074,정좌표
3459,자니로켓신화월드점,기타,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",안덕면,5.0,203.0,778.5,3.834975369458128,1.3288900953536174,1156174.0,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",33.30498,126.3164,정좌표
3460,미르빌,기타,제주특별자치도 서귀포시 안덕면 사계로114번길 87,안덕면,5.0,309.0,1372.5,4.441747572815534,0.8354007054528011,1156602.0,제주특별자치도 서귀포시 안덕면 사계로114번길 87,33.24577,126.306,정좌표
3461,당일바리,일식,제주특별자치도 서귀포시 안덕면 형제해안로 20,안덕면,5.0,24.0,98.0,4.083333333333333,1.3324272283470417,1161770.0,제주특별자치도 서귀포시 안덕면 형제해안로 20,33.2281,126.3045,정좌표
3462,윤경양식당신화월드점,경양식,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",안덕면,5.0,123.0,499.5,4.060975609756097,1.1043605186432304,1161822.0,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 38, 지하1층",33.30498,126.3164,정좌표
3463,만담,한식,제주특별자치도 서귀포시 안덕면 사계북로41번길 197,안덕면,5.0,22.0,82.0,3.727272727272727,1.645537057556653,1162070.0,제주특별자치도 서귀포시 안덕면 사계북로41번길 197,33.25014,126.2976,정좌표
