,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
171,낮갈치밤돼지,한식,"제주특별자치도 제주시 애월읍 신엄7길 9, 1층",애월읍,88,432.5,4.914772727,0.373101254,33.472592,126.3664905,정좌표
172,스시애월,일식,"제주특별자치도 제주시 애월읍 애월로9길 50-3, 1층",애월읍,140,634.0,4.528571429,0.870729927,33.4665125,126.3193173,정좌표
173,명리동식당애월점,한식,제주특별자치도 제주시 애월읍 애월해안로 384-8,애월읍,119,502.5,4.222689076,0.951576477,33.4728044,126.3494447,정좌표
174,투썸플레이스곽지과물해변점,기타,"제주특별자치도 제주시 애월읍 곽지3길 26, A동 1층",애월읍,180,770.0,4.277777778,0.86879841,33.4486337,126.3059886,정좌표
175,에피소드,한식,"제주특별자치도 제주시 애월읍 하귀동남1길 19, 1층",애월읍,2,10.0,5.0,0.0,33.48518,126.4146088,정좌표
176,시루애월,기타,제주특별자치도 제주시 애월읍 하소로 449,애월읍,129,543.5,4.213178295,1.298700062,33.4426654,126.3918782,정좌표
177,고스트타운,뷔페식,제주특별자치도 제주시 애월읍 부룡수길 35-14,애월읍,145,560.0,3.862068966,1.212611333,33.4760526,126.3568775,정좌표
178,호식이두마리치킨애월읍내점,호프/통닭,"제주특별자치도 제주시 애월읍 애월로11길 11, 1층",애월읍,19,72.5,3.815789474,1.249561327,33.4654439,126.3203652,정좌표
179,디딤팡,한식,"제주특별자치도 제주시 애월읍 장전로 63, 다동 1층",애월읍,1,5.0,5.0,,33.4619478,126.3295244,정좌표
180,애월바당국수,한식,"제주특별자치도 제주시 애월읍 애월해안로 34, 1층",애월읍,66,282.0,4.272727273,0.933075222,33.4782235,126.3665625,정좌표
181,그마니네,한식,제주특별자치도 제주시 애월읍 일주서로 7219,애월읍,112,516.0,4.607142857,0.876182782,33.4893844,126.4193291,정좌표
182,대호해물가든,한식,"제주특별자치도 제주시 애월읍 항몽로 134, 1~2층",애월읍,19,69.0,3.631578947,1.331687581,33.4725115,126.4090103,정좌표
183,와썹,호프/통닭,"제주특별자치도 제주시 애월읍 곽지1길 30, 1층 제1호",애월읍,68,335.5,4.933823529,0.487947359,33.4488627,126.3042586,정좌표
184,고집78,기타,"제주특별자치도 제주시 애월읍 부룡수길 50, 1층",애월읍,12,57.0,4.75,0.337099931,33.4746076,126.3577962,정좌표
185,봉성식당,한식,"제주특별자치도 제주시 애월읍 봉성로 66, 1층",애월읍,180,821.0,4.561111111,0.737380907,33.4186696,126.3126809,정좌표
186,트라이브,한식,"제주특별자치도 제주시 애월읍 애월로 11, 제2동 1층",애월읍,198,933.0,4.712121212,0.592212187,33.4600513,126.3113009,정좌표
187,하귀밀면,한식,"제주특별자치도 제주시 애월읍 하광로 15, 1층",애월읍,21,92.0,4.380952381,1.203170415,33.4621944,126.4227085,정좌표
188,머구리,한식,"제주특별자치도 제주시 애월읍 가문동길 63, 1층",애월읍,16,65.0,4.0625,1.181453907,33.4875675,126.3912843,정좌표
189,큰맘할매순대국제주곽지점,한식,"제주특별자치도 제주시 애월읍 곽지1길 3, 1층 2호",애월읍,26,104.0,4.0,0.979795897,33.4462688,126.3048414,정좌표
190,다다의작은공간,한식,제주특별자치도 제주시 애월읍 광상로 528-1,애월읍,24,111.5,4.645833333,0.561038762,33.4414143,126.3779121,정좌표
191,맛있는밥집,한식,"제주특별자치도 제주시 애월읍 하광로 392, 1층 1호",애월읍,3,10.0,3.333333333,1.755942292,33.4621944,126.4227085,정좌표
192,회가서쪽에서뜨겠네,한식,"제주특별자치도 제주시 애월읍 애월로 12, 1층",애월읍,323,1541.0,4.770897833,0.654763813,33.4654486,126.3206426,정좌표
193,목수포차,기타,"제주특별자치도 제주시 애월읍 고내북동길 51-22, 1층",애월읍,25,120.0,4.8,0.478713554,33.4690303,126.3419283,정좌표
194,허황후김치찜,한식,"제주특별자치도 제주시 애월읍 해암이길 186, 1층",애월읍,1,4.0,4.0,,33.4202883,126.3328561,정좌표
195,하귀당구카페,기타,"제주특별자치도 제주시 애월읍 하귀9길 23, 3층",애월읍,1,4.0,4.0,,33.4826863,126.415916,정좌표
196,애월해송수산물회센타,횟집,"제주특별자치도 제주시 애월읍 애월로11길 23, 1층",애월읍,240,990.0,4.125,1.494410786,33.4663286,126.3205148,정좌표
197,애월하와이,기타,"제주특별자치도 제주시 애월읍 신엄안3길 99, 1층",애월읍,4,18.0,4.5,0.707106781,33.4736903,126.3608227,정좌표
198,하미,기타,"제주특별자치도 제주시 애월읍 애월북서길 54, 1층",애월읍,565,2239.0,3.962831858,1.490346876,33.4662251,126.3107458,정좌표
199,무수천골프,기타,"제주특별자치도 제주시 애월읍 평화로 2847, 1층",애월읍,2,10.0,5.0,0.0,33.4572212,126.4423119,정좌표
200,어음밥집,기타,"제주특별자치도 제주시 애월읍 어림비로 393-1, 1층",애월읍,6,28.0,4.666666667,0.816496581,33.4020841,126.3392178,정좌표
201,모아나디쉬,기타,"제주특별자치도 제주시 애월읍 일주서로 7087-12, 1층",애월읍,587,2728.5,4.648211244,0.736199101,33.4847224,126.4063706,정좌표
202,애월후식,기타,"제주특별자치도 제주시 애월읍 납읍로 21, 1층",애월읍,72,341.5,4.743055556,0.644549496,33.4389732,126.3302631,정좌표
203,스시아리엔,기타,"제주특별자치도 제주시 애월읍 하귀동남3길 4, 1층",애월읍,18,84.5,4.694444444,0.957000352,33.4849584,126.4155823,정좌표
204,제주이와이,기타,"제주특별자치도 제주시 애월읍 하귀로 4, 1층",애월읍,23,112.0,4.869565217,0.375904706,33.4805276,126.4021784,정좌표
205,우굼,기타,"제주특별자치도 제주시 애월읍 하소로 611-42, 1층",애월읍,102,443.5,4.348039216,1.244371915,33.4294575,126.3992538,정좌표
206,황제중화요리,기타,"제주특별자치도 제주시 애월읍 광령5길 6, 1층",애월읍,10,39.0,3.9,1.349897115,33.460949,126.4358571,정좌표
207,레이니데이,기타,"제주특별자치도 제주시 애월읍 중산간서로 5384, 1층",애월읍,4,20.0,5.0,0.0,33.4308629,126.3202436,정좌표
208,곽지뽕끌락,한식,"제주특별자치도 제주시 애월읍 일주서로 6001, 1층",애월읍,5,22.0,4.4,1.083974169,33.466277,126.3511114,정좌표
209,멕시카나광령점,호프/통닭,"제주특별자치도 제주시 애월읍 중산간서로 6703, 1층",애월읍,5,19.5,3.9,1.24498996,33.4625695,126.4452044,정좌표
210,봉구식탁,경양식,"제주특별자치도 제주시 애월읍 유수암평화길 14-3, 1층",애월읍,66,316.5,4.795454545,0.561435473,33.4410845,126.4027191,정좌표
211,통큰코다리하귀점,한식,"제주특별자치도 제주시 애월읍 하귀9길 19, 1층",애월읍,6,25.5,4.25,0.418330013,33.4826863,126.415916,정좌표
212,명랑부대찌개,한식,"제주특별자치도 제주시 애월읍 애월로11길 3, 1층",애월읍,21,97.5,4.642857143,0.451188906,33.4646882,126.3202765,정좌표
213,레그돌,경양식,"제주특별자치도 제주시 애월읍 곽지9길 23, 2층",애월읍,15,64.5,4.3,1.250714082,33.444932,126.326157,정좌표
214,다운타우너제주애월,경양식,"제주특별자치도 제주시 애월읍 애월로1길 24-9, 1동 1~2층",애월읍,807,3629.5,4.497521685,0.810519427,33.4632492,126.3097944,정좌표
215,제주달,일식,제주특별자치도 제주시 애월읍 가문동길 27-8,애월읍,8,35.5,4.4375,1.050085031,33.4847109,126.3928445,정좌표
216,조식,경양식,"제주특별자치도 제주시 애월읍 어림비로 272, 1층",애월읍,34,165.0,4.852941176,0.435705832,33.4108548,126.330805,정좌표
217,보말이네,한식,"제주특별자치도 제주시 애월읍 유수암평화5길 51, 가동 1층",애월읍,116,551.0,4.75,0.634171832,33.424382,126.4051687,정좌표
218,오태식해바라기치킨앤존맛탱,호프/통닭,"제주특별자치도 제주시 애월읍 애월해안로 570-3, 지하1층",애월읍,50,208.5,4.17,1.141114743,33.4782235,126.3665625,정좌표
219,라이진,중국식,"제주특별자치도 제주시 애월읍 하광로 463-1, 1층",애월읍,27,134.0,4.962962963,0.133440128,33.4498906,126.4290876,정좌표
220,빅,한식,"제주특별자치도 제주시 애월읍 하귀로23길 1, 1층",애월읍,1,5.0,5.0,,33.4801321,126.4029022,정좌표
221,혁이네식당,기타,"제주특별자치도 제주시 애월읍 광령남3길 9, 1층",애월읍,16,73.0,4.5625,0.602079729,33.4505474,126.4319823,정좌표
222,상하이,기타,"제주특별자치도 제주시 애월읍 유수암서길 22, 1층",애월읍,13,55.0,4.230769231,0.904050713,33.429504,126.3944844,정좌표
223,정가네,한식,제주특별자치도 서귀포시 안덕면 소기왓로 7,안덕면,3,13.5,4.5,0.5,33.235672,126.3676591,정좌표
224,양자강,중국식,"제주특별자치도 서귀포시 안덕면 화순중앙로54번길 10, 2층",안덕면,26,113.0,4.346153846,0.68948141,33.2473678,126.3349284,정좌표
225,그레이그로브,까페,제주특별자치도 서귀포시 안덕면 형제해안로 70,안덕면,93,441.0,4.741935484,0.475559757,33.2258451,126.2999006,정좌표
226,어멍국수,한식,제주특별자치도 서귀포시 안덕면 화순로 101,안덕면,6,28.0,4.666666667,0.40824829,33.2465587,126.335771,정좌표
227,서광우리집식당,한식,제주특별자치도 서귀포시 안덕면 녹차분재로59번길 8,안덕면,29,141.0,4.862068966,0.498149284,33.2905253,126.3006556,정좌표
228,카페두가시,경양식,제주특별자치도 서귀포시 안덕면 대평감산로 9,안덕면,59,273.5,4.63559322,0.571073614,33.2354639,126.3667768,정좌표
229,바당칼국수,한식,제주특별자치도 서귀포시 안덕면 형제해안로 22,안덕면,77,319.5,4.149350649,1.085384164,33.2279732,126.3042898,정좌표
230,난드르깡통구이,한식,제주특별자치도 서귀포시 안덕면 대평감산로 14,안덕면,73,321.0,4.397260274,0.885684387,33.2361322,126.3670047,정좌표
231,다와매운갈비찜,통닭(치킨),제주특별자치도 서귀포시 안덕면 녹차분재로59번길 6,안덕면,272,1295.0,4.761029412,0.833936364,33.2906338,126.3009476,정좌표
232,산드레,기타,제주특별자치도 서귀포시 안덕면 녹차분재로 193,안덕면,15,56.5,3.766666667,1.293757908,33.2923161,126.2996588,정좌표
233,마린68,한식,제주특별자치도 서귀포시 안덕면 사계남로 197,안덕면,6,28.5,4.75,0.612372436,33.2308153,126.3083575,정좌표
234,까사디노아,경양식,제주특별자치도 서귀포시 안덕면 대평로 42,안덕면,92,378.5,4.114130435,1.275515972,33.2374039,126.3631949,정좌표
235,블루오션,기타,"제주특별자치도 서귀포시 안덕면 사계남로 102, 1,2층",안덕면,1,5.0,5.0,,33.230173,126.3018116,정좌표
236,페를로,경양식,"제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33, 1층",안덕면,382,1721.5,4.506544503,0.872793263,33.2566272,126.3065103,정좌표
237,빽가한우불고기,한식,"제주특별자치도 서귀포시 안덕면 덕수회관로61번길 40, 1층",안덕면,38,171.5,4.513157895,1.193942154,33.2527415,126.3096582,정좌표
238,돈키호테,한식,"제주특별자치도 서귀포시 안덕면 화순로 82, 1층",안덕면,3,15.0,5.0,0.0,33.247413,126.3373621,정좌표
239,산방산우리동네,한식,제주특별자치도 서귀포시 안덕면 산방로 289,안덕면,47,223.0,4.744680851,0.839722654,33.2386241,126.3146142,정좌표
240,뼈해장순대해장돈풍년,한식,제주특별자치도 서귀포시 안덕면 사계남로21번길 13,안덕면,1,5.0,5.0,,33.2299383,126.2944628,정좌표
241,고할망네,한식,제주특별자치도 서귀포시 안덕면 사계남로 159-1,안덕면,39,183.0,4.692307692,0.494913398,33.2285158,126.3070598,정좌표
242,광성식당,한식,제주특별자치도 서귀포시 안덕면 화순해안로106번길 12,안덕면,53,245.5,4.632075472,0.803543495,33.2379287,126.3366308,정좌표
243,덕수아이흑돼지,한식,제주특별자치도 서귀포시 안덕면 덕수회관로 88,안덕면,32,149.0,4.65625,0.91965544,33.2546732,126.3078152,정좌표
244,서광로타리,한식,제주특별자치도 서귀포시 안덕면 화순서서로 492-9,안덕면,29,125.5,4.327586207,0.889179619,33.2859356,126.3031716,정좌표
245,쌍둥이기사식당,한식,제주특별자치도 서귀포시 안덕면 동광로 164,안덕면,3,12.5,4.166666667,0.288675135,33.3104382,126.3413657,정좌표
246,호가,중국식,제주특별자치도 서귀포시 안덕면 화순중앙로 64,안덕면,27,121.5,4.5,0.67936622,33.2464921,126.335916,정좌표
247,우와국수,한식,제주특별자치도 서귀포시 안덕면 한창로 146,안덕면,358,1688.5,4.716480447,0.776894568,33.2903783,126.3538589,정좌표
248,알동네집화순점,한식,"제주특별자치도 서귀포시 안덕면 화순로 6, 1층",안덕면,436,2101.5,4.819954128,0.515543233,33.2459446,126.3313846,정좌표
249,산들티카페,한식,"제주특별자치도 서귀포시 안덕면 화순중앙로54번길 10, 1층",안덕면,1,5.0,5.0,,33.2473678,126.3349284,정좌표
250,커피프렌즈촬영지,경양식,"제주특별자치도 서귀포시 안덕면 중산간서로 2026, 1층",안덕면,82,374.0,4.56097561,0.751090746,33.288682,126.3072932,정좌표
251,카멜리아힐피크닉,경양식,"제주특별자치도 서귀포시 안덕면 병악로 166, 1층,2층",안덕면,46,193.5,4.206521739,0.727064776,33.2901143,126.3684044,정좌표
252,카페덕수리2180,기타,제주특별자치도 서귀포시 안덕면 덕수동로25번길 42-8,안덕면,16,79.5,4.96875,0.125,33.258457,126.3074139,정좌표
253,원앤온리,경양식,제주특별자치도 서귀포시 안덕면 산방로 141,안덕면,2344,9792.0,4.177474403,1.019793575,33.23923,126.3192943,정좌표
254,뷰스트,경양식,"제주특별자치도 서귀포시 안덕면 형제해안로 30, 지하1층, 1~3층",안덕면,542,2412.5,4.451107011,0.744610129,33.231847,126.314641,정좌표
255,치킨과바람피자화순점,호프/통닭,제주특별자치도 서귀포시 안덕면 화순로 101,안덕면,6,27.0,4.5,1.0,33.2465587,126.335771,정좌표
256,화순산방산올레,한식,제주특별자치도 서귀포시 안덕면 화순로 135,안덕면,3,14.5,4.833333333,0.288675135,33.24625,126.3319099,정좌표
257,올레길회센타,일식,"제주특별자치도 서귀포시 안덕면 화순재남로 5, 1층 102호",안덕면,29,139.5,4.810344828,0.431231482,33.2467315,126.3319769,정좌표
258,순천미향제주산방산본점,한식,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-73,안덕면,641,3060.5,4.774570983,0.596441933,33.2356687,126.3125597,정좌표
259,맛짱분식,분식,제주특별자치도 서귀포시 안덕면 화순로 94,안덕면,1,4.0,4.0,,33.2469182,126.3363639,정좌표
260,홀가분키친,한식,제주특별자치도 서귀포시 안덕면 창천중앙로 53-18,안덕면,3,13.0,4.333333333,1.154700538,33.2674847,126.3678412,정좌표
261,마노르블랑,한식,"제주특별자치도 서귀포시 안덕면 일주서로2100번길 46, 1층",안덕면,824,3462.5,4.202063107,1.040846518,33.2542427,126.2946508,정좌표
262,서광춘희,한식,제주특별자치도 서귀포시 안덕면 화순서동로 367,안덕면,85,376.5,4.429411765,0.817053873,33.2833393,126.3316897,정좌표
263,올레마당,한식,제주특별자치도 서귀포시 안덕면 사계남로 224,안덕면,1081,5183.0,4.794634598,0.518999109,33.2331477,126.3088244,정좌표
264,외갓집아구찜,한식,"제주특별자치도 서귀포시 안덕면 병악로 28, 1층",안덕면,12,49.0,4.083333333,1.42754292,33.2889938,126.3701172,정좌표
265,돗통,한식,제주특별자치도 서귀포시 안덕면 사계북로41번길 189,안덕면,115,500.0,4.347826087,1.170121288,33.2450192,126.2983614,정좌표
266,새물국수,기타,제주특별자치도 서귀포시 안덕면 화순해안로 63,안덕면,146,711.0,4.869863014,0.376255574,33.2412161,126.3336256,정좌표
267,돈아돈아숯불구이,한식,제주특별자치도 서귀포시 안덕면 화순로 87,안덕면,1,3.5,3.5,,33.2467704,126.3371704,정좌표
268,서귀포시축협축산물플라자한우전문식당,식육(숯불구이),제주특별자치도 서귀포시 안덕면 중산간서로 1914-3,안덕면,55,217.5,3.954545455,1.354938591,33.2904786,126.3183659,정좌표
269,초이,중국식,"제주특별자치도 서귀포시 안덕면 덕수서로 7, 1층",안덕면,67,304.0,4.537313433,0.789675004,33.2544207,126.3036015,정좌표
270,네네치킨화순안덕점,호프/통닭,제주특별자치도 서귀포시 안덕면 일주서로 1449,안덕면,30,136.0,4.533333333,0.742007219,33.2542427,126.2946508,정좌표
271,코소롱,기타,"제주특별자치도 서귀포시 대정읍 에듀시티로 148, 1층 103호 (삼정지에듀상가)",대정읍,10,50.0,5.0,0.0,33.279669,126.2771757,정좌표
