Column2,name,upjong,address_x,category,평점_건수,평점_합계,평점_평균,평점_표준편차,Latitude,Longitude,상태
2268,송가네흑돼지,한식,제주특별자치도 서귀포시 중앙로150번길 70 (동홍동),서귀포시,4,16,4,2,33.26359,126.5622,정좌표
2269,소소한밥상,한식,제주특별자치도 서귀포시 일주동로 8600 (동홍동),서귀포시,1,2.5,2.5,,33.25494,126.5693,정좌표
2270,커리하우스,한식,제주특별자치도 서귀포시 동문동로53번길 13 (서귀동),서귀포시,17,80.5,4.735294118,0.437237316,33.25176,126.5619,정좌표
2271,오델로남원점,패스트푸드,"제주특별자치도 서귀포시 남원읍 남한로 3, 1층",서귀포시,4,19,4.75,0.288675135,33.27918,126.7179,정좌표
2272,중문불광회센타,한식,제주특별자치도 서귀포시 중문로 11 (중문동),서귀포시,51,231.5,4.539215686,0.9891569,33.25302,126.4232,정좌표
2273,명륜진사갈비서귀포점,한식,제주특별자치도 서귀포시 명동로 4 (서귀동),서귀포시,26,108.5,4.173076923,1.191153287,33.24687,126.5625,정좌표
2274,새서울두루치기,한식,제주특별자치도 서귀포시 태평로 406 (서귀동),서귀포시,73,326,4.465753425,0.647263294,33.2445,126.5636,정좌표
2275,한그릇,한식,제주특별자치도 서귀포시 중문관광로 7 (색달동),서귀포시,27,119,4.407407407,1.000356062,33.25726,126.4154,정좌표
2276,옛날국수집,한식,"제주특별자치도 서귀포시 성산읍 온평애향로 2, 1층",서귀포시,15,62.5,4.166666667,1.599851184,33.40723,126.8976,정좌표
2277,탐라밸리,한식,제주특별자치도 서귀포시 서호중앙로 85-13 (서호동),서귀포시,17,51.5,3.029411765,1.681429714,33.25493,126.5182,정좌표
2278,아리랑밀면,한식,"제주특별자치도 서귀포시 서홍로 29, 1층 (서홍동)",서귀포시,7,31,4.428571429,0.607492896,33.25056,126.5532,정좌표
2279,국수냐국밥이냐,한식,제주특별자치도 서귀포시 김정문화로 39 (법환동),서귀포시,9,37,4.111111111,0.82073815,33.25165,126.509,정좌표
2280,몬스테라자구리점,경양식,"제주특별자치도 서귀포시 소암로12번길 7, 1층 (서귀동)",서귀포시,56,256.5,4.580357143,0.730981816,33.24429,126.5672,정좌표
2281,미향해장국효돈점,한식,제주특별자치도 서귀포시 효돈로 11 (신효동),서귀포시,29,121.5,4.189655172,0.890563557,33.2609,126.6006,정좌표
2282,제주바다애,한식,제주특별자치도 서귀포시 신서로 44 (강정동),서귀포시,9,40.5,4.5,0.433012702,33.25388,126.5052,정좌표
2283,의정부,한식,제주특별자치도 서귀포시 서문로 15 (서귀동),서귀포시,5,17.5,3.5,1.968501969,33.25124,126.5597,정좌표
2284,나능이능이버섯백숙(중문점),한식,제주특별자치도 서귀포시 소보리당로164번길 83 (상예동),서귀포시,1,5,5,,33.2661,126.3835,정좌표
2285,모녀의부엌,한식,"제주특별자치도 서귀포시 516로 472, 상효상회 (상효동)",서귀포시,74,344,4.648648649,0.783956115,33.29331,126.5949,정좌표
2286,포트그릴스테이크하우스,패밀리레스트랑,"제주특별자치도 서귀포시 솔동산로10번길 48, 1층 (서귀동)",서귀포시,231,1131.5,4.898268398,0.394854444,33.24056,126.5622,정좌표
2287,텐저린,경양식,제주특별자치도 서귀포시 이어도로 880 (법환동),서귀포시,820,3869,4.718292683,0.642345376,33.23628,126.5087,정좌표
2288,벨라위미,경양식,"제주특별자치도 서귀포시 남원읍 태위로151번길 14-14, 1층",서귀포시,61,284,4.655737705,0.559322385,33.27646,126.6655,정좌표
2289,유명한정식,한식,제주특별자치도 서귀포시 중앙로150번길 49 (동홍동),서귀포시,5,21,4.2,0.447213595,33.2617,126.562,정좌표
2290,자연스러운식당,경양식,"제주특별자치도 서귀포시 태평로92번길 8, 1층 (호근동)",서귀포시,528,2181.5,4.131628788,1.481128473,33.24342,126.5326,정좌표
2291,헬스케어차이나타운,중국식,제주특별자치도 서귀포시 동홍로 332 (토평동),서귀포시,37,151.5,4.094594595,1.22948633,33.27712,126.5668,정좌표
2292,토계촌,한식,제주특별자치도 서귀포시 일주동로 8884 (호근동),서귀포시,11,51,4.636363636,0.393122697,33.25495,126.5399,정좌표
2293,모루쿠다,한식,"제주특별자치도 서귀포시 동홍중앙로90번길 48, 1층 (동홍동)",서귀포시,27,134,4.962962963,0.19245009,33.25808,126.5772,정좌표
2294,탐나돈정육점식당,뷔페식,제주특별자치도 서귀포시 중문관광로 321 (중문동),서귀포시,687,3321.5,4.834788937,0.623283116,33.24899,126.43,정좌표
2295,흑돼지구이집하영,한식,제주특별자치도 서귀포시 천제연로 101 (색달동),서귀포시,680,3289.5,4.8375,0.576022814,33.25513,126.4165,정좌표
2296,뚱돼지,한식,제주특별자치도 서귀포시 천제연로188번길 15 (중문동),서귀포시,11,51.5,4.681818182,1.055289706,33.25055,126.4245,정좌표
2297,복자씨연탄구이,한식,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,서귀포시,962,4136.5,4.29989605,1.218027093,33.46917,126.9198,정좌표
2298,달맞지,한식,제주특별자치도 서귀포시 명동로 53 (서귀동),서귀포시,3,13.5,4.5,0.5,33.24826,126.5674,정좌표
2299,고깃집,한식,제주특별자치도 서귀포시 신서귀로51번길 15 (법환동),서귀포시,35,159.5,4.557142857,0.591252765,33.25391,126.5098,정좌표
2300,더디퍼,패밀리레스트랑,"제주특별자치도 서귀포시 서호남로32번길 28, 1층 (서호동)",서귀포시,34,152,4.470588235,0.717119411,33.24878,126.5147,정좌표
2301,30년할매닭발중문점,한식,"제주특별자치도 서귀포시 천제연로 169, 1층 (중문동)",서귀포시,25,109,4.36,0.941187194,33.25206,126.4228,정좌표
2302,녹두밭,한식,"제주특별자치도 서귀포시 중앙로 50, 1층 (서귀동)",서귀포시,22,100.5,4.568181818,1.026963329,33.24911,126.5618,정좌표
2303,중문색달통갈치,한식,"제주특별자치도 서귀포시 일주서로 993, 1층 101호 (색달동)",서귀포시,952,4667,4.902310924,0.445700238,33.25836,126.4045,정좌표
2304,섬돼지,식육(숯불구이),"제주특별자치도 서귀포시 신동로 25, 1층 (서호동)",서귀포시,70,322,4.6,0.796732457,33.25073,126.5125,정좌표
2305,제주제일밀면,한식,"제주특별자치도 서귀포시 중앙로150번길 23, 1층 (동홍동)",서귀포시,16,74,4.625,0.428174419,33.25956,126.5617,정좌표
2306,일품순두부신시가지점,한식,"제주특별자치도 서귀포시 서호남로32번길 31, 1층 (서호동)",서귀포시,117,495.5,4.235042735,0.950436945,33.24866,126.5142,정좌표
2307,하이데어키친,경양식,"제주특별자치도 서귀포시 서호호근로96번길 14, 1층 (서호동)",서귀포시,257,1211,4.712062257,0.606580474,33.25537,126.5257,정좌표
2308,위미장가네닭곰탕,한식,"제주특별자치도 서귀포시 남원읍 태위로 93, 1층",서귀포시,18,72,4,1.248528546,33.27466,126.6574,정좌표
2309,썬샤인코스트,경양식,제주특별자치도 서귀포시 남성로 116 (서홍동),서귀포시,11,52,4.727272727,0.410099766,33.24204,126.5528,정좌표
2310,하루세끼,뷔페식,"제주특별자치도 서귀포시 색달중앙로 38, 지1층 (색달동)",서귀포시,6,20.5,3.416666667,1.934338819,33.25857,126.414,정좌표
2311,자연샤브,경양식,"제주특별자치도 서귀포시 동홍로 188, 1층 (동홍동)",서귀포시,154,704,4.571428571,0.952170845,33.26521,126.5682,정좌표
2312,송정식당,한식,제주특별자치도 서귀포시 중앙로41번길 16 (서귀동),서귀포시,38,170.5,4.486842105,1.036410399,33.24801,126.5599,정좌표
2313,시실리,한식,"제주특별자치도 서귀포시 대청로25번길 6-3, 102호 (강정동)",서귀포시,4,19.5,4.875,0.25,33.25307,126.503,정좌표
2314,그대가사는시간,경양식,제주특별자치도 서귀포시 칠십리로 288 (토평동),서귀포시,19,93,4.894736842,0.26765169,33.24789,126.5833,정좌표
2315,고향숯불막창,한식,"제주특별자치도 서귀포시 동홍중앙로52번길 5, 1층 (동홍동)",서귀포시,4,18,4.5,1,33.25545,126.5726,정좌표
2316,동선제면가,한식,"제주특별자치도 서귀포시 남원읍 태위로 3, 1층",서귀포시,240,1102.5,4.59375,0.622589494,33.27198,126.6485,정좌표
2317,어디가맨성산점,한식,"제주특별자치도 서귀포시 성산읍 고성오조로 4, 1층",서귀포시,20,93.5,4.675,0.494043467,33.44417,126.9133,정좌표
2318,소낭집,한식,"제주특별자치도 서귀포시 막숙포로37번길 12, 1층 (법환동)",서귀포시,82,335,4.085365854,0.974378175,33.23817,126.5164,정좌표
2319,현아네흑돼지돈가스,경양식,"제주특별자치도 서귀포시 남원읍 위미중앙로 187, 1층",서귀포시,22,108,4.909090909,0.294244943,33.27355,126.6631,정좌표
2320,쉬어갓,패밀리레스트랑,"제주특별자치도 서귀포시 성산읍 일주동로 5023, 1층",서귀포시,164,767,4.676829268,0.569532966,33.38609,126.8823,정좌표
2321,원보뷔페본점,뷔페식,제주특별자치도 서귀포시 516로 204 (토평동),서귀포시,42,183.5,4.369047619,0.937429827,33.27137,126.5858,정좌표
2322,11시11분,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 홍중동로 9 (서홍동),서귀포시,57,267,4.684210526,0.753750023,33.2571,126.5593,정좌표
2323,통발,경양식,"제주특별자치도 서귀포시 성산읍 일출로 258-15, 2층",서귀포시,35,164,4.685714286,0.805182792,33.46097,126.9341,정좌표
2324,포커스,경양식,"제주특별자치도 서귀포시 예래로 223-7, 1층 (하예동)",서귀포시,409,1981,4.843520782,0.41416503,33.24382,126.3892,정좌표
2325,와우카식,한식,제주특별자치도 서귀포시 태평로 562 (동홍동),서귀포시,7,34,4.857142857,0.377964473,33.25351,126.5764,정좌표
2326,뻘떡낙지서귀포점,한식,제주특별자치도 서귀포시 이어도로 1059 (서호동),서귀포시,62,265.5,4.282258065,0.912665739,33.2463,126.5235,정좌표
2327,부에난소라하효마을,한식,"제주특별자치도 서귀포시 쇠소깍로 151-7, 2층 (하효동)",서귀포시,9,38.5,4.277777778,0.666666667,33.25032,126.6209,정좌표
2328,천돈가중문본점,한식,"제주특별자치도 서귀포시 일주서로 873, 1층 (색달동)",서귀포시,1204,5797,4.814784053,0.632124789,33.25805,126.4174,정좌표
2329,범섬화덕,한식,제주특별자치도 서귀포시 월드컵로 161-1 (강정동),서귀포시,52,238,4.576923077,0.81279363,33.23532,126.5069,정좌표
2330,잔디공장,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 성산읍 일주동로5154번길 5,서귀포시,66,308.5,4.674242424,0.529821626,33.37751,126.8733,정좌표
2331,오병이어,한식,"제주특별자치도 서귀포시 월드컵로 161-1, 2층 (강정동)",서귀포시,66,312.5,4.734848485,0.596268505,33.23532,126.5069,정좌표
2332,칸스,"외국음식전문점(인도,태국등)","제주특별자치도 서귀포시 중정로61번길 20, 5호 (서귀동)",서귀포시,143,665.5,4.653846154,0.588118177,33.24957,126.5629,정좌표
2333,아뎅,중국식,"제주특별자치도 서귀포시 중앙로71번길 12, 1층 (서귀동)",서귀포시,18,78,4.333333333,0.954863711,33.25073,126.56,정좌표
2334,일차돌제주성산점,한식,제주특별자치도 서귀포시 성산읍 고성오조로 87-8,서귀포시,19,58.5,3.078947368,1.959755922,33.45156,126.9139,정좌표
2335,동동차이나남원점,중국식,"제주특별자치도 서귀포시 남원읍 태위로689번길 7, 1층 104호",서귀포시,3,6,2,2.598076211,33.28004,126.7198,정좌표
2336,오또도넛,경양식,제주특별자치도 서귀포시 중문상로 87 (중문동),서귀포시,299,1456.5,4.871237458,0.39626038,33.25593,126.4273,정좌표
2337,흑돼지스토리,일식,"제주특별자치도 서귀포시 남원읍 태위로 94-37, 1층",서귀포시,203,951,4.684729064,0.774988534,33.27435,126.659,정좌표
2338,푸른솔,중국식,제주특별자치도 서귀포시 남원읍 남한로 11,서귀포시,4,12.5,3.125,0.853912564,33.28004,126.7177,정좌표
2339,용머리해물정식,횟집,제주특별자치도 서귀포시 성산읍 환해장성로 467,서귀포시,5,22.5,4.5,0.707106781,33.39875,126.9051,정좌표
2340,흑돈플러스,일식,제주특별자치도 서귀포시 대포로 132 (대포동),서귀포시,422,1995,4.727488152,0.870690797,33.23915,126.435,정좌표
2341,할매식당,한식,제주특별자치도 서귀포시 부두로 40 (서귀동),서귀포시,78,343.5,4.403846154,0.926022398,33.24133,126.5645,정좌표
2342,삼촌네돌판구이,한식,제주특별자치도 서귀포시 서문로29번길 25 (서귀동),서귀포시,7,30,4.285714286,1.467910728,33.24811,126.5596,정좌표
2343,이층으로,한식,제주특별자치도 서귀포시 성산읍 동류암로39번길 15,서귀포시,13,63,4.846153846,0.315212586,33.44776,126.9154,정좌표
2344,복댕이,식육(숯불구이),"제주특별자치도 서귀포시 성산읍 일출로 34, 1~2층",서귀포시,99,462,4.666666667,0.742307489,33.44762,126.9166,정좌표
2345,이모네손칼국수,기타,제주특별자치도 서귀포시 남원읍 태위로689번길 1,서귀포시,2,9,4.5,0.707106781,33.27954,126.7201,정좌표
2346,어조횟집,일식,제주특별자치도 서귀포시 성산읍 일출로 233,서귀포시,239,1067,4.464435146,0.996733528,33.46044,126.9308,정좌표
2347,고성장터국밥,한식,제주특별자치도 서귀포시 성산읍 고성동서로45번길 19,서귀포시,68,303.5,4.463235294,0.719225207,33.45205,126.9122,정좌표
2348,신라원중문점,한식,제주특별자치도 서귀포시 천제연로 107 (색달동),서귀포시,774,3445.5,4.451550388,0.964729308,33.25495,126.4172,정좌표
2349,샤브랑,한식,제주특별자치도 서귀포시 동문로 31 (서귀동),서귀포시,8,40,5,0,33.25103,126.5643,정좌표
2350,돌하르방뚝배기식당,한식,제주특별자치도 서귀포시 성산읍 일출로 264,서귀포시,85,390,4.588235294,0.703632034,33.4612,126.9338,정좌표
2351,오조반점,중국식,제주특별자치도 서귀포시 성산읍 한도로 124,서귀포시,160,685,4.28125,1.123907576,33.46855,126.9212,정좌표
2352,우정회센타,횟집,제주특별자치도 서귀포시 중앙로54번길 32 (서귀동),서귀포시,976,4035.5,4.134733607,1.078238131,33.24965,126.5632,정좌표
2353,제주신라 바당,경양식,제주특별자치도 서귀포시 중문관광로72번길 75 (색달동),서귀포시,15,67.5,4.5,0.823754471,33.24757,126.4069,정좌표
2354,1950김프로,한식,"제주특별자치도 서귀포시 홍중로 80, 1층 (서홍동)",서귀포시,8,29,3.625,1.356202682,33.25962,126.556,정좌표
2355,현재식당,한식,제주특별자치도 서귀포시 서문로29번길 21 (서귀동),서귀포시,3,14.5,4.833333333,0.288675135,33.24847,126.5595,정좌표
2356,육회본가신시가지점,한식,"제주특별자치도 서귀포시 김정문화로41번길 4, 1층 (법환동)",서귀포시,21,94.5,4.5,0.651920241,33.25174,126.5095,정좌표
2357,정참치연어,한식,제주특별자치도 서귀포시 성산읍 고성동서로56번길 15,서귀포시,5,22,4.4,0.547722558,33.44996,126.9146,정좌표
2358,청자네식개집,한식,제주특별자치도 서귀포시 남원읍 태위로 690,서귀포시,2,8.5,4.25,1.060660172,33.27916,126.7201,정좌표
2359,소두리가든,한식,제주특별자치도 서귀포시 색달중앙로 145 (색달동),서귀포시,4,18,4.5,0.577350269,33.26775,126.4139,정좌표
2360,신동성식당,한식,제주특별자치도 서귀포시 토평남로 109 (토평동),서귀포시,98,434,4.428571429,0.84034848,33.26764,126.5893,정좌표
2361,명가솥뚜껑,한식,제주특별자치도 서귀포시 중앙로62번길 36 (서귀동),서귀포시,219,1061,4.844748858,0.521208287,33.25135,126.5649,정좌표
2362,영희네집,한식,"제주특별자치도 서귀포시 칠십리로 57, 1층 (서귀동)",서귀포시,5,24,4.8,0.273861279,33.24015,126.5624,정좌표
