name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
하루밥,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 도근내길 28 1층 (외도일동),제주시,25,4.7,33.4922,126.434
탐라궁,한식,제주특별자치도 제주시 문송1길 23 1층 (연동),제주시,1,4,33.48819,126.4996
헬로우프렌드,한식,제주특별자치도 제주시 과원북2길 64 (연동),제주시,12,4.125,33.47871,126.4891
쉐프부부,일식,제주특별자치도 제주시 다랑곶길 15 103호 (노형동),제주시,9,4.888888889,33.48773,126.4796
태백산제주본점,식육(숯불구이),제주특별자치도 제주시 도공로 154-12 1~2층 (이호이동),제주시,178,4.320224719,33.49474,126.4672
문경회센터,횟집,제주특별자치도 제주시 인다7길 10 1층 (아라일동),제주시,30,4.5,33.47654,126.5453
해루,일식,제주특별자치도 제주시 지석12길 14 1층 (삼양이동),제주시,5,4.8,33.51974,126.5841
이노찌,기타,제주특별자치도 제주시 전농로 77 1층 (삼도이동),제주시,25,4.74,33.50455,126.5215
삼양다맛,한식,제주특별자치도 제주시 원당로7길 18 1층 (삼양일동),제주시,3,4,33.52711,126.5902
신신낙지,한식,제주특별자치도 제주시 문송1길 15 (연동),제주시,8,4.5,33.48823,126.499
심야식당낭만혼술,기타,제주특별자치도 제주시 신대로20길 1 1층 (연동),제주시,15,4.4,33.4835,126.496
낭만오름,한식,제주특별자치도 제주시 정실동1길 4 1층 (오라이동),제주시,9,4.611111111,33.46575,126.5146
더통큰집,한식,제주특별자치도 제주시 월랑로4길 6 (노형동),제주시,9,4.166666667,33.48788,126.4785
맛고을명가,한식,제주특별자치도 제주시 중앙로1길 12 (건입동),제주시,11,4.136363636,33.51607,126.5258
미미국수,한식,제주특별자치도 제주시 삼성로 39 1층 (일도이동),제주시,191,4.738219895,33.50668,126.5299
함덕감자탕,한식,제주특별자치도 제주시 조천읍 함덕로 28-1 1층,제주시,13,3.846153846,33.5421,126.6724
손맛촌,한식,제주특별자치도 제주시 조천읍 비자림로 661,제주시,234,4.435897436,33.43732,126.6774
조천틈,기타,제주특별자치도 제주시 조천읍 조천11길 6 1층,제주시,7,4.357142857,33.53655,126.6373
리치망고우도검멀레점,기타,제주특별자치도 제주시 우도면 우도해안길 1132 이동 1층,제주시,66,4.21969697,33.49771,126.9677
30년일소추어탕,한식,제주특별자치도 제주시 삼무로 74 (연동),제주시,7,4,33.48958,126.4945
돈까스송ㅤㅅㅞㅂ,한식,제주특별자치도 제주시 조천읍 조함해안로 538 2층,제주시,90,4.661111111,33.54242,126.6703
백년초식당,한식,제주특별자치도 제주시 원노형로 63-1 (노형동),제주시,5,4.5,33.48292,126.485
바다어사또,횟집,제주특별자치도 제주시 조천읍 조함해안로 478,제주시,92,4.804347826,33.54306,126.664
하늘보리,한식,제주특별자치도 제주시 조천읍 선교로 196,제주시,16,4.78125,33.48614,126.6996
명품전통육개장,한식,제주특별자치도 제주시 원노형로 37 1층 (노형동),제주시,32,4.296875,33.48533,126.4851
대풍해장국,한식,제주특별자치도 제주시 삼봉로 39 1층 (도련이동),제주시,26,4.653846154,33.51785,126.589
주영,일식,제주특별자치도 제주시 신설로11길 13 1층 (아라이동),제주시,3,4.5,33.49231,126.5446
범선,한식,제주특별자치도 제주시 우도면 우도해안길 832 1층,제주시,49,4.683673469,33.51197,126.9589
엄마손,한식,제주특별자치도 제주시 연동3길 35 (연동),제주시,18,4.555555556,33.49739,126.5009
장금이,한식,제주특별자치도 제주시 도공로 35 1층 (도두일동),제주시,62,4.282258065,33.5035,126.4664
해원담,한식,제주특별자치도 제주시 선사로 36 1층 (삼양이동),제주시,5,4.2,33.52477,126.5862
파랑도,횟집,제주특별자치도 제주시 서해안로 658 (용담삼동(서해안로25)),제주시,3,4.666666667,33.51619,126.5072
미락칼국수,한식,제주특별자치도 제주시 아연로 120 (오라이동),제주시,6,4.916666667,33.47304,126.5042
규태네남녕점,한식,제주특별자치도 제주시 월랑로4길 40 (노형동),제주시,19,4.131578947,33.48972,126.4808
순풍해장국이도점,식육(숯불구이),제주특별자치도 제주시 남광로2길 43 (이도이동),제주시,32,4.34375,33.48925,126.54
안세미가든,한식,제주특별자치도 제주시 명림로 175-13 1호 (봉개동),제주시,7,4.642857143,33.47189,126.6113
서원토종닭,한식,제주특별자치도 제주시 삼성로13길 35 (일도이동),제주시,5,5,33.50943,126.5338
칭다오양꼬치화북점,경양식,제주특별자치도 제주시 동화로 5 201호 (화북일동),제주시,12,4.958333333,33.51961,126.5731
한끼국수,한식,제주특별자치도 제주시 광평동로 36 1층 (노형동),제주시,13,4.538461538,33.48312,126.4696
포동정식시청점,한식,제주특별자치도 제주시 광양11길 20 (이도이동),제주시,46,4.597826087,33.50002,126.5323
황토,한식,제주특별자치도 제주시 오일장서길 26 6-41호 6-42호 (도두일동),제주시,7,3.714285714,33.4968,126.4758
하얼빈양꼬치,한식,제주특별자치도 제주시 신대로16길 42 2층 (연동),제주시,2,5,33.48709,126.4923
미루네닭숯불구이삼화점,한식,제주특별자치도 제주시 건주로4길 14-6 1층 (도련일동),제주시,18,4.638888889,33.51635,126.5794
별이네국수,한식,제주특별자치도 제주시 남녕로 39 (노형동(남녕로 55)),제주시,1,4,33.49091,126.4803
금뽕똘,한식,제주특별자치도 제주시 번영로 500 (봉개동 (1층 2층)),제주시,2,4.5,33.49015,126.5948
영자네해장국,한식,제주특별자치도 제주시 진동로 29 (화북일동),제주시,1,4.5,33.5216,126.5679
황궁쟁반탐라원,식육(숯불구이),제주특별자치도 제주시 원노형6길 7 (노형동(원노형3로 11)),제주시,61,4.319672131,33.48536,126.483
서울24시,탕류(보신용),제주특별자치도 제주시 신성로 96 (도남동),제주시,5,4.5,33.49632,126.5294
소락,한식,제주특별자치도 제주시 남광로2길 7-17 1층 (이도이동),제주시,7,4.428571429,33.49249,126.5385
홀스버드,한식,제주특별자치도 제주시 고마로15길 2 2층 (일도이동),제주시,5,4.2,33.50674,126.5409
삼공주회센터,횟집,제주특별자치도 제주시 진동로 74-6 1층 (화북일동),제주시,7,4.428571429,33.52496,126.5682
삼공주회센터2호,한식,제주특별자치도 제주시 진동로 74-6 2층 (화북일동),제주시,7,4.428571429,33.52496,126.5682
신풍해장국,한식,제주특별자치도 제주시 동광로16길 1 (일도이동(동여중4로3)),제주시,1,5,33.50538,126.5386
하오츠,중국식,제주특별자치도 제주시 조천읍 북촌12길 33-3 2층,제주시,7,3.928571429,33.54672,126.6991
마켓정정육식당,한식,제주특별자치도 제주시 신설로11길 2-3 (아라이동),제주시,4,2.5,33.49145,126.5444
설촌명가,식육(숯불구이),제주특별자치도 제주시 설촌로 11 (삼양이동),제주시,8,4.25,33.52241,126.5813
촌뜨기화로구이,한식,제주특별자치도 제주시 도남로 117 (도남동),제주시,70,4.792857143,33.49012,126.529
섬라왕갈비탕,한식,제주특별자치도 제주시 중앙로 606-4 1층 (아라일동),제주시,1,5,33.46962,126.5463
빨간맛집함덕점,한식,제주특별자치도 제주시 조천읍 함덕13길 4 2층,제주시,41,4.219512195,33.54165,126.6679
외도용국수,한식,제주특별자치도 제주시 수정2길 10 (외도일동),제주시,24,4.583333333,33.49243,126.4279
고니식당,한식,제주특별자치도 제주시 아란7길 3-7 101호 (아라일동),제주시,29,4.551724138,33.47376,126.5451
루스트플레이스아이파크점,경양식,제주특별자치도 제주시 노형8길 9 2~3층 (노형동),제주시,83,4.054216867,33.48427,126.4781
연대토종닭,횟집,제주특별자치도 제주시 연대마을길 11-4 1층 (외도이동),제주시,5,4.6,33.49293,126.4267
오양손칼국수,한식,제주특별자치도 제주시 공설로9길 1 (오라일동),제주시,24,4.8125,33.49698,126.5182
이화닭발1979,한식,제주특별자치도 제주시 신대로14길 42 (연동),제주시,18,4.583333333,33.48796,126.4921
이만갑,한식,제주특별자치도 제주시 남광로2길 43-4 (이도이동),제주시,17,4.382352941,33.48924,126.5405
한잔의추억,한식,제주특별자치도 제주시 남성로 40 1층 (용담일동),제주시,1,5,33.50383,126.5133
동해,한식,제주특별자치도 제주시 조천읍 신북로 486,제주시,13,4.307692308,33.54305,126.662
미도횟집,횟집,제주특별자치도 제주시 관덕로14길 12 1층 (이도일동),제주시,18,4.611111111,33.51213,126.5261
그리다앤쿡,경양식,제주특별자치도 제주시 신성로 111 3층 (이도이동),제주시,65,4.630769231,33.49749,126.5306
넉넉한밥상,한식,제주특별자치도 제주시 인다5길 12-21 1층 (아라일동 행복한집17),제주시,11,4.363636364,33.4757,126.5457
노형순창,식육(숯불구이),제주특별자치도 제주시 진군3길 1 (노형동),제주시,10,3.65,33.47749,126.4806
함덕뚝배기,한식,제주특별자치도 제주시 조천읍 조함해안로 538,제주시,108,4.634259259,33.54242,126.6703
김서방재첩해장국,한식,제주특별자치도 제주시 원노형6길 27 (노형동),제주시,142,4.23943662,33.48367,126.483
바르다김선생삼화점,한식,제주특별자치도 제주시 건주로 37 1층 (도련일동),제주시,55,4.045454545,33.51611,126.581
사계절국수,한식,제주특별자치도 제주시 조천읍 남조로 2115 2동 1층,제주시,55,4.190909091,33.45444,126.6618
옛날아우내순대제대점,한식,제주특별자치도 제주시 산천단동2길 15 (아라일동),제주시,8,4.375,33.44931,126.5582
올레예촌국수,한식,제주특별자치도 제주시 가령로 46 101호 (이도이동 대유맨션),제주시,8,4.125,33.50021,126.5362
확끌리네,중국식,제주특별자치도 제주시 도남로15길 18 104호 (도남동고덕쉐르빌),제주시,2,5,33.49154,126.5302
목포세발낙지,한식,제주특별자치도 제주시 중앙로 21-1 (건입동),제주시,2,3.5,33.51628,126.5251
삼번지,횟집,제주특별자치도 제주시 서해안로 350 (도두이동(서해안로347)),제주시,19,4.026315789,33.51028,126.4825
옥이네복돼지,한식,제주특별자치도 제주시 삼무로 11-1 (연동),제주시,5,4.9,33.49045,126.488
해락원2호점,한식,제주특별자치도 제주시 중앙로24길 5 (삼도이동),제주시,1,4,33.50643,126.5242
서울뚝배기,한식,제주특별자치도 제주시 아연로 10 (연동),제주시,15,4.333333333,33.48075,126.4966
황금숯불닭갈비,기타,제주특별자치도 제주시 월랑로10길 25 (노형동),제주시,1,5,33.49059,126.4779
만리장성,한식,제주특별자치도 제주시 신대로20길 56 (연동(사장4로86)),제주시,6,4.416666667,33.48393,126.4904
이모네보리밥집,식육(숯불구이),제주특별자치도 제주시 월랑로6길 42 (노형동),제주시,3,4.666666667,33.49064,126.4803
금요일의아침조금,경양식,제주특별자치도 제주시 가령골1길 12 1층 (이도이동),제주시,4,4.625,33.50308,126.5374
새마을식당제주연동점,식육(숯불구이),제주특별자치도 제주시 신대로14길 52 1층 (연동),제주시,2,3.75,33.48807,126.491
국수정복,한식,제주특별자치도 제주시 탑동로13길 27 1층 (삼도이동),제주시,3,5,33.51685,126.5194
훈이네찌개,한식,제주특별자치도 제주시 광양8길 11 1층 (이도이동),제주시,1,5,33.4998,126.5284
중국성,한식,제주특별자치도 제주시 서광로11길 36 1층 (삼도일동),제주시,6,4.333333333,33.50308,126.5168
우도해장국밥,한식,제주특별자치도 제주시 우도면 우도로 183,제주시,3,4.666666667,33.50837,126.9532
제라진뚝배기갈비찜,한식,제주특별자치도 제주시 도공로 25-1 102호 (도두일동),제주시,4,4.125,33.50449,126.4658
피플,기타,제주특별자치도 제주시 조천읍 신촌북3길 58 1층,제주시,66,4.53030303,33.53796,126.6138
큰맘할매순대국제주외도점,기타,제주특별자치도 제주시 우정로 26 가동 1층 (외도일동),제주시,9,3.777777778,33.49052,126.4306
서부회센타,기타,제주특별자치도 제주시 논세길 46 1층 (내도동),제주시,18,4.972222222,33.48939,126.4414
꽃마름제주이도점,식육(숯불구이),제주특별자치도 제주시 승천로 73 3층 (아라이동),제주시,41,3.804878049,33.49243,126.543
본초불닭발제대점,경양식,제주특별자치도 제주시 산천단동2길 15 2층 (아라일동),제주시,1,4,33.44931,126.5582
고서방짬뽕,한식,제주특별자치도 제주시 인다5길 11-5 1층 (아라일동),제주시,68,4.573529412,33.47595,126.5482
평창메밀막국수외도,식육(숯불구이),제주특별자치도 제주시 우령2길 29-5 상가동 102호 (외도일동 오페라연립),제주시,4,3.75,33.4866,126.4322
세숫대야냉면,기타,제주특별자치도 제주시 진군길 1-7 (노형동(제일고길6)),제주시,4,4.25,33.48058,126.4813
스시나미,일식,제주특별자치도 제주시 승천로 81 지하1층 (아라이동 제1호),제주시,38,3.907894737,33.4918,126.5436
엄마공간,식육(숯불구이),제주특별자치도 제주시 조천읍 함덕13길 4,제주시,184,4.111413043,33.54165,126.6679
함덕흑돼지연탄구이,식육(숯불구이),제주특별자치도 제주시 조천읍 신북로 535 1층,제주시,135,4.466666667,33.54171,126.667
황가네뚝배기,한식,제주특별자치도 제주시 삼무로11길 24 (연동),제주시,33,4.378787879,33.49156,126.4958
뉴청석골칡냉면전문,한식,제주특별자치도 제주시 조천읍 신북로 222,제주시,9,4.777777778,33.53573,126.6367
소망식당,한식,제주특별자치도 제주시 조천읍 신북로 39,제주시,1,3,33.53289,126.6186
돈드림,중국식,제주특별자치도 제주시 조천읍 함덕19길 7 1층,제주시,24,4.229166667,33.54111,126.6702
푸주옥오라점,한식,제주특별자치도 제주시 오라로 140 (오라일동),제주시,48,4.177083333,33.49432,126.5174
정박사본점,한식,제주특별자치도 제주시 성신로 13-10 1층 (연동),제주시,2,3.5,33.49067,126.4847
사라봉주물럭,한식,제주특별자치도 제주시 사라봉길 7 1층 제1호 (건입동),제주시,7,3.5,33.51467,126.5393
불타는차돌쭈꾸미,한식,제주특별자치도 제주시 신설로7길 2 (아라이동),제주시,9,3.944444444,33.49214,126.5436
비만고양이,기타,제주특별자치도 제주시 신성로13길 31 3층 (이도이동),제주시,5,3.8,33.49762,126.5305
맨도롱또ㅤㄸㅗㅅ,한식,제주특별자치도 제주시 조천읍 와선로 9 1층,제주시,3,4.833333333,33.49035,126.6828
연북로명태명가삼화점,한식,제주특별자치도 제주시 건주로 43 2층 (도련일동),제주시,67,4.71641791,33.51562,126.581
라돌체비타,한식,제주특별자치도 제주시 구남로8길 8 1층 (이도이동),제주시,5,4.3,33.4908,126.5362
맛있는소리,한식,제주특별자치도 제주시 진동로 6 1층 (화북일동),제주시,12,4.75,33.51961,126.5689
신수성,한식,제주특별자치도 제주시 남광북1길 39 1층 (이도이동),제주시,7,4.571428571,33.49666,126.5374
제주흑돼지본점고기가자,식육(숯불구이),제주특별자치도 제주시 노형13길 16 1층 (노형동),제주시,4,4.875,33.48256,126.4783
아란구길,기타,제주특별자치도 제주시 아란9길 6-3 1층 (아라일동),제주시,3,4.666666667,33.47281,126.5448
산지해장국아라점,기타,제주특별자치도 제주시 아란9길 15 1층 (아라일동),제주시,30,4.966666667,33.47235,126.5437
국수먹고가게,기타,제주특별자치도 제주시 흥운길 54 101호 (용담이동),제주시,27,4.666666667,33.51332,126.5132
추자숙이네밥상,한식,제주특별자치도 제주시 월랑로4길 6 (노형동),제주시,5,4.2,33.48788,126.4785
돈맛,식육(숯불구이),제주특별자치도 제주시 고산동산5길 30 (이도이동),제주시,1,5,33.49675,126.5356
싱싱쌈촌,일식,제주특별자치도 제주시 정원로 49 1층 (노형동),제주시,10,4,33.47752,126.4777
푸른소금,한식,제주특별자치도 제주시 천수로6길 6 (이도이동),제주시,1,4.5,33.50269,126.5417
산들바람,한식,제주특별자치도 제주시 조천읍 선교로 44,제주시,11,4.318181818,33.48761,126.715
명도암정식,한식,제주특별자치도 제주시 명림로 218 1층 (봉개동),제주시,32,4.4375,33.46769,126.6106
제주귤품은흑돼지전문점제주공항점,경양식,제주특별자치도 제주시 도두항서길 42 2층 (도두일동),제주시,1076,4.623605948,33.50637,126.4639
삼화포크,식육(숯불구이),제주특별자치도 제주시 건주로4길 12 (도련일동),제주시,15,4.1,33.51601,126.5795
내아이가먹는족발,한식,제주특별자치도 제주시 우령2길 28 1층 (외도일동),제주시,5,4.6,33.48676,126.4314
산지해장국,일식,제주특별자치도 제주시 임항로 34 1층 (건입동),제주시,344,4.495639535,33.51636,126.5285
가령골오리,한식,제주특별자치도 제주시 인다8길 38 1층 (아라일동),제주시,11,3.954545455,33.47616,126.5489
샐러데이즈제주시청점,기타,제주특별자치도 제주시 중앙로 214 (이도이동),제주시,8,4.5625,33.50024,126.5291
키친요디,경양식,제주특별자치도 제주시 동화로1길 53-13 1층 (화북일동),제주시,91,4.538461538,33.51784,126.5777
세미식당,한식,제주특별자치도 제주시 조천읍 번영로 1208 1층,제주시,23,4.456521739,33.46924,126.6638
탕탕이,한식,제주특별자치도 제주시 천수로 39 (일도이동),제주시,1,5,33.5032,126.5412
제주앤스시,일식,제주특별자치도 제주시 고산동산5길 3-4 1층 (이도이동),제주시,16,4.625,33.49608,126.5335
집밥홍선생,뷔페식,제주특별자치도 제주시 진군1길 6 1층 (노형동),제주시,6,4.25,33.47913,126.4813
미소벙커,한식,제주특별자치도 제주시 관덕로 41 지하1층 (일도일동),제주시,5,4.6,33.51341,126.5238
명태어가,기타,제주특별자치도 제주시 도령로 46 1층2층 (노형동),제주시,2,4.5,33.48828,126.4838
황금무지개뜨는곳,한식,제주특별자치도 제주시 원당로5길 36 (삼양일동),제주시,85,4.505882353,33.52682,126.5882
손두부촌,한식,제주특별자치도 제주시 오복4길 9 지하1층 (이도이동),제주시,10,4.8,33.49551,126.5367
춤추는식탁,한식,제주특별자치도 제주시 우정로7길 6 1층 (외도일동),제주시,20,4.4,33.48906,126.4318
광명식당,한식,제주특별자치도 제주시 동문로4길 9 (일도일동),제주시,151,3.933774834,33.51209,126.5282
일공공샤브제주연동점,한식,제주특별자치도 제주시 연북로 86 (연동),제주시,36,4.722222222,33.48151,126.4904
황금돼지등갈비,한식,제주특별자치도 제주시 남녕로 5-5 101호 (노형동),제주시,2,4.75,33.48833,126.4825
류빈,한식,제주특별자치도 제주시 구남로6길 12 1층 (이도이동),제주시,22,4.704545455,33.48921,126.5345
미풍해장국아라점,한식,제주특별자치도 제주시 아란7길 26 1층 (아라일동),제주시,20,4.325,33.47458,126.5427
짬뽕바나나,경양식,제주특별자치도 제주시 남광로 44 1층 (이도이동),제주시,21,4.761904762,33.49407,126.5402
또만나,한식,제주특별자치도 제주시 서광로2길 35 1층 (오라일동),제주시,1,5,33.49857,126.5147
맛있는이가국수집,기타,제주특별자치도 제주시 우령6길 63-2 1층 (외도일동),제주시,17,4.470588235,33.48539,126.4292
제주정낭집,식육(숯불구이),제주특별자치도 제주시 지석11길 6 (삼양이동),제주시,52,4.5,33.52173,126.5845
마녀김밥,한식,제주특별자치도 제주시 오현길 16 (이도일동),제주시,1,3.5,33.50679,126.5276
아일랜드스푼,한식,제주특별자치도 제주시 구남동4길 10-12 (이도이동),제주시,13,4.423076923,33.48901,126.5363
그린기사,한식,제주특별자치도 제주시 일주서로 7892 (연동),제주시,16,4.25,33.49363,126.4898
동문김밥,한식,제주특별자치도 제주시 중앙로 85 (이도일동),제주시,8,4.5,33.51072,126.5242
돈놓고돈먹기,한식,제주특별자치도 제주시 남광로 138 1층 (이도이동),제주시,9,4.5,33.49874,126.5488
고돔,경양식,제주특별자치도 제주시 테우해안로 148 지하1층 (이호일동),제주시,18,4.944444444,33.49709,126.4495
요기,경양식,제주특별자치도 제주시 전농로 3 101호 (용담일동),제주시,5,4.8,33.50463,126.5137
용팔이막창아라점,한식,제주특별자치도 제주시 중앙로 601 (아라일동),제주시,7,4.214285714,33.47017,126.5465
고추잡채와소파,기타,제주특별자치도 제주시 동광로2길 3 3층 (이도이동),제주시,2,5,33.50094,126.5306
스시테이카이센동,기타,제주특별자치도 제주시 연북로 440 2동 1층 (도남동),제주시,44,4.352272727,33.48046,126.5282
차돌집노형점,기타,제주특별자치도 제주시 다랑곶7길 24 1층 (노형동),제주시,5,4.3,33.49078,126.4801
고래힘줄,기타,제주특별자치도 제주시 조천읍 신촌북3길 3 1층,제주시,37,4.716216216,33.5372,126.6187
소보록,경양식,제주특별자치도 제주시 도근내길 27 (외도이동),제주시,4,4.75,33.4925,126.434
함덕해물라면오빠집,기타,제주특별자치도 제주시 조천읍 평사길 2 1층,제주시,258,4.542635659,33.54286,126.6727
동카름,기타,제주특별자치도 제주시 조천읍 신촌9길 40-3 1층,제주시,101,4.485148515,33.53783,126.6234
아비앙또,기타,제주특별자치도 제주시 우도면 우도해안길 1100 1층,제주시,20,4.45,33.49876,126.97
이돈갓시청점,경양식,제주특별자치도 제주시 광양14길 9 3층 (이도이동),제주시,38,4.223684211,33.49794,126.5297
창석이네,한식,제주특별자치도 제주시 국기로2길 8 (연동(국기3로8)),제주시,2,5,33.47991,126.4906
별오름,뷔페식,제주특별자치도 제주시 1100로 3213-27 B201호 (노형동),제주시,40,4.1,33.47601,126.4815
강쉐프,중국식,제주특별자치도 제주시 정든로 39 1층 (이도이동),제주시,9,4.388888889,33.49766,126.5427
인생곱창,식육(숯불구이),제주특별자치도 제주시 남광로 72 1층 (이도이동),제주시,57,4.956140351,33.4956,126.5428
도남앤횟집,횟집,제주특별자치도 제주시 도남로 49 1층 (도남동),제주시,19,4.289473684,33.49601,126.5271
마미식당동태전문점,한식,제주특별자치도 제주시 오복2길 31 1층 (이도이동),제주시,10,4.5,33.49335,126.537
우도자연,횟집,제주특별자치도 제주시 우도면 우도해안길 602,제주시,101,4.094059406,33.52442,126.9525
삼도오리삼계,탕류(보신용),제주특별자치도 제주시 남성로4길 10 1층 (용담일동),제주시,2,4.25,33.502,126.5141
봉추반점,한식,제주특별자치도 제주시 우도면 우도로 174,제주시,41,4.817073171,33.50789,126.9543
소문난두루치기,한식,제주특별자치도 제주시 우정로 17 101호 (외도일동),제주시,3,3.166666667,33.49121,126.4312
양,기타,제주특별자치도 제주시 원노형6길 3-8 (노형동),제주시,1,4,33.48532,126.4837
대성아귀찜,한식,제주특별자치도 제주시 조천읍 함덕3길 4 1층,제주시,78,4.397435897,33.5443,126.6579
계절식탁,한식,제주특별자치도 제주시 신성로13길 13-1 2층 (이도이동),제주시,18,4.138888889,33.49895,126.5296
쿤도,횟집,제주특별자치도 제주시 화삼로1길 17 1층 (화북일동),제주시,4,5,33.51476,126.5739
한량마초,중국식,제주특별자치도 제주시 아봉로 47 1층 (아라이동),제주시,6,4.333333333,33.47769,126.5488
제주어장,한식,제주특별자치도 제주시 동한두기길 23 (용담일동),제주시,4,4.5,33.51687,126.5155
홍열이네시청점,기타,제주특별자치도 제주시 광양10길 9-2 1~2층 (이도이동),제주시,17,4.264705882,33.49885,126.5292
도연식당,한식,제주특별자치도 제주시 고마로18길 4 1층 (일도이동),제주시,22,4.613636364,33.50458,126.541
노가리앤비어인제점,한식,제주특별자치도 제주시 고마로 128 (이도이동),제주시,7,3.642857143,33.50303,126.5421
군자대한곱창제주시청점,식육(숯불구이),제주특별자치도 제주시 광양10길 15 (이도이동),제주시,22,3.795454545,33.49865,126.5286
태화뷔페정식,한식,제주특별자치도 제주시 우정로6길 28 (외도일동),제주시,7,4.142857143,33.49048,126.428
소노벨제주비비큐2호점,기타,제주특별자치도 제주시 조천읍 신북로 577 본관동 164호,제주시,4,4.5,33.54103,126.6711
팍차이나,한식,제주특별자치도 제주시 승천로 66 1층 (아라이동),제주시,73,3.445205479,33.49271,126.5421
블랙데이,기타,제주특별자치도 제주시 만덕로 23-2 1층 (건입동),제주시,26,4.711538462,33.51435,126.5321
곤밥2,한식,제주특별자치도 제주시 서부두남길 8 (일도일동),제주시,339,4.672566372,33.51485,126.5277
돈사무소,식육(숯불구이),제주특별자치도 제주시 구남로 44 1층 (이도이동),제주시,42,4.476190476,33.49061,126.5348
요술식탁,경양식,제주특별자치도 제주시 관덕로6길 10 1층 (삼도이동),제주시,168,4.776785714,33.51211,126.5219
스시러브,한식,제주특별자치도 제주시 절물1길 25 (외도일동),제주시,7,4.642857143,33.49063,126.4317
바로족발보쌈,한식,제주특별자치도 제주시 진군1길 25 (노형동),제주시,102,4.37254902,33.47887,126.4794
한림칼국수 제주공항점,한식,제주특별자치도 제주시 광평중길 82 1층 (노형동),제주시,289,4.335640138,33.47896,126.4676
까망고띠,한식,제주특별자치도 제주시 조천읍 와선로 254 1층,제주시,10,4.4,33.48496,126.6996
귀아낭,한식,제주특별자치도 제주시 선덕로 22 101호 (연동),제주시,6,3.083333333,33.48543,126.499
이왕돈까스,한식,제주특별자치도 제주시 제주대학로7길 9 2층 (아라이동),제주시,25,4.68,33.46076,126.561
24시전주명가콩나물국밥,한식,제주특별자치도 제주시 구산로 59 (아라일동),제주시,103,4.203883495,33.48494,126.5408
소원이,한식,제주특별자치도 제주시 아연로 306 1층 (오등동),제주시,3,4.333333333,33.46667,126.5201
잘도식당,한식,제주특별자치도 제주시 중앙로15길 16 1층 (이도일동),제주시,40,4.9,33.51072,126.5254
한라산뼈해장국,한식,제주특별자치도 제주시 서광로2길 11-24 1층 (오라일동),제주시,10,4.5,33.49864,126.5139
서서방숯불닭갈비아라점,한식,제주특별자치도 제주시 아란7길 3-3 1층 103호 (아라일동),제주시,104,4.860576923,33.47404,126.5451
활어천국,일식,제주특별자치도 제주시 서광로20길 31 1층 (도남동),제주시,2,4.75,33.49698,126.5219
인자숯불갈비,식육(숯불구이),제주특별자치도 제주시 원남6길 54 1층 (도남동),제주시,23,4.565217391,33.48462,126.5297
골목돼지,기타,제주특별자치도 제주시 원노형7길 3 1층 (노형동),제주시,12,4.916666667,33.48725,126.4834
정순대국밥,한식,제주특별자치도 제주시 우정로10길 4 1층 (외도일동),제주시,12,4.416666667,33.48888,126.4303
제주초밥,일식,제주특별자치도 제주시 신형로 19 1층 (노형동),제주시,50,4.43,33.48255,126.4775
우디집,기타,제주특별자치도 제주시 동광로 97 1층 102호 (일도이동 이룸해피안),제주시,24,4.958333333,33.50568,126.5378
마라청춘,한식,제주특별자치도 제주시 중앙로 201 2층 (이도일동),제주시,5,5,33.50157,126.5287
힐링푸드,기타,제주특별자치도 제주시 월랑로2길 22 1층 101호 (노형동 경인원룸),제주시,5,4.8,33.48788,126.4812
담아래,한식,제주특별자치도 제주시 수목원길 23 1층 (연동),제주시,111,4.603603604,33.46941,126.4873
신이내린닭제주시청점,경양식,제주특별자치도 제주시 광양4길 2 2층 (이도일동),제주시,7,4.928571429,33.50177,126.5279
제주맛집칼국수,한식,제주특별자치도 제주시 조천읍 비자림로 685 1층,제주시,104,4.442307692,33.43704,126.6791
퀴즈노스서브제주화북점,경양식,제주특별자치도 제주시 동화로 10 1층 (화북일동),제주시,31,4.612903226,33.51918,126.5726
곰표반점,중국식,제주특별자치도 제주시 화삼북로 63 삼화빌딩 2층 201호 (삼양이동),제주시,4,3.875,33.5175,126.5799
가영이네횟집,횟집,제주특별자치도 제주시 성지로 46-1 1층 (일도일동),제주시,6,4.75,33.51068,126.5283
부영식당,한식,제주특별자치도 제주시 조천읍 신흥관전길 60-1 1층,제주시,12,4.666666667,33.54615,126.6495
브라보유어라이프,기타,제주특별자치도 제주시 제주대학로 77 1층 (아라일동),제주시,12,4.625,33.45934,126.5585
정든반점,한식,제주특별자치도 제주시 정존11길 68 상가동 101호 (노형동 정든마을3단지),제주시,2,4,33.48878,126.4722
몽돌,기타,제주특별자치도 제주시 우정로5길 10 1층 (외도일동),제주시,24,4.458333333,33.49017,126.4319
제주골목국수,한식,제주특별자치도 제주시 신성로 42-1 1층 (도남동),제주시,10,4.25,33.49599,126.5239
성미가든2,기타,제주특별자치도 제주시 조천읍 교래1길 2 1층,제주시,148,4.442567568,33.43775,126.6768
일품순두부일도점,한식,제주특별자치도 제주시 연신로 19 1층 (일도이동),제주시,9,4.611111111,33.49914,126.5452
외도사랑국수,한식,제주특별자치도 제주시 우정로13길 14 1층 (외도일동),제주시,13,4.769230769,33.4869,126.4324
중종,기타,제주특별자치도 제주시 연오로 39 1층 (오라삼동),제주시,20,4.3,33.48975,126.502
