,name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
884,부화룡양꼬치,한식,"제주특별자치도 제주시 우령2길 31, 1층 (외도일동)",제주시,2,3.5,33.4863277,126.4317127
885,탐라는집,횟집,"제주특별자치도 제주시 도공로 16, 1층 (도두일동)",제주시,18,4.083333333,33.5046918,126.46513970000001
886,다해,복어취급,"제주특별자치도 제주시 문송1길 17 (연동,(문송4로21))",제주시,1,3.0,33.488237899999994,126.4991778
887,아루요두번째,기타,"제주특별자치도 제주시 신광로10길 22, 1층 (연동)",제주시,3,3.5,33.4840498,126.48735900000001
888,뼈다귀의눈물,탕류(보신용),제주특별자치도 제주시 천수로 6 (이도이동),제주시,2,4.5,33.5017862,126.54216219999999
889,매운디,한식,제주특별자치도 제주시 신설로11길 15 (아라이동),제주시,13,4.653846154,33.492908,126.54616829999999
890,모던돔베,한식,제주특별자치도 제주시 1100로 3029 (노형동),제주시,123,4.7926829269999995,33.457235600000004,126.4863568
891,고마로갈비탕,한식,"제주특별자치도 제주시 고마로 27, 101호 (일도이동)",제주시,7,4.285714286,33.5076265,126.5404304
892,요리음식점현,기타,"제주특별자치도 제주시 신형로 23, 2층 (노형동)",제주시,35,4.6428571430000005,33.4828208,126.47660090000001
893,주인,경양식,"제주특별자치도 제주시 광양13길 3, 2층 (이도이동)",제주시,1,4.0,33.4988197,126.53100500000001
894,텀,기타,"제주특별자치도 제주시 천수동로 49, 1층 (건입동)",제주시,8,4.9375,33.5066368,126.54725810000001
895,사랑,한식,"제주특별자치도 제주시 동문로 100, 지하1층 (일도이동)",제주시,103,3.844660194,33.5115818,126.526099
896,돈삼겹아라점,한식,"제주특별자치도 제주시 아란8길 7, 1층 (아라일동)",제주시,27,4.5,33.4735731,126.5452315
897,제원칼집,식육(숯불구이),제주특별자치도 제주시 제원길 19 (연동),제주시,47,4.531914894,33.48813019999999,126.4895702
898,동막골서사라점,식육(숯불구이),제주특별자치도 제주시 서사로 119 (삼도일동),제주시,7,5.0,33.501780600000004,126.5201903
899,서귀포모녀식당,한식,제주특별자치도 제주시 선덕로3길 20 (연동),제주시,5,4.9,33.487482,126.49884440000001
900,제3공간,기타,"제주특별자치도 제주시 연화중길 21, 1층 (연동)",제주시,14,4.8571428569999995,33.4769219,126.4888976
901,망고홀릭제주본점,기타,"제주특별자치도 제주시 삼무로5길 2, 1층 (연동)",제주시,102,4.607843137,33.490717100000005,126.49204089999999
902,송가칼국수,한식,"제주특별자치도 제주시 우령서로16길 2, 1층 (외도일동)",제주시,8,3.25,33.484769899999996,126.42342020000001
903,춤추는생오리,한식,"제주특별자치도 제주시 서광로32길 14-5, 1층 (이도이동)",제주시,4,5.0,33.498998699999994,126.52824059999999
904,칠구대포제주삼화지구점,기타,"제주특별자치도 제주시 건주로3길 11, 1층 (도련일동)",제주시,2,4.25,33.4730594,126.78330919999999
905,큰맘할매순대국제주삼화점,한식,"제주특별자치도 제주시 화삼로 23, 1층 (화북일동)",제주시,18,4.583333333,33.514376399999996,126.57918219999999
906,대촌미락,횟집,제주특별자치도 제주시 조천읍 조함해안로 482-1,제주시,135,4.8185185189999995,33.542811900000004,126.664533
907,제주곱,한식,"제주특별자치도 제주시 신대로16길 42, 1층 (연동)",제주시,97,4.551546392,33.4870195,126.4923138
908,오로라식품,기타,"제주특별자치도 제주시 동광로 12, 1층 (이도이동)",제주시,21,4.2380952380000005,33.5010889,126.530548
909,더삼화,기타,"제주특별자치도 제주시 화삼북로 68, 삼화지구 신형빌딩 5층 (도련일동)",제주시,5,4.8,33.5172049,126.5812408
910,도남오거리외도점,식육(숯불구이),제주특별자치도 제주시 우정로7길 26-3 (외도일동),제주시,16,4.28125,33.4887179,126.43393449999999
911,형돈,식육(숯불구이),"제주특별자치도 제주시 구남로 22, 1층 (이도이동)",제주시,147,4.455782313,33.4893377,126.53296740000002
912,유나인,한식,제주특별자치도 제주시 국기로 13 (연동),제주시,24,3.6875,33.4805904,126.4900884
913,활주로,한식,"제주특별자치도 제주시 원노형남1길 18 (노형동,(송천1로99))",제주시,2,3.75,33.4838906,126.4823071
914,소낭식당,한식,제주특별자치도 제주시 조천읍 함와로 71,제주시,26,4.307692308,33.5145232,126.67773590000002
915,갱이네보말칼국수,한식,"제주특별자치도 제주시 구남로4길 18, 1층 (이도이동)",제주시,173,4.054913295,33.4885327,126.53457990000001
916,유신횟집,기타,"제주특별자치도 제주시 동문로2길 3, 2층 (일도일동)",제주시,150,4.066666667,33.5125586,126.52712849999999
917,하몽돼지,경양식,"제주특별자치도 제주시 국기로2길 12, 1층 (연동)",제주시,17,4.970588235,33.4799082,126.49092859999999
918,막창먹는놈화북점,식육(숯불구이),"제주특별자치도 제주시 동화로 12-6, 1층 (화북일동)",제주시,4,5.0,33.5192912,126.57261570000001
919,우도짜장면집,중국식,"제주특별자치도 제주시 우도면 우도해안길 340, 5동 1층",제주시,25,3.8,33.5074342,126.954269
920,베지근한해장국,한식,"제주특별자치도 제주시 연삼로 519, 1층 (일도이동)",제주시,6,4.833333333,33.5029625,126.553699
921,금보,횟집,제주특별자치도 제주시 서부두길 14 (건입동),제주시,24,4.333333333,33.5174829,126.52841740000001
922,미풍해장국연동점,한식,제주특별자치도 제주시 제원길 7 (연동),제주시,33,4.378787879,33.4892185,126.4896524
923,삼교리동치미막국수,한식,제주특별자치도 제주시 오라로 150 (오라일동),제주시,35,4.285714286,33.4941836,126.51864740000002
924,금강민물장어,한식,제주특별자치도 제주시 원노형로 16 (노형동),제주시,18,4.25,33.486998699999994,126.48455
925,돈누리,식육(숯불구이),제주특별자치도 제주시 진군중길 22 (노형동),제주시,4,4.0,33.4771463,126.47938870000002
926,신비국수국밥,한식,제주특별자치도 제주시 중앙로24길 22 (삼도이동),제주시,1,3.0,33.5060248,126.5228731
927,24시전주명가콩나물국밥일도점,한식,제주특별자치도 제주시 고마로 127 (일도이동),제주시,38,4.197368421,33.5033313,126.54254590000001
928,이차돌제주노형점,기타,"제주특별자치도 제주시 월랑로4길 17, 천마빌딩 1층 (노형동)",제주시,43,4.546511628,33.4886816,126.4790795
929,공설통큰김밥,기타,"제주특별자치도 제주시 공설로 35, 1층 (오라일동)",제주시,14,4.464285714,33.4971445,126.51790179999999
930,자연과사람들밀면,한식,"제주특별자치도 제주시 조천읍 남조로 2185, C동 1층",제주시,67,4.626865672,33.4845921,126.6554822
931,서서방숯불닭갈비,식육(숯불구이),"제주특별자치도 제주시 신광로 61, 1층 (연동)",제주시,204,4.784313725,33.486651,126.4903307
932,정희네두루치기,한식,"제주특별자치도 제주시 아봉로 248-56, 1층 (영평동)",제주시,3,5.0,33.4764111,126.56805520000002
933,선미씨,경양식,"제주특별자치도 제주시 연동4길 36, 1층 101호 (연동, 연동 뜨레모아)",제주시,5,4.9,33.4827931,126.4873658
934,삼화수제돈까스,한식,"제주특별자치도 제주시 건주로4길 34, 105호 (도련일동)",제주시,33,4.515151515,33.5166785,126.57908590000002
935,벨난조개전골,한식,"제주특별자치도 제주시 인다14길 28-12, 1층 (아라일동)",제주시,12,4.458333333,33.471406699999996,126.5468857
936,탕196,탕류(보신용),"제주특별자치도 제주시 연북로 196, 2층 (오라이동)",제주시,4,4.625,33.4858923,126.518754
937,메콩스카이,기타,"제주특별자치도 제주시 연오로 35, 1층 (오라삼동)",제주시,197,4.6573604060000005,33.4900691,126.5021939
938,제주창스닥중앙점,한식,"제주특별자치도 제주시 중앙로14길 6, 1층 (이도일동)",제주시,5,3.9,33.5115076,126.5238185
939,정다헌,한식,"제주특별자치도 제주시 도남로 104, 101호 (도남동)",제주시,5,3.9,33.4912542,126.52800800000001
940,경태,한식,"제주특별자치도 제주시 서문로4길 13-2 (용담일동,136호(서문시장길22))",제주시,2,4.25,33.511382899999994,126.5179733
941,그란데,경양식,"제주특별자치도 제주시 인다6길 42, 1층 (아라일동)",제주시,86,4.534883721,33.42613789999999,126.56269250000001
942,트리안,경양식,"제주특별자치도 제주시 용담로 79, 1층 (용담이동)",제주시,7,4.785714286,33.5125461,126.51145490000002
943,은희네해장국삼화점,한식,"제주특별자치도 제주시 화삼로1길 16, 1층 (화북일동)",제주시,65,4.515384615,33.514376399999996,126.57918219999999
944,예술공간오이,기타,"제주특별자치도 제주시 연북로 66, 지층 101호 (연동)",제주시,1,4.0,33.4827724,126.4890682
945,돈날개,식육(숯불구이),제주특별자치도 제주시 독짓골2길 1 (도남동),제주시,11,4.818181818,33.4918467,126.5295399
946,천하육회,식육(숯불구이),제주특별자치도 제주시 연동7길 26 (연동),제주시,12,4.291666667,33.4874882,126.49052379999999
947,한강,한식,"제주특별자치도 제주시 일주서로 7471 (내도동,(1층))",제주시,7,3.857142857,33.493837,126.4451062
948,와플칸제주직영점,한식,제주특별자치도 제주시 신광로 36 (연동),제주시,47,4.5638297869999995,33.488953,126.48977
949,대구반야월막창,식육(숯불구이),제주특별자치도 제주시 도남로 40 (도남동),제주시,2,3.75,33.4965561,126.5263924
950,연북정식당,기타,"제주특별자치도 제주시 조천읍 신북로 243-1, 1층",제주시,17,4.5882352939999995,33.537304999999996,126.6383722
951,반디파스타,기타,"제주특별자치도 제주시 조천읍 조함해안로 528, 3층",제주시,793,4.916771753,33.54249,126.6693054
952,제주동백별장,기타,"제주특별자치도 제주시 원노형3길 44, 에이동 1층 (노형동)",제주시,136,4.334558824,33.4866553,126.4814594
953,화덕앤그릴,기타,"제주특별자치도 제주시 국기로 23, 1층 (연동)",제주시,20,4.475,33.479634600000004,126.49007479999999
954,명태어장제주연동점,한식,"제주특별자치도 제주시 선덕로 10, 1층 (연동)",제주시,8,4.875,33.485428399999996,126.49774679999999
955,타이웍,"외국음식전문점(인도,태국등)","제주특별자치도 제주시 신설로11길 2, 1층 (아라이동)",제주시,99,4.348484848,33.4912804,126.5445739
956,정준오리,식육(숯불구이),제주특별자치도 제주시 오복3길 1 (이도이동),제주시,6,4.75,33.4964304,126.53541640000002
957,성게애빠져,한식,제주특별자치도 제주시 신대로14길 5 (연동),제주시,5,3.9,33.4875447,126.49606299999999
958,칠돈가별관,한식,"제주특별자치도 제주시 남성로 43 (용담일동,(1층))",제주시,9,3.0,33.5041319,126.5128129
959,제호,경양식,"제주특별자치도 제주시 구남동6길 23, 1층 (이도이동)",제주시,9,4.833333333,33.48818060000001,126.53689809999999
960,무정해장국,한식,제주특별자치도 제주시 신대로10길 29 (연동),제주시,10,4.45,33.490719399999996,126.4935613
961,만경,식육(숯불구이),제주특별자치도 제주시 광양13길 6-2 (이도이동),제주시,10,5.0,33.4985736,126.5313158
962,연동박가네,식육(숯불구이),제주특별자치도 제주시 삼무로9길 15 (연동),제주시,10,4.15,33.4923114,126.494883
963,이도숯불갈비,식육(숯불구이),"제주특별자치도 제주시 구남로6길 23, 1층 (이도이동)",제주시,2,4.25,33.4885749,126.5355572
964,함덕사계절,한식,"제주특별자치도 제주시 조천읍 함덕16길 43, 1층",제주시,5,4.3,33.5412907,126.6647706
965,전앤적,한식,"제주특별자치도 제주시 연수로3길 4, 2층 (일도이동)",제주시,1,3.0,33.5022066,126.54342790000001
966,정씨네소몰이,식육(숯불구이),"제주특별자치도 제주시 동광로9길 43, 1층 (이도일동)",제주시,8,4.5,33.5042462,126.5304721
967,나영이네해장국,한식,"제주특별자치도 제주시 천수로9길 5, 1층 (일도이동)",제주시,3,4.5,33.5046696,126.54234699999999
968,친구테이블,한식,"제주특별자치도 제주시 조천읍 함덕12길 6, 1층",제주시,10,4.75,33.54156,126.66465339999999
969,만원의행복,한식,"제주특별자치도 제주시 신대로7길 9, 1층 (연동)",제주시,9,3.388888889,33.4919777,126.49784890000001
970,바당좀녀집,한식,제주특별자치도 제주시 서해안로 478-5 (용담삼동),제주시,10,3.7,33.5184744,126.49034209999999
971,제주대게회타운,횟집,제주특별자치도 제주시 서해안로 638 (용담삼동),제주시,10,3.9,33.5165879,126.50524750000001
972,사카야이자카야,기타,"제주특별자치도 제주시 월랑로4길 25 (노형동,(1층))",제주시,4,4.75,33.4890725,126.47963329999999
973,구피풋,기타,"제주특별자치도 제주시 광양10길 11, 지하1층 (이도이동)",제주시,10,4.7,33.4989334,126.5291963
974,외도순이네,한식,"제주특별자치도 제주시 우정로18길 15 (외도일동,(1층))",제주시,5,4.7,33.4848028,126.42926240000001
975,마구이양구이,식육(숯불구이),제주특별자치도 제주시 월랑로2길 18 (노형동),제주시,10,4.6,33.4875491,126.4808295
976,쿠루쿠루,기타,"제주특별자치도 제주시 연오로 59, 1층 202호 (오라삼동)",제주시,1,5.0,33.484614199999996,126.5015527
977,영식이네짜장,중국식,"제주특별자치도 제주시 조천읍 일주동로 762, 1층",제주시,9,3.833333333,33.5306072,126.622647
978,만강촌옛날칼국수,한식,"제주특별자치도 제주시 월랑로 42 (노형동,(월랑로50))",제주시,9,4.6111111110000005,33.4893008,126.476056
979,명륜진사갈비제주노형점,식육(숯불구이),"제주특별자치도 제주시 월랑로 35, 2층 (노형동)",제주시,10,2.95,33.4886585,126.47602309999999
980,제주미식회,한식,"제주특별자치도 제주시 동문로14길 45, 1층 (일도이동)",제주시,6,4.666666667,33.509969899999994,126.5353906
981,우도해물라면파전,기타,"제주특별자치도 제주시 우도면 우도봉길 1, 1층",제주시,3,3.833333333,33.4962455,126.95616969999999
982,도르다이닝,기타,"제주특별자치도 제주시 인다2길 65, 1층 (아라일동)",제주시,10,4.85,33.4720461,126.55017439999999
983,비오는날의숲,기타,"제주특별자치도 제주시 조천읍 신촌북3길 1, 1층",제주시,10,4.35,33.5372517,126.6189081
984,돈하루방,한식,"제주특별자치도 제주시 동광로5길 32, 1층 (이도일동)",제주시,10,4.75,33.5042418,126.53040109999999
985,엘픽,일식,"제주특별자치도 제주시 신설로5길 5-10, 101호 (이도이동, 이도해든빌비동)",제주시,10,3.4,33.4951204,126.5454393
986,만세국수,한식,제주특별자치도 제주시 연삼로 437 (이도이동),제주시,10,4.35,33.4967932,126.54247690000001
987,스시성,일식,"제주특별자치도 제주시 연북로 34, 2층 (노형동)",제주시,10,4.1,33.4816482,126.48501440000001
988,육남매,한식,제주특별자치도 제주시 신대로7길 15-1 (연동),제주시,5,4.6,33.4919582,126.49839909999999
989,아구에반하다,식육(숯불구이),"제주특별자치도 제주시 신대로20길 17, 1층 (연동)",제주시,3,5.0,33.4835738,126.49454569999999
990,돈사촌노형점,한식,제주특별자치도 제주시 노형9길 16 (노형동),제주시,9,3.277777778,33.4879136,126.48504840000001
991,임금님밥상,한식,"제주특별자치도 제주시 오광로 128, 1층 (노형동)",제주시,10,4.15,33.484947600000005,126.4609875
992,홋카이도,일식,"제주특별자치도 제주시 노연로 42, 201호,202호,203호,205호 (노형동)",제주시,9,4.055555556,33.4858096,126.48462240000002
993,새몽실식당,한식,제주특별자치도 제주시 신대로12길 11 (연동),제주시,1,5.0,33.488556,126.4952966
994,서호네뚝배기,한식,제주특별자치도 제주시 용담로 111 (용담일동),제주시,5,4.4,33.5108428,126.5140607
995,돈세기,식육(숯불구이),제주특별자치도 제주시 남성로8길 3 (용담일동),제주시,2,5.0,33.503743199999995,126.5135503
996,국수나무집,한식,"제주특별자치도 제주시 신대로10길 43 (연동,(성두4로69))",제주시,8,4.5625,33.4908163,126.49204569999999
997,종로3가감자탕,한식,"제주특별자치도 제주시 신광로4길 34 (연동,(제원2로56))",제주시,10,4.4,33.4880699,126.48748059999998
998,양육점,기타,"제주특별자치도 제주시 가령골길 23-1, 1층 (일도이동)",제주시,4,4.125,33.5042115,126.54119240000001
999,세광양대창제주연동점,식육(숯불구이),"제주특별자치도 제주시 신대로16길 39, 1층 (연동)",제주시,10,4.8,33.486689399999996,126.49237439999999
1000,모심청국장,한식,제주특별자치도 제주시 신대로10길 17 (연동),제주시,10,4.3,33.4906602,126.4949955
1001,태선갈비일도점,한식,"제주특별자치도 제주시 연삼로 545-1, 1층 제2호 (일도이동)",제주시,8,4.6875,33.509057,126.53739879999999
1002,우리뼈감자탕,한식,"제주특별자치도 제주시 평전2길 23, 1층 (삼도일동)",제주시,8,4.3125,33.5008421,126.51798729999999
1003,연안식당,한식,"제주특별자치도 제주시 신대로 169, 1층 (연동)",제주시,8,4.1875,33.4820183,126.4966749
1004,좋은하루,한식,"제주특별자치도 제주시 신설로9길 35, 지1층 (이도이동)",제주시,1,5.0,33.494356599999996,126.54678200000001
1005,촌장터,한식,"제주특별자치도 제주시 광양13길 10-2 (이도이동,(시청남2로16))",제주시,5,4.5,33.499596999999994,126.531254
1006,아라평화,중국식,"제주특별자치도 제주시 중앙로 486, 1층 (아라일동)",제주시,10,4.4,33.4814679,126.54114579999998
1007,재혁이네국수,한식,"제주특별자치도 제주시 구남로 24, 1층 (이도이동)",제주시,9,4.555555556,33.48943,126.5331
1008,데이지,경양식,"제주특별자치도 제주시 서사로 129, 1층 (삼도일동)",제주시,10,4.2,33.5007962,126.5200513
1009,현우식당,한식,제주특별자치도 제주시 조천읍 북촌1길 9,제주시,6,3.833333333,33.5485184,126.684776
1010,광동도남오거리,식육(숯불구이),제주특별자치도 제주시 동화로 3 (화북일동),제주시,8,4.375,33.5197941,126.5731467
1011,제홀스,경양식,제주특별자치도 제주시 월랑로 29 (노형동),제주시,1,5.0,33.4881914,126.47652520000001
1012,통시돈,식육(숯불구이),제주특별자치도 제주시 신산로 26 (일도이동),제주시,10,4.85,33.5109115,126.53184569999999
1013,자매정식,한식,"제주특별자치도 제주시 서사로19길 21, 1층 (삼도일동)",제주시,10,4.15,33.5012535,126.52218149999999
1014,자리왓,한식,"제주특별자치도 제주시 조공포길 30 (외도일동,(조공포길36))",제주시,3,4.833333333,33.4889868,126.4341696
1015,사계진미숯불닭갈비삼화점,식육(숯불구이),"제주특별자치도 제주시 건주로 33, 2층 (도련일동)",제주시,10,4.2,33.5166785,126.57908590000002
1016,달밤솔숲에바람지나가는소리,기타,"제주특별자치도 제주시 전농로 113, 202호 (삼도이동)",제주시,7,4.1428571430000005,33.5046406,126.52519960000001
1017,밀림원,한식,"제주특별자치도 제주시 조천읍 남조로 2446, 1층",제주시,10,4.9,33.4845921,126.6554822
1018,루스트플레이스아라점,경양식,"제주특별자치도 제주시 아란7길 3-3, 201호 (아라일동)",제주시,9,4.0,33.42613789999999,126.56269250000001
1019,고구려외도점,식육(숯불구이),"제주특별자치도 제주시 우정로15길 12, 103호 (외도일동)",제주시,10,4.65,33.484982099999996,126.43295060000001
1020,더치박스,기타,"제주특별자치도 제주시 달마루길 18, 105호 (노형동)",제주시,5,4.6,33.4895613,126.47436210000001
1021,깡촌흑돼지,식육(숯불구이),"제주특별자치도 제주시 조천읍 함덕14길 2, 제2호",제주시,10,4.85,33.5412881,126.6671156
1022,메밀꽃차롱,한식,"제주특별자치도 제주시 연오로 136 (연동,(1층))",제주시,10,5.0,33.4812536,126.5008228
1023,우리정육구이,식육(숯불구이),제주특별자치도 제주시 천수로6길 1 (이도이동),제주시,9,4.555555556,33.5031156,126.54184140000001
1024,삼양우숙이앤인생게장,기타,"제주특별자치도 제주시 설촌로2길 23, 1층 105,106,107호 (삼양이동)",제주시,10,4.65,33.521896500000004,126.58397520000001
1025,큰맛동태탕,한식,제주특별자치도 제주시 수정2길 10 (외도일동),제주시,10,4.35,33.4924358,126.42794199999999
1026,청도,한식,"제주특별자치도 제주시 서해안로 546, 1층 (용담삼동)",제주시,10,4.7,33.5199139,126.4970605
1027,힘찬장어,한식,"제주특별자치도 제주시 삼무로3길 32-1 (연동,(1층))",제주시,3,4.666666667,33.4905237,126.49252309999999
1028,화산2020,기타,"제주특별자치도 제주시 흥운길 85, 1층 (용담이동)",제주시,10,3.5,33.5158031,126.51390159999998
1029,사천빠슈마라탕외도점,중국식,"제주특별자치도 제주시 우정로6길 32-1, 1층 (외도일동)",제주시,10,4.65,33.4904374,126.4277608
1030,바로족발보쌈별관,식육(숯불구이),"제주특별자치도 제주시 진군중길 3, 1층 (노형동)",제주시,10,4.85,33.4784891,126.4797085
1031,광주생각,기타,"제주특별자치도 제주시 고마로 21 (일도이동,서반아파트 101, 102호)",제주시,1,4.0,33.5123734,126.53869750000001
1032,봄이네해바라기,한식,"제주특별자치도 제주시 중앙로14길 24 (삼도이동, 제2호)",제주시,8,4.3125,33.5113185,126.52179299999999
1033,테우,횟집,제주특별자치도 제주시 조천읍 조함해안로 418,제주시,10,3.35,33.546175399999996,126.66042420000001
1034,기리시마,식육(숯불구이),"제주특별자치도 제주시 구산로 3, 1층 (아라일동)",제주시,4,4.625,33.4843778,126.5366027
1035,우도숯불갈비,한식,제주특별자치도 제주시 우도면 우도로 184,제주시,4,4.625,33.5084176,126.95372890000002
1036,스시궁,한식,"제주특별자치도 제주시 도령로 11, 2층 (노형동)",제주시,3,5.0,33.4870338,126.48056299999999
1037,제주세호해장국일도점,한식,"제주특별자치도 제주시 태성로2길 2, 1층 (일도이동)",제주시,10,4.6,33.4994761,126.54530190000001
1038,들녘에,한식,"제주특별자치도 제주시 조천읍 일주동로 1214-9, 1층",제주시,9,5.0,33.536339500000004,126.67015549999999
1039,제주한우곱창,식육(숯불구이),"제주특별자치도 제주시 신대로 165, 1층 (연동)",제주시,10,3.75,33.4823748,126.49670640000001
1040,넘버원한우곱창,한식,제주특별자치도 제주시 신산로 19-1 (일도이동),제주시,5,5.0,33.5114943,126.53194669999999
1041,툇마루,한식,제주특별자치도 제주시 원노형로 48 (노형동),제주시,1,0.5,33.484347899999996,126.4847479
1042,올디너리,한식,"제주특별자치도 제주시 서광로28길 21-1, 1층 (이도이동)",제주시,10,4.7,33.4987473,126.5274131
1043,순곱이네일도점,한식,"제주특별자치도 제주시 고마로 135, 유성빌딩 1층 (일도이동)",제주시,8,3.5,33.5025779,126.54295459999999
1044,큰맘할매순대국제주일도점,한식,"제주특별자치도 제주시 천수로9길 1, 101호 (일도이동, 그랑펠리스)",제주시,10,4.1,33.5027478,126.53817250000002
1045,김원꼬치점,한식,"제주특별자치도 제주시 중앙로2길 7, 1층 (삼도이동)",제주시,1,5.0,33.5165402,126.524197
1046,아란어가,일식,"제주특별자치도 제주시 아란9길 14, 1층 (아라일동)",제주시,9,4.333333333,33.4723479,126.54366359999999
1047,옛날아우내순대아라점,한식,"제주특별자치도 제주시 인다3길 17, 1층 (아라일동)",제주시,2,3.75,33.4760657,126.5492812
1048,가시버시정육구이,한식,"제주특별자치도 제주시 삼무로1길 9, 1층 (연동)",제주시,10,4.7,33.4906047,126.48969609999999
1049,모슬포해안도로,한식,"제주특별자치도 제주시 신대로18길 16, 104호 (연동)",제주시,10,4.85,33.484765700000004,126.4947672
1050,부솔,한식,"제주특별자치도 제주시 광양7길 18 (이도이동,(시청1로8))",제주시,9,4.277777778,33.500891700000004,126.5311777
1051,제마닭,한식,제주특별자치도 제주시 사장길 12 (연동),제주시,10,4.65,33.484528600000004,126.495589
1052,서문일번지식당,한식,"제주특별자치도 제주시 서문로4길 13-2, 134호 (용담일동,서문공설시장)",제주시,5,2.7,33.511780699999996,126.5181132
1053,더스푼,기타,"제주특별자치도 제주시 구남동1길 45, 1층 (아라이동)",제주시,10,4.85,33.4916487,126.53899390000001
1054,섬채,뷔페식,"제주특별자치도 제주시 오라로 61, 2층 (오라이동)",제주시,10,5.0,33.496028700000004,126.5105206
1055,오렌지나무,한식,"제주특별자치도 제주시 설촌로10길 25, 1층 (삼양이동)",제주시,10,4.55,33.5239248,126.58313940000001
1056,응그레,기타,"제주특별자치도 제주시 아란7길 46, 1층 (아라일동)",제주시,9,4.277777778,33.4717276,126.544619
1057,가야포도원,한식,"제주특별자치도 제주시 봉개대동4길 11, 1층 (봉개동)",제주시,7,4.428571429,33.4881375,126.5967008
1058,미시까,기타,"제주특별자치도 제주시 조천읍 신북로 537-1, 1층",제주시,10,4.1,33.5418131,126.66739609999999
1059,다원우,식육(숯불구이),"제주특별자치도 제주시 우령6길 75-1, 2층 (외도일동)",제주시,10,4.3,33.4846459,126.4298257
1060,서흘포가든서사라점,식육(숯불구이),"제주특별자치도 제주시 서사로 175, 1층 (오라일동)",제주시,9,4.722222222,33.4965544,126.52005
1061,선미뷔페,한식,"제주특별자치도 제주시 만덕로3길 11, 1층 (건입동)",제주시,5,4.9,33.515587599999996,126.5325772
1062,왓덮,한식,"제주특별자치도 제주시 동한두기길 9, 1층 (용담일동)",제주시,4,3.875,33.515735,126.5160382
1063,나의작은주방돈까스집,한식,"제주특별자치도 제주시 인다7길 12, 1층 (아라일동)",제주시,9,4.722222222,33.4765482,126.54597140000001
1064,낙지로,한식,"제주특별자치도 제주시 신대로12길 19, 1층 (연동)",제주시,10,4.45,33.488711699999996,126.49378300000001
1065,아빠부엌,한식,"제주특별자치도 제주시 우령2길 11, 1층 (외도일동)",제주시,10,4.8,33.4881567,126.4317637
1066,체크인,기타,"제주특별자치도 제주시 임항로 28, 8층 (건입동)",제주시,8,4.5,33.5163311,126.5279192
1067,대흘퐁낭식당,한식,"제주특별자치도 제주시 조천읍 중산간동로 644, 제2동 1층",제주시,4,4.125,33.5029546,126.69425759999999
1068,몬딹,한식,"제주특별자치도 제주시 도령로13길 15, 1층 (연동)",제주시,2,4.75,33.4927286,126.4880527
1069,김주학짬뽕,중국식,"제주특별자치도 제주시 동문로14길 10, 102호,103호 (일도이동)",제주시,10,4.4,33.5125177,126.5331801
1070,우도몬딱,기타,"제주특별자치도 제주시 우도면 우도해안길 794, 1층",제주시,10,5.0,33.5149034,126.9570909
1071,모이세해장국노형점,한식,"제주특별자치도 제주시 월랑로 61, 1층 (노형동)",제주시,10,4.35,33.4903407,126.47410959999999
1072,산적,한식,"제주특별자치도 제주시 월랑로4길 17, 1층 (노형동)",제주시,2,5.0,33.4886816,126.4790795
1073,강씨고집,한식,"제주특별자치도 제주시 구남동6길 33, 2층 (이도이동)",제주시,4,5.0,33.4875695,126.53642250000001
1074,컬쳐드,경양식,"제주특별자치도 제주시 승천로 81, 지하1층 제2호 (아라이동)",제주시,8,4.4375,33.4952739,126.53993200000001
1075,전이야기,식육(숯불구이),제주특별자치도 제주시 우정로 44 (외도일동),제주시,6,4.666666667,33.4889879,126.43068670000001
1076,정말맛있는식당,한식,"제주특별자치도 제주시 사라봉길 5, 1층 (건입동)",제주시,10,4.45,33.5146043,126.5392335
1077,달그락식탁,한식,제주특별자치도 제주시 조천읍 신흥로 2,제주시,8,4.75,33.5438444,126.6537298
1078,강연우동태찌개제주외도점,한식,"제주특별자치도 제주시 우령서로 89, 101동 102호 (외도일동)",제주시,9,4.777777778,33.488716600000004,126.4268692
1079,다옴토종닭,식육(숯불구이),제주특별자치도 제주시 연신로 7-1 (일도이동),제주시,3,4.833333333,33.50014,126.54456440000001
1080,외도그린포크정육식당,식육(숯불구이),"제주특별자치도 제주시 우정로11길 9, 1층 (외도일동)",제주시,10,4.85,33.4879946,126.4319893
1081,황금닭갈비장칼국수,한식,"제주특별자치도 제주시 아란5길 31-4, 1층 (아라일동)",제주시,10,3.8,33.5540964,126.79589240000001
1082,고파크,한식,"제주특별자치도 제주시 조천읍 남조로 2044-38, B동 1층",제주시,10,4.15,33.5111091,126.5021075
1083,광림,한식,제주특별자치도 제주시 제원길 6 (연동),제주시,4,3.25,33.4894654,126.48927150000002
1084,다동뼈감탕,식육(숯불구이),"제주특별자치도 제주시 도남로 118, 1층 (도남동)",제주시,10,4.55,33.4898149,126.5287361
1085,사토,한식,제주특별자치도 제주시 연동3길 36 (연동),제주시,10,4.9,33.4866728,126.4878341
1086,국수도둑,한식,제주특별자치도 제주시 한라대학로 97 (노형동),제주시,3,2.666666667,33.476504999999996,126.4806081
1087,지미스,기타,"제주특별자치도 제주시 우도면 우도해안길 1132, 시동 1층",제주시,10,4.55,33.4977772,126.9676695
