,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
2523,맘스터치중문점,맘스터치중문점제주특별자치도 서귀포시 중문상로 27,일반음식점,기타,제주특별자치도 서귀포시 중문상로 27,https://pcmap.place.naver.com/restaurant/37156156/review/visitor#
2525,돈내코늘봄식당,돈내코늘봄식당제주특별자치도 서귀포시 516로 462 (상효동),일반음식점,한식,제주특별자치도 서귀포시 516로 462 (상효동),https://pcmap.place.naver.com/restaurant/16921001/review/visitor#
2526,국수마을,국수마을제주특별자치도 서귀포시 성산읍 동류암로 30,일반음식점,한식,제주특별자치도 서귀포시 성산읍 동류암로 30,https://pcmap.place.naver.com/restaurant/33050198/review/visitor#
2527,대포해송,대포해송제주특별자치도 서귀포시 이어도로 200-7 (대포동),일반음식점,회집,제주특별자치도 서귀포시 이어도로 200-7 (대포동),https://pcmap.place.naver.com/restaurant/17059431/review/visitor#
2529,최고집,최고집제주특별자치도 서귀포시 김정문화로 71 (서호동),일반음식점,한식,제주특별자치도 서귀포시 김정문화로 71 (서호동),https://pcmap.place.naver.com/restaurant/16902245/review/visitor#
2530,중문자연산횟집,중문자연산횟집제주특별자치도 서귀포시 천제연로 115 (색달동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 115 (색달동),https://pcmap.place.naver.com/restaurant/1842759106/review/visitor#
2531,윤가우동중문본점,윤가우동중문본점제주특별자치도 서귀포시 천제연로 178 (중문동),일반음식점,호프/통닭,제주특별자치도 서귀포시 천제연로 178 (중문동),https://pcmap.place.naver.com/restaurant/1413741627/review/visitor#
2532,오븐에빠진닭 동홍점,오븐에빠진닭 동홍점제주특별자치도 서귀포시 동홍중앙로51번길 2,일반음식점,호프/통닭,제주특별자치도 서귀포시 동홍중앙로51번길 2,https://pcmap.place.naver.com/restaurant/37393959/review/visitor#
2533,제주비스타케이월드컵,제주비스타케이월드컵제주특별자치도 서귀포시 김정문화로41번길 10-6,일반음식점,뷔페식,제주특별자치도 서귀포시 김정문화로41번길 10-6,https://pcmap.place.naver.com/restaurant/36797187/review/visitor#
2534,놀멍걸으멍쉬멍,놀멍걸으멍쉬멍제주특별자치도 서귀포시 막숙포로41번길 9-1 (법환동),일반음식점,한식,제주특별자치도 서귀포시 막숙포로41번길 9-1 (법환동),https://pcmap.place.naver.com/restaurant/36854558/review/visitor#
2535,네네치킨서귀포2호점,네네치킨서귀포2호점제주특별자치도 서귀포시 장수로 98 (서홍동),일반음식점,호프/통닭,제주특별자치도 서귀포시 장수로 98 (서홍동),https://pcmap.place.naver.com/restaurant/36853231/review/visitor#
2537,효돈중앙반점,효돈중앙반점제주특별자치도 서귀포시 효돈로 164-2 (하효동),일반음식점,중국식,제주특별자치도 서귀포시 효돈로 164-2 (하효동),https://pcmap.place.naver.com/restaurant/32742428/review/visitor#
2540,식탁,식탁제주특별자치도 서귀포시 성산읍 고성오조로 94,일반음식점,뷔페식,제주특별자치도 서귀포시 성산읍 고성오조로 94,https://pcmap.place.naver.com/restaurant/1793678060/review/visitor#
2541,낭만시대,낭만시대제주특별자치도 서귀포시 중산간동로 8067,일반음식점,한식,제주특별자치도 서귀포시 중산간동로 8067,https://pcmap.place.naver.com/restaurant/1680121420/review/visitor#
2542,순대골,순대골제주특별자치도 서귀포시 예래로 442-1 (하예동),일반음식점,한식,제주특별자치도 서귀포시 예래로 442-1 (하예동),https://pcmap.place.naver.com/restaurant/1085252890/review/visitor#
2543,한끼,한끼제주특별자치도 서귀포시 중앙로62번길 23 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중앙로62번길 23 (서귀동),https://pcmap.place.naver.com/restaurant/1529187583/review/visitor#
2544,행복맘집밥,행복맘집밥제주특별자치도 서귀포시 서문로 38 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 서문로 38 (서귀동),https://pcmap.place.naver.com/restaurant/1948235137/review/visitor#
2546,제이앤클로이,제이앤클로이제주특별자치도 서귀포시 대정읍 무릉중앙로 203,일반음식점,까페,제주특별자치도 서귀포시 대정읍 무릉중앙로 203,https://pcmap.place.naver.com/restaurant/33980570/review/visitor#
2547,황금어장,황금어장제주특별자치도 서귀포시 중앙로48번길 14 (서귀동),일반음식점,회집,제주특별자치도 서귀포시 중앙로48번길 14 (서귀동),https://pcmap.place.naver.com/restaurant/16898109/review/visitor#
2548,서귀포맛집코다리,서귀포맛집코다리제주특별자치도 서귀포시 신서귀로 37 (법환동),일반음식점,한식,제주특별자치도 서귀포시 신서귀로 37 (법환동),https://pcmap.place.naver.com/restaurant/1703805456/review/visitor#
2549,세자매식당,세자매식당제주특별자치도 서귀포시 신서귀로 11 (법환동),일반음식점,한식,제주특별자치도 서귀포시 신서귀로 11 (법환동),https://pcmap.place.naver.com/restaurant/1214075332/review/visitor#
2550,바람이불어오는곳,바람이불어오는곳제주특별자치도 서귀포시 대정읍 상모대서로20번길 31-15,일반음식점,기타,제주특별자치도 서귀포시 대정읍 상모대서로20번길 31-15,https://pcmap.place.naver.com/restaurant/37408487/review/visitor#
2554,신전떡볶이,신전떡볶이제주특별자치도 서귀포시 중앙로 100-3 (동홍동),일반음식점,분식,제주특별자치도 서귀포시 중앙로 100-3 (동홍동),https://pcmap.place.naver.com/restaurant/38531601/review/visitor#
2555,마루샤브제주서귀포점,마루샤브제주서귀포점제주특별자치도 서귀포시 김정문화로 51,일반음식점,뷔페식,제주특별자치도 서귀포시 김정문화로 51,https://pcmap.place.naver.com/restaurant/332422033/review/visitor#
2556,어드래,어드래제주특별자치도 서귀포시 대정읍 최남단해안로125번길 5,일반음식점,기타,제주특별자치도 서귀포시 대정읍 최남단해안로125번길 5,https://pcmap.place.naver.com/restaurant/1593906265/review/visitor#
2557,미향해장국남원점,미향해장국남원점제주특별자치도 서귀포시 남원읍 태위로 623,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로 623,https://pcmap.place.naver.com/restaurant/417578537/review/visitor#
2558,소통,소통제주특별자치도 서귀포시 호근로 33 (호근동),일반음식점,까페,제주특별자치도 서귀포시 호근로 33 (호근동),https://pcmap.place.naver.com/restaurant/1901373692/review/visitor#
2559,우드스탁,우드스탁제주특별자치도 서귀포시 이중섭로 5 (서귀동),일반음식점,호프/통닭,제주특별자치도 서귀포시 이중섭로 5 (서귀동),https://pcmap.place.naver.com/restaurant/942962288/review/visitor#
2560,금섬,금섬제주특별자치도 서귀포시 솔동산로22번길 8 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 솔동산로22번길 8 (서귀동),https://pcmap.place.naver.com/restaurant/35156418/review/visitor#
2561,바빈스커피모슬포점,바빈스커피모슬포점제주특별자치도 서귀포시 대정읍 최남단해안로 22,일반음식점,까페,제주특별자치도 서귀포시 대정읍 최남단해안로 22,https://pcmap.place.naver.com/restaurant/35637113/review/visitor#
2562,호텔 캘리포니아,호텔 캘리포니아제주특별자치도 서귀포시 김정문화로27번길 14-4 (강정동),일반음식점,한식,제주특별자치도 서귀포시 김정문화로27번길 14-4 (강정동),https://pcmap.place.naver.com/restaurant/34734495/review/visitor#
2563,제주장수가든,제주장수가든제주특별자치도 서귀포시 일주서로 204 (강정동),일반음식점,한식,제주특별자치도 서귀포시 일주서로 204 (강정동),https://pcmap.place.naver.com/restaurant/35376536/review/visitor#
2564,빈스가게,빈스가게제주특별자치도 서귀포시 표선면 표선동서로 240-1,일반음식점,기타,제주특별자치도 서귀포시 표선면 표선동서로 240-1,https://pcmap.place.naver.com/restaurant/1750344087/review/visitor#
2565,도순골식당,도순골식당제주특별자치도 서귀포시 일주서로 331 (도순동),일반음식점,한식,제주특별자치도 서귀포시 일주서로 331 (도순동),https://pcmap.place.naver.com/restaurant/34822042/review/visitor#
2566,큰엉식당,큰엉식당제주특별자치도 서귀포시 남원읍 태위로 526,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로 526,https://pcmap.place.naver.com/restaurant/16943150/review/visitor#
2567,착한괴기,착한괴기제주특별자치도 서귀포시 하신상로 6 (하효동),일반음식점,한식,제주특별자치도 서귀포시 하신상로 6 (하효동),https://pcmap.place.naver.com/restaurant/35786045/review/visitor#
2568,제주고가네,제주고가네제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,일반음식점,한식,제주특별자치도 서귀포시 성산읍 성산중앙로19번길 14,https://pcmap.place.naver.com/restaurant/16948564/review/visitor#
2569,듀크서프비스트로,듀크서프비스트로제주특별자치도 서귀포시 천제연로188번길 6-6 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로188번길 6-6 (중문동),https://pcmap.place.naver.com/restaurant/90963210/review/visitor#
2570,고기의법칙본점,고기의법칙본점제주특별자치도 서귀포시 천제연로 183-1 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 183-1 (중문동),https://pcmap.place.naver.com/restaurant/1161857929/review/visitor#
2571,부전식당,부전식당제주특별자치도 서귀포시 성산읍 성산중앙로 36,일반음식점,한식,제주특별자치도 서귀포시 성산읍 성산중앙로 36,https://pcmap.place.naver.com/restaurant/20095078/review/visitor#
2572,부산갈매기,부산갈매기제주특별자치도 서귀포시 성산읍 동류암로 46,일반음식점,한식,제주특별자치도 서귀포시 성산읍 동류암로 46,https://pcmap.place.naver.com/restaurant/31681678/review/visitor#
2575,경자이모네,경자이모네제주특별자치도 서귀포시 516로 295-13 (토평동),일반음식점,한식,제주특별자치도 서귀포시 516로 295-13 (토평동),https://pcmap.place.naver.com/restaurant/1045569062/review/visitor#
2577,숲커피플라워,숲커피플라워제주특별자치도 서귀포시 남원읍 위미항구로 51,일반음식점,경양식,제주특별자치도 서귀포시 남원읍 위미항구로 51,https://pcmap.place.naver.com/restaurant/1020559975/review/visitor#
2578,모록밭,모록밭제주특별자치도 서귀포시 안덕면 병악로 428,일반음식점,한식,제주특별자치도 서귀포시 안덕면 병악로 428,https://pcmap.place.naver.com/restaurant/1351917587/review/visitor#
2579,복터진날,복터진날제주특별자치도 서귀포시 표선면 표선중앙로99번길 10-2,일반음식점,한식,제주특별자치도 서귀포시 표선면 표선중앙로99번길 10-2,https://pcmap.place.naver.com/restaurant/1023207840/review/visitor#
2581,수연,수연제주특별자치도 서귀포시 중정로61번길 30-1 (서귀동),일반음식점,호프/통닭,제주특별자치도 서귀포시 중정로61번길 30-1 (서귀동),https://pcmap.place.naver.com/restaurant/17044519/review/visitor#
2583,애릿내,애릿내제주특별자치도 서귀포시 정방로 7-7 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 정방로 7-7 (서귀동),https://pcmap.place.naver.com/restaurant/1032203249/review/visitor#
2585,저팔계날다,저팔계날다제주특별자치도 서귀포시 대정읍 중산간서로 2576,일반음식점,한식,제주특별자치도 서귀포시 대정읍 중산간서로 2576,https://pcmap.place.naver.com/restaurant/1733437702/review/visitor#
2588,제주황칠곰탕,제주황칠곰탕제주특별자치도 서귀포시 남원읍 남조로 260,일반음식점,한식,제주특별자치도 서귀포시 남원읍 남조로 260,https://pcmap.place.naver.com/restaurant/1913156885/review/visitor#
2589,낭만화로구이,낭만화로구이제주특별자치도 서귀포시 남원읍 태위로724번길 11,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 남원읍 태위로724번길 11,https://pcmap.place.naver.com/restaurant/1546577090/review/visitor#
2590,탐라밥상,탐라밥상제주특별자치도 서귀포시 남원읍 위미중앙로241번길 24,일반음식점,한식,제주특별자치도 서귀포시 남원읍 위미중앙로241번길 24,https://pcmap.place.naver.com/restaurant/36422482/review/visitor#
2591,페이보리오리,페이보리오리제주특별자치도 서귀포시 효돈순환로 252 (하효동),일반음식점,경양식,제주특별자치도 서귀포시 효돈순환로 252 (하효동),https://pcmap.place.naver.com/restaurant/1184476816/review/visitor#
2592,동네식당,동네식당제주특별자치도 서귀포시 태평로335번길 25,일반음식점,한식,제주특별자치도 서귀포시 태평로335번길 25,https://pcmap.place.naver.com/restaurant/1229260319/review/visitor#
2593,머머코,머머코제주특별자치도 서귀포시 안덕면 한창로 103,일반음식점,한식,제주특별자치도 서귀포시 안덕면 한창로 103,https://pcmap.place.naver.com/restaurant/1160381387/review/visitor#
2594,가시고기,가시고기제주특별자치도 서귀포시 중정로91번길 41-1 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중정로91번길 41-1 (서귀동),https://pcmap.place.naver.com/restaurant/1023455464/review/visitor#
2595,노랑꼬리,노랑꼬리제주특별자치도 서귀포시 대정읍 신영로72번길 3,일반음식점,한식,제주특별자치도 서귀포시 대정읍 신영로72번길 3,https://pcmap.place.naver.com/restaurant/37195357/review/visitor#
2598,상모가든,상모가든제주특별자치도 서귀포시 대정읍 일주서로 2530,일반음식점,한식,제주특별자치도 서귀포시 대정읍 일주서로 2530,https://pcmap.place.naver.com/restaurant/20575187/review/visitor#
2599,쭈꾸쭈꾸쭈꾸미,쭈꾸쭈꾸쭈꾸미제주특별자치도 서귀포시 명동로 32,일반음식점,한식,제주특별자치도 서귀포시 명동로 32,https://pcmap.place.naver.com/restaurant/20583551/review/visitor#
2600,마블링,마블링제주특별자치도 서귀포시 서홍로 160 (서홍동),일반음식점,한식,제주특별자치도 서귀포시 서홍로 160 (서홍동),https://pcmap.place.naver.com/restaurant/20695310/review/visitor#
2602,중앙통닭마농치킨2호점,중앙통닭마농치킨2호점제주특별자치도 서귀포시 중앙로62번길 13,일반음식점,통닭(치킨),제주특별자치도 서귀포시 중앙로62번길 13,https://pcmap.place.naver.com/restaurant/38711080/review/visitor#
2605,황구네,황구네제주특별자치도 서귀포시 동문동로53번길 16 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 동문동로53번길 16 (서귀동),https://pcmap.place.naver.com/restaurant/19539834/review/visitor#
2607,메이비,메이비제주특별자치도 서귀포시 이중섭로 34,일반음식점,경양식,제주특별자치도 서귀포시 이중섭로 34,https://pcmap.place.naver.com/restaurant/31427936/review/visitor#
2608,앙끄레국수,앙끄레국수제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동),일반음식점,한식,제주특별자치도 서귀포시 법환상로2번길 97-18 (법환동),https://pcmap.place.naver.com/restaurant/37228573/review/visitor#
2609,몰마농,몰마농제주특별자치도 서귀포시 성산읍 환해장성로 929,일반음식점,기타,제주특별자치도 서귀포시 성산읍 환해장성로 929,https://pcmap.place.naver.com/restaurant/1632246197/review/visitor#
2610,민영식당,민영식당제주특별자치도 서귀포시 소보리당로 7 (하예동),일반음식점,한식,제주특별자치도 서귀포시 소보리당로 7 (하예동),https://pcmap.place.naver.com/restaurant/936258505/review/visitor#
2611,돌담,돌담제주특별자치도 서귀포시 표선면 표선관정로 96,일반음식점,기타,제주특별자치도 서귀포시 표선면 표선관정로 96,https://pcmap.place.naver.com/restaurant/1960684604/review/visitor#
2615,느영나영혼듸모영,느영나영혼듸모영제주특별자치도 서귀포시 대정읍 하모항구로6번길 24,일반음식점,한식,제주특별자치도 서귀포시 대정읍 하모항구로6번길 24,https://pcmap.place.naver.com/restaurant/546379993/review/visitor#
2616,스마트헬로,스마트헬로제주특별자치도 서귀포시 신중남로 1,일반음식점,경양식,제주특별자치도 서귀포시 신중남로 1,https://pcmap.place.naver.com/restaurant/1646312099/review/visitor#
2618,족발클라스,족발클라스제주특별자치도 서귀포시 신동로47번길 24,일반음식점,호프/통닭,제주특별자치도 서귀포시 신동로47번길 24,https://pcmap.place.naver.com/restaurant/1574276653/review/visitor#
2619,카페지니,카페지니제주특별자치도 서귀포시 남원읍 공천포로11번길 19,일반음식점,까페,제주특별자치도 서귀포시 남원읍 공천포로11번길 19,https://pcmap.place.naver.com/restaurant/36016398/review/visitor#
2622,빨간맛집성산점,빨간맛집성산점제주특별자치도 서귀포시 성산읍 고성오조로 54,일반음식점,한식,제주특별자치도 서귀포시 성산읍 고성오조로 54,https://pcmap.place.naver.com/restaurant/16951820/review/visitor#
2626,부가네얼큰이효돈점,부가네얼큰이효돈점제주특별자치도 서귀포시 효돈로 177 (하효동),일반음식점,한식,제주특별자치도 서귀포시 효돈로 177 (하효동),https://pcmap.place.naver.com/restaurant/16921904/review/visitor#
2628,최박사손칼국수,최박사손칼국수제주특별자치도 서귀포시 문부로 28 (동홍동),일반음식점,한식,제주특별자치도 서귀포시 문부로 28 (동홍동),https://pcmap.place.naver.com/restaurant/16905713/review/visitor#
2630,두꺼비치킨,두꺼비치킨제주특별자치도 서귀포시 중정로61번길 19 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중정로61번길 19 (서귀동),https://pcmap.place.naver.com/restaurant/1314675537/review/visitor#
2631,오조로식당,오조로식당제주특별자치도 서귀포시 성산읍 오조로 131,일반음식점,한식,제주특별자치도 서귀포시 성산읍 오조로 131,https://pcmap.place.naver.com/restaurant/1517318163/review/visitor#
2632,엄부랑,엄부랑제주특별자치도 서귀포시 성산읍 신양로 81,일반음식점,한식,제주특별자치도 서귀포시 성산읍 신양로 81,https://pcmap.place.naver.com/restaurant/1922910297/review/visitor#
2633,보성흑돼지,보성흑돼지제주특별자치도 서귀포시 대정읍 중산간서로 2422-1,일반음식점,한식,제주특별자치도 서귀포시 대정읍 중산간서로 2422-1,https://pcmap.place.naver.com/restaurant/1437549261/review/visitor#
2635,양평해장국중문점,양평해장국중문점제주특별자치도 서귀포시 일주서로 914 (색달동),일반음식점,한식,제주특별자치도 서귀포시 일주서로 914 (색달동),https://pcmap.place.naver.com/restaurant/16933010/review/visitor#
2638,부가네얼큰이 남원점,부가네얼큰이 남원점제주특별자치도 서귀포시 남원읍 태위로679번길 10,일반음식점,호프/통닭,제주특별자치도 서귀포시 남원읍 태위로679번길 10,https://pcmap.place.naver.com/restaurant/16943627/review/visitor#
2639,괸당집서귀포점,괸당집서귀포점제주특별자치도 서귀포시 동홍로 21 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 동홍로 21 (서귀동),https://pcmap.place.naver.com/restaurant/1936810839/review/visitor#
2640,돈하르방,돈하르방제주특별자치도 서귀포시 명동로 33 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 명동로 33 (서귀동),https://pcmap.place.naver.com/restaurant/36636286/review/visitor#
2642,돈치킨,돈치킨제주특별자치도 서귀포시 중앙로47번길 6 (서귀동),일반음식점,통닭(치킨),제주특별자치도 서귀포시 중앙로47번길 6 (서귀동),https://pcmap.place.naver.com/restaurant/32038787/review/visitor#
2643,제일수산횟집,제일수산횟집제주특별자치도 서귀포시 중앙로79번길 8 (서귀동),일반음식점,회집,제주특별자치도 서귀포시 중앙로79번길 8 (서귀동),https://pcmap.place.naver.com/restaurant/16922033/review/visitor#
2645,카페짜이,카페짜이제주특별자치도 서귀포시 안덕면 사계남로 239,일반음식점,까페,제주특별자치도 서귀포시 안덕면 사계남로 239,https://pcmap.place.naver.com/restaurant/37002670/review/visitor#
2647,녹두카페,녹두카페제주특별자치도 서귀포시 성산읍 서성일로747번길 8,일반음식점,까페,제주특별자치도 서귀포시 성산읍 서성일로747번길 8,https://pcmap.place.naver.com/restaurant/36225083/review/visitor#
2649,갈치왕,갈치왕제주특별자치도 서귀포시 일주서로 1146 (상예동),일반음식점,한식,제주특별자치도 서귀포시 일주서로 1146 (상예동),https://pcmap.place.naver.com/restaurant/1110806547/review/visitor#
2651,뭉치푸줏간,뭉치푸줏간제주특별자치도 서귀포시 성산읍 동류암로 50,일반음식점,중국식,제주특별자치도 서귀포시 성산읍 동류암로 50,https://pcmap.place.naver.com/restaurant/1524046377/review/visitor#
2652,히비,히비제주특별자치도 서귀포시 효돈로 107,일반음식점,경양식,제주특별자치도 서귀포시 효돈로 107,https://pcmap.place.naver.com/restaurant/1524204433/review/visitor#
2653,자금성,자금성제주특별자치도 서귀포시 성산읍 일출로288번길 13,일반음식점,중국식,제주특별자치도 서귀포시 성산읍 일출로288번길 13,https://pcmap.place.naver.com/restaurant/1742891576/review/visitor#
2655,야뜨리,야뜨리제주특별자치도 서귀포시 칠십리로 113,일반음식점,"외국음식전문점(인도,태국등)",제주특별자치도 서귀포시 칠십리로 113,https://pcmap.place.naver.com/restaurant/1401010574/review/visitor#
2657,이쁜꽃돼지,이쁜꽃돼지제주특별자치도 서귀포시 중정로91번길 41-1 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중정로91번길 41-1 (서귀동),https://pcmap.place.naver.com/restaurant/32718119/review/visitor#
2659,고향집,고향집제주특별자치도 서귀포시 대정읍 하모중앙로 82,일반음식점,한식,제주특별자치도 서귀포시 대정읍 하모중앙로 82,https://pcmap.place.naver.com/restaurant/16936820/review/visitor#
2660,더치페이,더치페이제주특별자치도 서귀포시 중앙로47번길 6 (서귀동),일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 중앙로47번길 6 (서귀동),https://pcmap.place.naver.com/restaurant/1426774622/review/visitor#
2661,표선칼국수,표선칼국수제주특별자치도 서귀포시 표선면 민속해안로 578-3,일반음식점,한식,제주특별자치도 서귀포시 표선면 민속해안로 578-3,https://pcmap.place.naver.com/restaurant/37293163/review/visitor#
2663,아뜰리에안,아뜰리에안제주특별자치도 서귀포시 막숙포로 166 (법환동),일반음식점,한식,제주특별자치도 서귀포시 막숙포로 166 (법환동),https://pcmap.place.naver.com/restaurant/97952835/review/visitor#
2664,왕천파닭,왕천파닭제주특별자치도 서귀포시 중앙로42번길 33-1 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중앙로42번길 33-1 (서귀동),https://pcmap.place.naver.com/restaurant/16900331/review/visitor#
2665,카페인,카페인제주특별자치도 서귀포시 표선면 표선동서로264번길 22,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 표선면 표선동서로264번길 22,https://pcmap.place.naver.com/restaurant/1304254928/review/visitor#
2666,아라리,아라리제주특별자치도 서귀포시 대정읍 신영로 101,일반음식점,한식,제주특별자치도 서귀포시 대정읍 신영로 101,https://pcmap.place.naver.com/restaurant/1247080947/review/visitor#
2667,제주소문난감자탕,제주소문난감자탕제주특별자치도 서귀포시 상예로 224,일반음식점,김밥(도시락),제주특별자치도 서귀포시 상예로 224,https://pcmap.place.naver.com/restaurant/1978596071/review/visitor#
2668,착한밥상,착한밥상제주특별자치도 서귀포시 중앙로150번길 77,일반음식점,뷔페식,제주특별자치도 서귀포시 중앙로150번길 77,https://pcmap.place.naver.com/restaurant/1220813995/review/visitor#
2669,올레수산회센터,올레수산회센터제주특별자치도 서귀포시 중정로61번길 12 (서귀동),일반음식점,회집,제주특별자치도 서귀포시 중정로61번길 12 (서귀동),https://pcmap.place.naver.com/restaurant/36324086/review/visitor#
2670,미스제주가든,미스제주가든제주특별자치도 서귀포시 천제연로 145 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 145 (중문동),https://pcmap.place.naver.com/restaurant/16927089/review/visitor#
2672,모든날이행복하기를,모든날이행복하기를제주특별자치도 서귀포시 남원읍 태신로 22,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태신로 22,https://pcmap.place.naver.com/restaurant/1894071496/review/visitor#
2673,대정로스터리카페,대정로스터리카페제주특별자치도 서귀포시 대정읍 인성로25번길 5-1,일반음식점,경양식,제주특별자치도 서귀포시 대정읍 인성로25번길 5-1,https://pcmap.place.naver.com/restaurant/1022576539/review/visitor#
2674,오조해녀의 집,오조해녀의 집제주특별자치도 서귀포시 성산읍 한도로 141-13,일반음식점,한식,제주특별자치도 서귀포시 성산읍 한도로 141-13,https://pcmap.place.naver.com/restaurant/11609038/review/visitor#
2677,진미식당,진미식당제주특별자치도 서귀포시 신동로67번길 49 (서호동),일반음식점,한식,제주특별자치도 서귀포시 신동로67번길 49 (서호동),https://pcmap.place.naver.com/restaurant/16902421/review/visitor#
2678,서귀포 고향순대,서귀포 고향순대제주특별자치도 서귀포시 천지로 23 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 천지로 23 (서귀동),https://pcmap.place.naver.com/restaurant/32036331/review/visitor#
2681,너와나식당,너와나식당제주특별자치도 서귀포시 일주동로 8712-1 (서홍동),일반음식점,한식,제주특별자치도 서귀포시 일주동로 8712-1 (서홍동),https://pcmap.place.naver.com/restaurant/16918735/review/visitor#
2682,산계원식당,산계원식당제주특별자치도 서귀포시 안덕면 형제해안로 80,일반음식점,한식,제주특별자치도 서귀포시 안덕면 형제해안로 80,https://pcmap.place.naver.com/restaurant/16958044/review/visitor#
2683,어머니횟집,어머니횟집제주특별자치도 서귀포시 중문로 54 (중문동),일반음식점,한식,제주특별자치도 서귀포시 중문로 54 (중문동),https://pcmap.place.naver.com/restaurant/21640176/review/visitor#
2684,본전식당,본전식당제주특별자치도 서귀포시 중앙로 61 (서귀동),일반음식점,호프/통닭,제주특별자치도 서귀포시 중앙로 61 (서귀동),https://pcmap.place.naver.com/restaurant/38729536/review/visitor#
2685,보리솔식당,보리솔식당제주특별자치도 서귀포시 예래로 97 (상예동),일반음식점,한식,제주특별자치도 서귀포시 예래로 97 (상예동),https://pcmap.place.naver.com/restaurant/16933674/review/visitor#
2688,미란이네,미란이네제주특별자치도 서귀포시 안덕면 사계남로 167,일반음식점,일식,제주특별자치도 서귀포시 안덕면 사계남로 167,https://pcmap.place.naver.com/restaurant/1493475035/review/visitor#
2692,제주성산흑돼지영일,제주성산흑돼지영일제주특별자치도 서귀포시 성산읍 성산중앙로37번길 1,일반음식점,기타,제주특별자치도 서귀포시 성산읍 성산중앙로37번길 1,https://pcmap.place.naver.com/restaurant/1864359844/review/visitor#
2693,진안식당,진안식당제주특별자치도 서귀포시 성산읍 고성동서로 48,일반음식점,호프/통닭,제주특별자치도 서귀포시 성산읍 고성동서로 48,https://pcmap.place.naver.com/restaurant/1693004057/review/visitor#
2696,사계절조개구이,사계절조개구이제주특별자치도 서귀포시 천제연로 159 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 159 (중문동),https://pcmap.place.naver.com/restaurant/37573346/review/visitor#
2698,제2 덕승,제2 덕승제주특별자치도 서귀포시 대정읍 최남단해안로30번길 4,일반음식점,한식,제주특별자치도 서귀포시 대정읍 최남단해안로30번길 4,https://pcmap.place.naver.com/restaurant/38457033/review/visitor#
2700,까투리서귀동문점,까투리서귀동문점제주특별자치도 서귀포시 동홍로 10 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 동홍로 10 (서귀동),https://pcmap.place.naver.com/restaurant/16898566/review/visitor#
2701,바닷가식당,바닷가식당제주특별자치도 서귀포시 성산읍 신양로122번길 23,일반음식점,한식,제주특별자치도 서귀포시 성산읍 신양로122번길 23,https://pcmap.place.naver.com/restaurant/11782761/review/visitor#
2702,서귀포밀면정든옛집,서귀포밀면정든옛집제주특별자치도 서귀포시 토평로50번길 28 (토평동),일반음식점,한식,제주특별자치도 서귀포시 토평로50번길 28 (토평동),https://pcmap.place.naver.com/restaurant/1786587291/review/visitor#
2703,카페인섭지코지,카페인섭지코지제주특별자치도 서귀포시 성산읍 섭지코지로 63,일반음식점,기타,제주특별자치도 서귀포시 성산읍 섭지코지로 63,https://pcmap.place.naver.com/restaurant/1656307396/review/visitor#
2704,우리들국수,우리들국수제주특별자치도 서귀포시 성산읍 섭지코지로 63,일반음식점,한식,제주특별자치도 서귀포시 성산읍 섭지코지로 63,https://pcmap.place.naver.com/restaurant/278257492/review/visitor#
2705,자니로켓신화월드점,자니로켓신화월드점제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,일반음식점,기타,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,https://pcmap.place.naver.com/restaurant/1439491463/review/visitor#
2707,제주곰집,제주곰집제주특별자치도 서귀포시 이어도로 703-4 (강정동),일반음식점,한식,제주특별자치도 서귀포시 이어도로 703-4 (강정동),https://pcmap.place.naver.com/restaurant/35848888/review/visitor#
2708,신도시정육식당,신도시정육식당제주특별자치도 서귀포시 김정문화로 69,일반음식점,한식,제주특별자치도 서귀포시 김정문화로 69,https://pcmap.place.naver.com/restaurant/1603672377/review/visitor#
