Column1,name,address,Latitude,Longitude,상태
1904662,씨유제주위미점,제주특별자치도 서귀포시 남원읍 태위로 200,33.27491,126.6687,정좌표
1904672,명랑쌀핫도그동홍점,제주특별자치도 서귀포시 태평로537번길 49 (동홍동),33.25269,126.57,정좌표
1904700,한아름분식,제주특별자치도 서귀포시 중앙로 154 (서홍동),33.2583,126.5602,정좌표
1904704,세븐일레븐서귀포스카이힐점,제주특별자치도 서귀포시 일주서로 1124 (상예동),33.26444,126.3932,정좌표
1904714,이디야커피전문점,제주특별자치도 서귀포시 일주동로 9209 (법환동),33.24834,126.5091,정좌표
1904762,씨유서귀토평점,제주특별자치도 서귀포시 중산간동로 7738 (토평동),33.26819,126.5895,정좌표
1904772,베스킨라빈스,제주특별자치도 서귀포시 일주동로 8674-1 (동홍동),33.2535,126.5617,정좌표
1907252,카페50번길,"제주특별자치도 서귀포시 토평로50번길 23, 1층 (토평동)",33.26824,126.59,정좌표
1907256,놀숲서귀포신시가지점,"제주특별자치도 서귀포시 대청로25번길 4, 4층 (강정동)",33.2528,126.5027,정좌표
1907264,바끄레카페,"제주특별자치도 서귀포시 중앙로 105, 별관 1층 (서홍동)",33.2542,126.5602,정좌표
1907272,씨유서귀태흥점,제주특별자치도 서귀포시 남원읍 일주동로 6745,33.29295,126.7575,정좌표
1907282,세븐일레븐밸류호텔점,"제주특별자치도 서귀포시 김정문화로 51, 제이에스밸류호텔 B동 지하1층 101호 (법환동)",33.25142,126.5103,정좌표
1907341,죽이야기서귀포점,"제주특별자치도 서귀포시 중앙로71번길 7, 1층 (서귀동)",33.25072,126.5607,정좌표
1907358,씨유제주섭지코지점,제주특별자치도 서귀포시 성산읍 신양로 114,33.4364,126.9217,정좌표
1907534,세븐일레븐 서귀포송산점,제주특별자치도 서귀포시 칠십리로 139 (서귀동),33.24405,126.5687,정좌표
1907544,메가커피중문점,"제주특별자치도 서귀포시 천제연로 182, 1층 (중문동)",33.25161,126.4239,정좌표
1907554,쿠티커피,제주특별자치도 서귀포시 성산읍 성산중앙로 43,33.46366,126.9334,정좌표
1907618,씨유서귀위미동백점,"제주특별자치도 서귀포시 남원읍 태위로 369, 1층",33.2755,126.6866,정좌표
1907628,유구레,제주특별자치도 서귀포시 중문관광로 345 (중문동),33.25103,126.4311,정좌표
1907629,세컨드뮤지오,"제주특별자치도 서귀포시 흙담솔로 117, 2층 (서홍동)",33.25703,126.5477,정좌표
1907631,씨유서귀강정천점,"제주특별자치도 서귀포시 이어도로 638, 1층 (강정동)",33.23387,126.4843,정좌표
1907641,에브리데이,"제주특별자치도 서귀포시 동홍동로 37, 1층 (동홍동)",33.25836,126.5748,정좌표
1907643,GS25신서귀포점,"제주특별자치도 서귀포시 신서귀로97번길 45, 1층 (강정동)",33.25456,126.5072,정좌표
1907653,놀멍쉬멍고르멍,제주특별자치도 서귀포시 현청로 51 (서홍동),33.26574,126.5559,정좌표
1907656,제주인화찐빵,제주특별자치도 서귀포시 동홍로 19 (서귀동),33.25032,126.5676,정좌표
1907664,씨유서귀강정이어도로점,"제주특별자치도 서귀포시 이어도로 793, 1층 (강정동)",33.23663,126.5001,정좌표
1907705,오는정김밥,제주특별자치도 서귀포시 동문동로 2 (서귀동),33.24962,126.5676,정좌표
1915973,엔제리너스 천지연폭포점,제주특별자치도 서귀포시 남성중로 2-3 (서홍동),33.24337,126.5597,정좌표
1915996,뽕뽕식당,"제주특별자치도 서귀포시 중앙로42번길 33, 1층 (서귀동)",33.24906,126.565,정좌표
1916021,롯데리아서귀포점,제주특별자치도 서귀포시 중정로61번길 9 (서귀동),33.24867,126.5627,정좌표
1916123,레드피아노,"제주특별자치도 서귀포시 성산읍 일주동로 5185, 가동 1층",33.37461,126.8726,정좌표
1916161,카페꿈나다,"제주특별자치도 서귀포시 효돈순환로 441, 2층 (신효동)",33.27159,126.6074,정좌표
1916164,지에스25성산고성점,"제주특별자치도 서귀포시 성산읍 고성오조로 73, 1층",33.45022,126.9144,정좌표
1916184,파스쿠찌제주중문점,"제주특별자치도 서귀포시 천제연로232번길 15, 1층 (중문동)",33.25037,126.4302,정좌표
1916222,씨유서귀포남원길점,제주특별자치도 서귀포시 남원읍 태위로 481,33.27514,126.6986,정좌표
1916232,카페바르,제주특별자치도 서귀포시 성산읍 환해장성로 941,33.43486,126.9163,정좌표
1916414,카페테리아구상나무,"제주특별자치도 서귀포시 산록남로 2847-37, 1층 (상효동)",33.30722,126.586,정좌표
1916670,하효통닭치킨,제주특별자치도 서귀포시 중정로73번길 4-1 (서귀동),33.24849,126.5642,정좌표
1916682,씨유서귀예래해안로점,"제주특별자치도 서귀포시 예래해안로 550, 1층 (상예동)",33.25564,126.4018,정좌표
1916692,도미노피자제주서귀포점,제주특별자치도 서귀포시 신서귀로 118 (서호동),33.25893,126.5106,정좌표
1916779,GS25서귀소원점,"제주특별자치도 서귀포시 중앙로 183, 1층 (서홍동)",33.261,126.559,정좌표
1916827,지에스25서귀동변점,"제주특별자치도 서귀포시 중앙로48번길 42, 1층 (서귀동)",33.25009,126.5657,정좌표
1916858,지에스25동홍중앙점,"제주특별자치도 서귀포시 태평로 509, 1층 101호 (동홍동)",33.25068,126.5718,정좌표
1916868,지에스25서귀광장점,"제주특별자치도 서귀포시 일주동로 8678, 1층 (동홍동)",33.25344,126.5612,정좌표
1916878,씨유서귀신북로점,"제주특별자치도 서귀포시 신서로98번길 74, 지하1층 (서호동)",33.25839,126.5136,정좌표
1916888,부티크카페온블루,제주특별자치도 서귀포시 성산읍 온평관전로 94,33.41057,126.9078,정좌표
1917004,세븐일레븐서귀포오션팰리스점,"제주특별자치도 서귀포시 중앙로 14, 102호 (서귀동)",33.24596,126.5623,정좌표
1917014,버거나라남원점,제주특별자치도 서귀포시 남원읍 태위로 668,33.27867,126.7179,정좌표
1917018,캐롤,"제주특별자치도 서귀포시 효돈로 137-1, 1층 (신효동)",33.26413,126.6137,정좌표
1917064,GS25쇠소깍점,제주특별자치도 서귀포시 쇠소깍로 151-8 (하효동),33.2505,126.6208,정좌표
1917112,세븐일레븐서귀포고성점,제주특별자치도 서귀포시 성산읍 고성동서로 66,33.45052,126.9144,정좌표
1917156,고봉민김밥인서귀포강정점,"제주특별자치도 서귀포시 대청로25번길 4, 1층 (강정동, 102호)",33.2528,126.5027,정좌표
1917221,지에스25서귀엘지점,"제주특별자치도 서귀포시 중앙로 45, 1층 (서귀동)",33.2487,126.5615,정좌표
1917231,씨유중문일주서로점,제주특별자치도 서귀포시 일주서로 962 (색달동),33.2583,126.408,정좌표
1917241,씨유제주성산중앙로점,제주특별자치도 서귀포시 성산읍 성산중앙로 44,33.46359,126.9338,정좌표
1917261,씨유서귀포효돈중앙점,"제주특별자치도 서귀포시 과원동로 3, 102동 1층 101호 (하효동)",33.2611,126.6205,정좌표
1917271,슬아네가게,"제주특별자치도 서귀포시 남원읍 태위로 773-19, 1층",33.28379,126.7276,정좌표
1917285,씨유서귀포공업단지점,제주특별자치도 서귀포시 토평공단로 112 (토평동),33.29195,126.5844,정좌표
