Column1,name,address,Latitude,Longitude,상태
730721,누이,제주특별자치도 제주시 서광로26길 2 (삼도일동),33.49954,126.5241,정좌표
730722,제주세호해장국연동점,"제주특별자치도 제주시 신대로20길 28, 101호 (연동)",33.48385,126.4935,정좌표
730726,제주어멍국수본점,"제주특별자치도 제주시 선덕로3길 28, 1층 (연동)",33.48831,126.4988,정좌표
730773,맛있는한끼,"제주특별자치도 제주시 광양7길 32, 1층 (이도이동)",33.5016,126.5324,정좌표
730780,제주오도록,"제주특별자치도 제주시 삼봉로2길 16, 1층 (삼양이동)",33.51979,126.5861,정좌표
730806,육갑봉,제주특별자치도 제주시 신설로11길 2-9 (아라이동),33.4911,126.5447,정좌표
730832,영춘식당,"제주특별자치도 제주시 도남로7길 37-1, 1층 (도남동)",33.4969,126.5273,정좌표
730842,일도화로구이,"제주특별자치도 제주시 연삼로 517-1, 1층 (일도이동)",33.50142,126.5445,정좌표
730843,돈삼겹외도점,"제주특별자치도 제주시 우정로11길 21, 1층 (외도일동)",33.48801,126.4331,정좌표
730865,쨍하고회뜰날,제주특별자치도 제주시 신광로10길 18 (연동),33.48411,126.4876,정좌표
730873,우도부릉이,"제주특별자치도 제주시 우도면 우도해안길 480, 1층",33.51755,126.9488,정좌표
730912,함덕촐래밥상,"제주특별자치도 제주시 조천읍 함대로 57, 1층",33.5392,126.658,정좌표
731090,갈래길국수,제주특별자치도 제주시 제원길 14 (연동),33.48874,126.4892,정좌표
731095,완벽한인생,제주특별자치도 제주시 원노형남1길 33 (노형동),33.48418,126.484,정좌표
731098,탕탕이2호점,제주특별자치도 제주시 다랑곶1길 15 (노형동),33.48797,126.4778,정좌표
731103,참스큐도두점,"제주특별자치도 제주시 도공로 10-1 (도두일동,(1층))",33.50527,126.4648,정좌표
731110,우도해녀의집,"제주특별자치도 제주시 우도면 우도해안길 144, 1층",33.49433,126.945,정좌표
731142,밥먹젠,제주특별자치도 제주시 제주대학로 107 (아라이동),33.46034,126.5615,정좌표
731153,동서지간,제주특별자치도 제주시 사라봉길 1 (건입동),33.51452,126.5389,정좌표
731160,달페이지2,"제주특별자치도 제주시 구남동2길 28, 1층 (이도이동)",33.48934,126.5351,정좌표
731162,제주정,"제주특별자치도 제주시 일주동로 320, 1층 (삼양이동)",33.52101,126.579,정좌표
731198,바위소리,"제주특별자치도 제주시 우도면 우도해안길 1112, 1층 제1호",33.49769,126.9692,정좌표
731478,비에이치씨치킨노형점,"제주특별자치도 제주시 수덕로 81, 동원빌딩 1층 (노형동)",33.48369,126.4697,정좌표
