Column1,name,address,Latitude,Longitude,상태
1634853,신제주삼보,제주특별자치도 제주시 신대로16길 10 (연동),33.4868955,126.4953877,정좌표
1634872,바닐라파레트,"제주특별자치도 제주시 진군길 56-2, 1층 (노형동)",33.4771133,126.4806609,정좌표
1634925,토끼가거북이보다빠르다,"제주특별자치도 제주시 우정로12길 23, 1층 (외도일동)",33.4872939,126.4285546,정좌표
1634931,시로코,"제주특별자치도 제주시 용마서1길 27-7, 1층 (용담삼동)",33.5163246,126.5047924,정좌표
1634986,강촌숯불닭갈비도남점,제주특별자치도 제주시 도남로 11 (도남동),33.4939332,126.5289775,정좌표
1634990,맛나하우스,"제주특별자치도 제주시 화남로 22 (화북일동,(화남로 26))",33.5160647,126.5632002,정좌표
1634991,칠공팔공빛아지트,"제주특별자치도 제주시 서사로 110, 1층 (삼도일동)",33.5027051,126.5196935,정좌표
1634993,팔각촌,제주특별자치도 제주시 천수로 42 (이도이동),33.5031021,126.541536,정좌표
1635444,일품순두부삼화점,"제주특별자치도 제주시 삼봉로2길 54, 1층 (삼양이동)",33.5196781,126.5835776,정좌표
1635514,황금토종닭,제주특별자치도 제주시 방일4길 4 (노형동),33.4775778,126.4684453,정좌표
1635518,문성반점,제주특별자치도 제주시 연동4길 12-9 (연동),33.4846534,126.4872484,정좌표
1635524,쇠소깍횟집,"제주특별자치도 제주시 연수로4길 1, 1층 (일도이동)",33.5028762,126.5433263,정좌표
1635549,시청그때그집,제주특별자치도 제주시 동광로1길 11 (이도일동),33.501931,126.5289562,정좌표
1635869,동산식당,"제주특별자치도 제주시 삼봉로 137, 102호 (도련일동)",33.509297,126.5901418,정좌표
1635887,화진전복,"제주특별자치도 제주시 무근성길 2, 1층 (삼도이동)",33.5179248,126.5191232,정좌표
1635895,해와달그리고섬,제주특별자치도 제주시 우도면 우도해안길 946,33.5107563,126.9655285,정좌표
1636016,꽁지식당,제주특별자치도 제주시 고산동산5길 6 (이도이동),33.4956244,126.5338836,정좌표
1636023,올래어촌,제주특별자치도 제주시 테우해안로 166 (이호일동),33.4968019,126.4515591,정좌표
1636063,산전수전인생역전,제주특별자치도 제주시 은남길 40 (연동),33.4861934,126.4956301,정좌표
1636068,꼬방,제주특별자치도 제주시 신대로12길 21 (연동),33.4885869,126.4942793,정좌표
1636260,진우네국밥,"제주특별자치도 제주시 남성로 24 (용담일동,참사랑하이츠빌라102호(남성로225))",33.5082698,126.5166176,정좌표
1636263,제주마음,"제주특별자치도 제주시 원노형3길 13, 1층 (노형동)",33.4864363,126.4844124,정좌표
1636440,동아리꼬치구이뜨래별점,"제주특별자치도 제주시 구남로7길 25, 101호 (이도이동, 벽성뜨래별아파트)",33.4930978,126.5346705,정좌표
1636443,금정무오리목점,"제주특별자치도 제주시 연동8길 21, 1층 (연동)",33.4839256,126.4907804,정좌표
