,name,address
1924806,세븐일레븐서귀포동백마을점,"제주특별자치도 서귀포시 남원읍 한신로 543, 1층"
1924814,성산봄죽칼국수,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2725, 1층"
1927310,씨유서귀여고점,"제주특별자치도 서귀포시 태평로 95, 104동 B04호 (호근동, 서귀포의 아침)"
1927320,달리는커피서귀포중앙점,"제주특별자치도 서귀포시 중앙로59번길 6, 1층 (서귀동)"
1927353,세븐일레븐서귀포아랑조을거리점,"제주특별자치도 서귀포시 중앙로71번길 15-2, 1층 (서귀동)"
1927363,섶섬한그릇,"제주특별자치도 서귀포시 보목로64번길 60, 1,2층 (보목동)"
1927416,나눔한식,"제주특별자치도 서귀포시 일주동로 8767, 1층 (서홍동)"
1927422,컴포즈커피서귀포올레시장점,제주특별자치도 서귀포시 중정로 66-1 (서귀동)
1927432,보보,"제주특별자치도 서귀포시 남원읍 태위로 87, 1층"
1927448,뷰커피,"제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-4, 3층"
1927536,뮤지엄카페,"제주특별자치도 서귀포시 중산간서로 1403, 2층 (상예동)"
1927544,씨유서귀포동문중앙점,"제주특별자치도 서귀포시 동홍로 13, 1층 (서귀동)"
1927554,퍼스트스퀘어,"제주특별자치도 서귀포시 일주동로 8694, 2층 (서홍동)"
1927556,더벤티서홍점,"제주특별자치도 서귀포시 홍중로 43, 1층 (서홍동)"
1927573,청춘감성쌀핫도그중문점,"제주특별자치도 서귀포시 천제연로 223-1, 1층 (중문동)"
1927587,여행가게,제주특별자치도 서귀포시 남원읍 태위로 929
1927633,지에스25서귀서홍점,"제주특별자치도 서귀포시 홍중로 82, 1층 (서홍동)"
1927636,이매커피,"제주특별자치도 서귀포시 신서귀로51번길 32, 1층 (강정동)"
1927638,씨유성산시흥점,"제주특별자치도 서귀포시 성산읍 일주동로 3954, 1층"
1927658,썬샤인워크,"제주특별자치도 서귀포시 소보리당로 40-4, 1층 (상예동)"
1927716,제이문카페,"제주특별자치도 서귀포시 천제연로 172-3, 2층 (중문동)"
1927944,파스쿠찌서귀포일호광장점,"제주특별자치도 서귀포시 서문로 1, 1,2층 (서귀동)"
