Column1,name,address
736218,당근가게,"제주특별자치도 제주시 서광로5길 4, 1층 (용담일동)"
736227,연포낙지,"제주특별자치도 제주시 연동9길 39 (연동,(은남4로6))"
736229,양순이네순대국밥,제주특별자치도 제주시 동광로1길 32 (이도일동)
736233,신촌풍경,"제주특별자치도 제주시 조천읍 일주동로 817, 1층"
736235,순덕이네왕갈비,"제주특별자치도 제주시 진남로10길 34, 1호 (화북일동)"
736239,리에또,제주특별자치도 제주시 원노형로 49-1 (노형동)
736241,생각할때,제주특별자치도 제주시 남녕로 7 (노형동)
736265,삼겹살동동,제주특별자치도 제주시 조천읍 신촌3길 7-2
736285,남문숯불바베큐앤치킨노형점,"제주특별자치도 제주시 정존5길 21, 1층 (노형동)"
736301,양촌리마을,제주특별자치도 제주시 진군길 31-5 (노형동)
736309,허클베리핀,"제주특별자치도 제주시 노형5길 44, 1층 (노형동)"
736421,황금손가락함덕점,"제주특별자치도 제주시 조천읍 신북로 519, 1층"
736625,우무깨,제주특별자치도 제주시 우도면 우도해안길 356
736651,차이메이,제주특별자치도 제주시 신설로9길 37 (이도이동)
736653,안녕육지사람,제주특별자치도 제주시 우도면 우도해안길 792
737845,야끼니꾸호타루,"제주특별자치도 제주시 과원북4길 17, 101호 (노형동)"
737849,공룡마라탕5호점,제주특별자치도 제주시 우정로 67 (외도일동)
737875,심향(중식당),제주특별자치도 제주시 중앙로 151 (이도일동)
737911,고래고래,"제주특별자치도 제주시 월랑로4길 16, 1층 (노형동)"
737919,서울식당,제주특별자치도 제주시 조천읍 함덕13길 5
739575,민박사봉평막국수교래점,"제주특별자치도 제주시 조천읍 비자림로 685-14, 1층"
739587,산천초목오리약선요리,제주특별자치도 제주시 오복6길 8 (이도이동)
739596,갈비정식,"제주특별자치도 제주시 진남로6길 3, 1층 (화북일동)"
739599,맛조이,"제주특별자치도 제주시 동광로6길 27, 1층 (이도이동)"
739607,돈삼겹삼화3호점,"제주특별자치도 제주시 지석8길 13-22, 1층 (삼양이동)"
739617,오미정,제주특별자치도 제주시 평전길 31 (삼도일동)
739620,황금돼지,제주특별자치도 제주시 연동8길 6 (연동)
740241,오늘와인한잔,"제주특별자치도 제주시 신대로16길 44, 1층 (연동)"
740276,공단반점,"제주특별자치도 제주시 화남로 62, 1층 (화북일동)"
740277,자담치킨노형점,제주특별자치도 제주시 수덕5길 35 (노형동)
740286,짱숯불갈비,제주특별자치도 제주시 신대로14길 38 (연동)
740321,산지해장국노형직영점,"제주특별자치도 제주시 노형9길 16-1, 1층 (노형동)"
740387,리틀오사카,"제주특별자치도 제주시 진군남4길 7-5, 1층 (노형동)"
740409,스트라이크존,"제주특별자치도 제주시 고마로 95, 2층 (일도이동)"
740410,토마토도시락제주대후문점,"제주특별자치도 제주시 산천단동3길 31, 1층 (아라일동)"
740413,하남집,"제주특별자치도 제주시 청사로3길 1-6, 1층 (도남동)"
740414,우도이디중식,"제주특별자치도 제주시 우도면 우도로 193, 1층"
740418,미소돈,"제주특별자치도 제주시 선사로8길 20, 1~2층 (삼양일동)"
740426,써니킴밥,"제주특별자치도 제주시 수덕11길 1, 1층 (노형동)"
740461,제주인짬뽕,"제주특별자치도 제주시 지석12길 14, 1층 (삼양이동)"
740538,상호네숯불구이,"제주특별자치도 제주시 남광로 146, 1층 (이도이동)"
740560,왔다옛날손짜장,제주특별자치도 제주시 문송길 42 (연동)
740561,양푼속닭한마리,제주특별자치도 제주시 연동9길 26 (연동)
740673,우도향,제주특별자치도 제주시 우도면 우도해안길 848
740678,조실장회센타,제주특별자치도 제주시 고산동산6길 4 (이도이동)
740695,율군짬뽕,"제주특별자치도 제주시 천수로 82, 105동 101호 (일도이동, 혜성대유아파트)"
740713,땅땅치킨이도초점,제주특별자치도 제주시 구남동2길 48 (이도이동)
740719,토대력대학로점,"제주특별자치도 제주시 서광로32길 6 (이도이동,(학사서로 10))"
740724,본죽앤비빔밥제주노형점,"제주특별자치도 제주시 월랑로 39, 동마빌딩 104호 (노형동)"
740748,금하갈비,"제주특별자치도 제주시 오등14길 23 (오등동, 제2호)"
740769,나눔마당,"제주특별자치도 제주시 사장길 12, 1층 (연동)"
740770,광림본점,제주특별자치도 제주시 전농로 82 (삼도일동)
740773,커피트리,"제주특별자치도 제주시 한라대학로 73 (노형동,(한라대학로77))"
740777,장가계,제주특별자치도 제주시 다랑곶4길 66 (노형동)
740788,오부장치킨노형뜨란체점,제주특별자치도 제주시 정존11길 43 (노형동)
740802,곰솔과맹개,"제주특별자치도 제주시 연동3길 33 (연동,(연제2로 45))"
740804,물만난고기,제주특별자치도 제주시 다랑곶4길 24 (노형동)
740811,굽네치킨도남점,제주특별자치도 제주시 신성로 70 (도남동)
740812,불닭공장노형점,제주특별자치도 제주시 원노형6길 19 (노형동)
740816,고니노형점,"제주특별자치도 제주시 다랑곶4길 2 (노형동,(다랑굿5로4))"
740820,곶자왈,"제주특별자치도 제주시 조천읍 비자림로 631, 1층"
741114,부가네얼큰이,제주특별자치도 제주시 도남로 27 (도남동)
741138,외도조개구이,"제주특별자치도 제주시 우령2길 29-5, 101호 (외도일동, 오페라연립)"
741146,주식회사,"제주특별자치도 제주시 평전길 13, 1층 (삼도일동)"
741152,하루밥,"제주특별자치도 제주시 도근내길 28, 1층 (외도일동)"
741180,탐라궁,"제주특별자치도 제주시 문송1길 23, 1층 (연동)"
741184,헬로우프렌드,제주특별자치도 제주시 과원북2길 64 (연동)
741196,오렌지트리,제주특별자치도 제주시 관덕로8길 7-12 (이도일동)
741197,쉐프부부,"제주특별자치도 제주시 다랑곶길 15, 103호 (노형동)"
741207,태백산제주본점,"제주특별자치도 제주시 도공로 154-12, 1~2층 (이호이동)"
741419,문경회센터,"제주특별자치도 제주시 인다7길 10, 1층 (아라일동)"
741451,김밥천국이도점,제주특별자치도 제주시 중앙로 348 (이도이동)
741538,해루,"제주특별자치도 제주시 지석12길 14, 1층 (삼양이동)"
741558,접시고기,"제주특별자치도 제주시 광양13길 18 (이도이동,(1층))"
741576,도담치킨서사라점,"제주특별자치도 제주시 서광로13길 22, 1층 (삼도일동)"
741579,이노찌,"제주특별자치도 제주시 전농로 77, 1층 (삼도이동)"
741604,삼양다맛,"제주특별자치도 제주시 원당로7길 18, 1층 (삼양일동)"
741607,정직한통닭중앙점,"제주특별자치도 제주시 중앙로14길 29, 1층 (삼도이동)"
741628,신신낙지,제주특별자치도 제주시 문송1길 15 (연동)
741639,심야식당낭만혼술,"제주특별자치도 제주시 신대로20길 1, 1층 (연동)"
741655,낭만오름,"제주특별자치도 제주시 정실동1길 4, 1층 (오라이동)"
741735,더통큰집,제주특별자치도 제주시 월랑로4길 6 (노형동)
741745,맛고을명가,제주특별자치도 제주시 중앙로1길 12 (건입동)
741756,미미국수,"제주특별자치도 제주시 삼성로 39, 1층 (일도이동)"
741993,함덕감자탕,"제주특별자치도 제주시 조천읍 함덕로 28-1, 1층"
742021,손맛촌,제주특별자치도 제주시 조천읍 비자림로 661
742509,시네마,"제주특별자치도 제주시 광양13길 2 (이도이동,(시청남2로2))"
742537,클라우드베이,"제주특별자치도 제주시 명림로 575-107 (회천동, 고객센타1층104호)"
742540,조천틈,"제주특별자치도 제주시 조천읍 조천11길 6, 1층"
742554,리치망고우도검멀레점,"제주특별자치도 제주시 우도면 우도해안길 1132, 이동 1층"
743098,30년일소추어탕,제주특별자치도 제주시 삼무로 74 (연동)
743105,돈까스송쉡,"제주특별자치도 제주시 조천읍 조함해안로 538, 2층"
743307,뻐꾸기,제주특별자치도 제주시 신성로13길 1 (이도이동)
743359,백년초식당,제주특별자치도 제주시 원노형로 63-1 (노형동)
743364,바다어사또,제주특별자치도 제주시 조천읍 조함해안로 478
743558,하늘보리,제주특별자치도 제주시 조천읍 선교로 196
743592,명품전통육개장,"제주특별자치도 제주시 원노형로 37, 1층 (노형동)"
743625,대풍해장국,"제주특별자치도 제주시 삼봉로 39, 1층 (도련이동)"
743657,주영,"제주특별자치도 제주시 신설로11길 13, 1층 (아라이동)"
743693,범선,"제주특별자치도 제주시 우도면 우도해안길 832, 1층"
743742,엄마손,제주특별자치도 제주시 연동3길 35 (연동)
744228,장금이,"제주특별자치도 제주시 도공로 35, 1층 (도두일동)"
744296,해원담,"제주특별자치도 제주시 선사로 36, 1층 (삼양이동)"
744301,파랑도,"제주특별자치도 제주시 서해안로 658 (용담삼동,(서해안로25))"
744313,미락칼국수,제주특별자치도 제주시 아연로 120 (오라이동)
744322,규태네남녕점,제주특별자치도 제주시 월랑로4길 40 (노형동)
744342,아주좋아,제주특별자치도 제주시 신대로16길 34 (연동)
744376,순풍해장국이도점,제주특별자치도 제주시 남광로2길 43 (이도이동)
744409,안세미가든,"제주특별자치도 제주시 명림로 175-13, 1호 (봉개동)"
744416,서원토종닭,제주특별자치도 제주시 삼성로13길 35 (일도이동)
744421,카페인우도,"제주특별자치도 제주시 우도면 우도해안길 1040, 1층"
744553,칭다오양꼬치화북점,"제주특별자치도 제주시 동화로 5, 201호 (화북일동)"
744566,죽이야기제주연동점,"제주특별자치도 제주시 도령로 73, 108호 (연동)"
744576,한끼국수,"제주특별자치도 제주시 광평동로 36, 1층 (노형동)"
744590,포동정식시청점,제주특별자치도 제주시 광양11길 20 (이도이동)
744639,황토,"제주특별자치도 제주시 오일장서길 26, 6-41호, 6-42호 (도두일동)"
744671,하얼빈양꼬치,"제주특별자치도 제주시 신대로16길 42, 2층 (연동)"
744673,미루네닭숯불구이삼화점,"제주특별자치도 제주시 건주로4길 14-6, 1층 (도련일동)"
744693,별이네국수,"제주특별자치도 제주시 남녕로 39 (노형동,(남녕로 55))"
744694,설빙제주시청점,"제주특별자치도 제주시 광양14길 7, 2층 (이도이동)"
744726,케이백,"제주특별자치도 제주시 신광로 48 (연동,(신광로66))"
744758,신촌불닭발,제주특별자치도 제주시 원노형남1길 35 (노형동)
744830,금뽕똘,"제주특별자치도 제주시 번영로 500 (봉개동, (1층, 2층))"
744832,탐라국꾼연동점,"제주특별자치도 제주시 도령로13길 9, 104호 (연동)"
744834,영자네해장국,제주특별자치도 제주시 진동로 29 (화북일동)
744835,황궁쟁반탐라원,"제주특별자치도 제주시 원노형6길 7 (노형동,(원노형3로 11))"
744906,화북대표술집,제주특별자치도 제주시 진남로6길 12 (화북일동)
744912,서울24시,제주특별자치도 제주시 신성로 96 (도남동)
744957,소락,"제주특별자치도 제주시 남광로2길 7-17, 1층 (이도이동)"
744967,홀스버드,"제주특별자치도 제주시 고마로15길 2, 2층 (일도이동)"
744974,삼공주회센터,"제주특별자치도 제주시 진동로 74-6, 1층 (화북일동)"
744981,삼공주회센터2호,"제주특별자치도 제주시 진동로 74-6, 2층 (화북일동)"
744988,신풍해장국,"제주특별자치도 제주시 동광로16길 1 (일도이동,(동여중4로3))"
744989,하오츠,"제주특별자치도 제주시 조천읍 북촌12길 33-3, 2층"
