,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
1702,산오름,산오름제주특별자치도 제주시 서광로 246 (삼도일동),일반음식점,한식,제주특별자치도 제주시 서광로 246 (삼도일동),https://pcmap.place.naver.com/restaurant/21763655/review/visitor#
1703,날래모슬포자리돔,날래모슬포자리돔제주특별자치도 제주시 다랑곶7길 21 (노형동,일반음식점,한식,제주특별자치도 제주시 다랑곶7길 21 (노형동,https://pcmap.place.naver.com/restaurant/20512351/review/visitor#
1704,순영,순영제주특별자치도 제주시 서광로2길 11-9 (오라일동),일반음식점,한식,제주특별자치도 제주시 서광로2길 11-9 (오라일동),https://pcmap.place.naver.com/restaurant/32028353/review/visitor#
1706,금능포구횟집,금능포구횟집제주특별자치도 제주시 한림읍 금능9길 27,일반음식점,한식,제주특별자치도 제주시 한림읍 금능9길 27,https://pcmap.place.naver.com/restaurant/16866933/review/visitor#
1707,바른고깃집,바른고깃집제주특별자치도 제주시 수덕5길 24 (노형동),일반음식점,호프/통닭,제주특별자치도 제주시 수덕5길 24 (노형동),https://pcmap.place.naver.com/restaurant/1613164159/review/visitor#
1708,돈까스군오므라이스양,돈까스군오므라이스양제주특별자치도 제주시 다랑곶길 32 (노형동),일반음식점,분식,제주특별자치도 제주시 다랑곶길 32 (노형동),https://pcmap.place.naver.com/restaurant/16800922/review/visitor#
1712,제주빛깔,제주빛깔제주특별자치도 제주시 조천읍 조함해안로 29,일반음식점,경양식,제주특별자치도 제주시 조천읍 조함해안로 29,https://pcmap.place.naver.com/restaurant/1751075565/review/visitor#
1714,예스맘치킨피자,예스맘치킨피자제주특별자치도 제주시 동제원길 81,일반음식점,한식,제주특별자치도 제주시 동제원길 81,https://pcmap.place.naver.com/restaurant/35601394/review/visitor#
1716,희랑김밥,희랑김밥제주특별자치도 제주시 신대로13길 18,일반음식점,분식,제주특별자치도 제주시 신대로13길 18,https://pcmap.place.naver.com/restaurant/1698110103/review/visitor#
1717,럭키라운지펍,럭키라운지펍제주특별자치도 제주시 중앙로 222,일반음식점,경양식,제주특별자치도 제주시 중앙로 222,https://pcmap.place.naver.com/restaurant/1663506004/review/visitor#
1718,굽네치킨신촌점,굽네치킨신촌점제주특별자치도 제주시 조천읍 신북로 99,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 99,https://pcmap.place.naver.com/restaurant/1283196634/review/visitor#
1719,신가네짬뽕,신가네짬뽕제주특별자치도 제주시 한경면 한경해안로 294-16,일반음식점,중국식,제주특별자치도 제주시 한경면 한경해안로 294-16,https://pcmap.place.naver.com/restaurant/1134910139/review/visitor#
1722,서양주점1399,서양주점1399제주특별자치도 제주시 국기로 14,일반음식점,한식,제주특별자치도 제주시 국기로 14,https://pcmap.place.naver.com/restaurant/1475477401/review/visitor#
1724,미스터곰,미스터곰제주특별자치도 제주시 서해안로 162,일반음식점,한식,제주특별자치도 제주시 서해안로 162,https://pcmap.place.naver.com/restaurant/1192293846/review/visitor#
1725,루스톤,루스톤제주특별자치도 제주시 애월읍 애월해안로 408,일반음식점,뷔페식,제주특별자치도 제주시 애월읍 애월해안로 408,https://pcmap.place.naver.com/restaurant/73542757/review/visitor#
1726,말이,말이제주특별자치도 제주시 구좌읍 세화1길 40,일반음식점,한식,제주특별자치도 제주시 구좌읍 세화1길 40,https://pcmap.place.naver.com/restaurant/36878517/review/visitor#
1728,돈고팡,돈고팡제주특별자치도 제주시 서해안로 248,일반음식점,식육(숯불구이),제주특별자치도 제주시 서해안로 248,https://pcmap.place.naver.com/restaurant/890759830/review/visitor#
1729,리듬,리듬제주특별자치도 제주시 무근성7길 11,일반음식점,기타,제주특별자치도 제주시 무근성7길 11,https://pcmap.place.naver.com/restaurant/1817857583/review/visitor#
1730,강윤구스시야,강윤구스시야제주특별자치도 제주시 화삼북로 135,일반음식점,호프/통닭,제주특별자치도 제주시 화삼북로 135,https://pcmap.place.naver.com/restaurant/1635128529/review/visitor#
1731,레드클레이,레드클레이제주특별자치도 제주시 애월읍 신상로 266,일반음식점,한식,제주특별자치도 제주시 애월읍 신상로 266,https://pcmap.place.naver.com/restaurant/1334682879/review/visitor#
1732,초원오리,초원오리제주특별자치도 제주시 연동14길 10 (연동),일반음식점,한식,제주특별자치도 제주시 연동14길 10 (연동),https://pcmap.place.naver.com/restaurant/31914173/review/visitor#
1736,돌아온놀부네,돌아온놀부네제주특별자치도 제주시 도남로4길 28-1,일반음식점,기타,제주특별자치도 제주시 도남로4길 28-1,https://pcmap.place.naver.com/restaurant/1918920089/review/visitor#
1737,산타루치아,산타루치아제주특별자치도 제주시 서해안로 270 (도두이동),일반음식점,경양식,제주특별자치도 제주시 서해안로 270 (도두이동),https://pcmap.place.naver.com/restaurant/16811114/review/visitor#
1740,할리스커피협재해수욕장점,할리스커피협재해수욕장점제주특별자치도 제주시 한림읍 한림로 330,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 330,https://pcmap.place.naver.com/restaurant/1438709179/review/visitor#
1741,제주광해애월점,제주광해애월점제주특별자치도 제주시 애월읍 애월해안로 867,일반음식점,한식,제주특별자치도 제주시 애월읍 애월해안로 867,https://pcmap.place.naver.com/restaurant/1374828905/review/visitor#
1743,남문숯불바베큐앤치킨정실점,남문숯불바베큐앤치킨정실점제주특별자치도 제주시 아연로 149,일반음식점,호프/통닭,제주특별자치도 제주시 아연로 149,https://pcmap.place.naver.com/restaurant/1693576742/review/visitor#
1745,대초원양꼬치,대초원양꼬치제주특별자치도 제주시 은남4길 41 (연동),일반음식점,식육(숯불구이),제주특별자치도 제주시 은남4길 41 (연동),https://pcmap.place.naver.com/restaurant/1338342810/review/visitor#
1746,퐁낭그늘,퐁낭그늘제주특별자치도 제주시 성신로 30 (연동,일반음식점,한식,제주특별자치도 제주시 성신로 30 (연동,https://pcmap.place.naver.com/restaurant/21765222/review/visitor#
1748,할망네돔베고기,할망네돔베고기제주특별자치도 제주시 우정로8길 6,일반음식점,통닭(치킨),제주특별자치도 제주시 우정로8길 6,https://pcmap.place.naver.com/restaurant/1628261122/review/visitor#
1749,해가,해가제주특별자치도 제주시 신성로10길 3,일반음식점,정종/대포집/소주방,제주특별자치도 제주시 신성로10길 3,https://pcmap.place.naver.com/restaurant/1262968083/review/visitor#
1750,양양밥집,양양밥집제주특별자치도 제주시 신대로18길 7,일반음식점,한식,제주특별자치도 제주시 신대로18길 7,https://pcmap.place.naver.com/restaurant/1218259284/review/visitor#
1753,한치앞도모를바다,한치앞도모를바다제주특별자치도 제주시 한림읍 협재6길 9,일반음식점,한식,제주특별자치도 제주시 한림읍 협재6길 9,https://pcmap.place.naver.com/restaurant/36620095/review/visitor#
1756,가미돈,가미돈제주특별자치도 제주시 오도길 10-2,일반음식점,식육(숯불구이),제주특별자치도 제주시 오도길 10-2,https://pcmap.place.naver.com/restaurant/1487416780/review/visitor#
1759,수까락,수까락제주특별자치도 제주시 한천로 33,일반음식점,한식,제주특별자치도 제주시 한천로 33,https://pcmap.place.naver.com/restaurant/36727922/review/visitor#
1760,술충전소,술충전소제주특별자치도 제주시 남녕로 51,일반음식점,까페,제주특별자치도 제주시 남녕로 51,https://pcmap.place.naver.com/restaurant/1530009695/review/visitor#
1761,솔지,솔지제주특별자치도 제주시 월랑로 88 (노형동),일반음식점,한식,제주특별자치도 제주시 월랑로 88 (노형동),https://pcmap.place.naver.com/restaurant/19877488/review/visitor#
1762,오래해장국,오래해장국제주특별자치도 제주시 서해안로 168,일반음식점,한식,제주특별자치도 제주시 서해안로 168,https://pcmap.place.naver.com/restaurant/31232518/review/visitor#
1764,육회한집,육회한집제주특별자치도 제주시 서광로 229,일반음식점,한식,제주특별자치도 제주시 서광로 229,https://pcmap.place.naver.com/restaurant/36422477/review/visitor#
1765,어우계,어우계제주특별자치도 제주시 만덕로 28 (건입동),일반음식점,한식,제주특별자치도 제주시 만덕로 28 (건입동),https://pcmap.place.naver.com/restaurant/1046342656/review/visitor#
1767,촵촵,촵촵제주특별자치도 제주시 신설로9길 8-1,일반음식점,경양식,제주특별자치도 제주시 신설로9길 8-1,https://pcmap.place.naver.com/restaurant/35135924/review/visitor#
1769,달떡볶이신제주점,달떡볶이신제주점제주특별자치도 제주시 제원1길 23,일반음식점,통닭(치킨),제주특별자치도 제주시 제원1길 23,https://pcmap.place.naver.com/restaurant/1190797985/review/visitor#
1770,고수참치,고수참치제주특별자치도 제주시 용화로 49,일반음식점,한식,제주특별자치도 제주시 용화로 49,https://pcmap.place.naver.com/restaurant/35089490/review/visitor#
1773,포커페이스,포커페이스제주특별자치도 제주시 신광로 63,일반음식점,정종/대포집/소주방,제주특별자치도 제주시 신광로 63,https://pcmap.place.naver.com/restaurant/1489357859/review/visitor#
1775,슈퍼두펍,슈퍼두펍제주특별자치도 제주시 조천읍 신북로 471,일반음식점,호프/통닭,제주특별자치도 제주시 조천읍 신북로 471,https://pcmap.place.naver.com/restaurant/36932755/review/visitor#
1778,최고밥상,최고밥상제주특별자치도 제주시 은남길 18,일반음식점,한식,제주특별자치도 제주시 은남길 18,https://pcmap.place.naver.com/restaurant/1097170633/review/visitor#
1781,신촌뼈해장국,신촌뼈해장국제주특별자치도 제주시 조천읍 신북로 93,일반음식점,한식,제주특별자치도 제주시 조천읍 신북로 93,https://pcmap.place.naver.com/restaurant/1227229134/review/visitor#
1782,이모밥상,이모밥상제주특별자치도 제주시 연북로 173,일반음식점,한식,제주특별자치도 제주시 연북로 173,https://pcmap.place.naver.com/restaurant/1476778340/review/visitor#
1784,약선명가,약선명가제주특별자치도 제주시 애월읍 하광로 2,일반음식점,한식,제주특별자치도 제주시 애월읍 하광로 2,https://pcmap.place.naver.com/restaurant/1224312155/review/visitor#
1785,만선바다,만선바다제주특별자치도 제주시 삼무로1길 6,일반음식점,횟집,제주특별자치도 제주시 삼무로1길 6,https://pcmap.place.naver.com/restaurant/19873808/review/visitor#
1788,주력,주력제주특별자치도 제주시 서광로32길 16 (이도이동,일반음식점,식육(숯불구이),제주특별자치도 제주시 서광로32길 16 (이도이동,https://pcmap.place.naver.com/restaurant/1110120514/review/visitor#
1792,드링콩,드링콩제주특별자치도 제주시 한림읍 한림로 158,일반음식점,경양식,제주특별자치도 제주시 한림읍 한림로 158,https://pcmap.place.naver.com/restaurant/1249670911/review/visitor#
1793,대성아귀찜신제주점,대성아귀찜신제주점제주특별자치도 제주시 원노형10길 38 (노형동),일반음식점,한식,제주특별자치도 제주시 원노형10길 38 (노형동),https://pcmap.place.naver.com/restaurant/38419866/review/visitor#
1794,샤브왕,샤브왕제주특별자치도 제주시 한림읍 일주서로 5167,일반음식점,중국식,제주특별자치도 제주시 한림읍 일주서로 5167,https://pcmap.place.naver.com/restaurant/38321299/review/visitor#
1795,보라네,보라네제주특별자치도 제주시 추자면 추자로 96,일반음식점,한식,제주특별자치도 제주시 추자면 추자로 96,https://pcmap.place.naver.com/restaurant/1959658101/review/visitor#
1797,달료포차,달료포차제주특별자치도 제주시 신광로8길 6 (연동),일반음식점,호프/통닭,제주특별자치도 제주시 신광로8길 6 (연동),https://pcmap.place.naver.com/restaurant/33976886/review/visitor#
1798,흑돼지가있는풍경,흑돼지가있는풍경제주특별자치도 제주시 진군남4길 7-8 (노형동),일반음식점,한식,제주특별자치도 제주시 진군남4길 7-8 (노형동),https://pcmap.place.naver.com/restaurant/11860412/review/visitor#
1801,일일오팔족욕카페,일일오팔족욕카페제주특별자치도 제주시 애월읍 애월해안로 230,일반음식점,호프/통닭,제주특별자치도 제주시 애월읍 애월해안로 230,https://pcmap.place.naver.com/restaurant/1277373625/review/visitor#
1803,돌담촌,돌담촌제주특별자치도 제주시 도남로 134,일반음식점,식육(숯불구이),제주특별자치도 제주시 도남로 134,https://pcmap.place.naver.com/restaurant/1812376430/review/visitor#
1805,불타는갈매기아라점,불타는갈매기아라점제주특별자치도 제주시 중앙로 601,일반음식점,한식,제주특별자치도 제주시 중앙로 601,https://pcmap.place.naver.com/restaurant/38642011/review/visitor#
1808,친구집해물포차,친구집해물포차제주특별자치도 제주시 우정로7길 30,일반음식점,한식,제주특별자치도 제주시 우정로7길 30,https://pcmap.place.naver.com/restaurant/215512419/review/visitor#
1810,우도148,우도148제주특별자치도 제주시 우도면 우도로 148,일반음식점,일식,제주특별자치도 제주시 우도면 우도로 148,https://pcmap.place.naver.com/restaurant/38414890/review/visitor#
1811,스시앤,스시앤제주특별자치도 제주시 고산동산5길 21-1,일반음식점,일식,제주특별자치도 제주시 고산동산5길 21-1,https://pcmap.place.naver.com/restaurant/38508418/review/visitor#
1812,룡천왕갈비탕,룡천왕갈비탕제주특별자치도 제주시 공설로 23,일반음식점,한식,제주특별자치도 제주시 공설로 23,https://pcmap.place.naver.com/restaurant/38529553/review/visitor#
1814,치타,치타제주특별자치도 제주시 신광로4길 7 (연동),일반음식점,통닭(치킨),제주특별자치도 제주시 신광로4길 7 (연동),https://pcmap.place.naver.com/restaurant/35076281/review/visitor#
1819,아맛나,아맛나제주특별자치도 제주시 다랑곶길 19 (노형동,일반음식점,한식,제주특별자치도 제주시 다랑곶길 19 (노형동,https://pcmap.place.naver.com/restaurant/16799651/review/visitor#
1822,한치비곱창,한치비곱창제주특별자치도 제주시 건주로3길 11,일반음식점,한식,제주특별자치도 제주시 건주로3길 11,https://pcmap.place.naver.com/restaurant/1111363478/review/visitor#
1823,머문,머문제주특별자치도 제주시 구좌읍 해맞이해안로 460,일반음식점,기타,제주특별자치도 제주시 구좌읍 해맞이해안로 460,https://pcmap.place.naver.com/restaurant/1031141837/review/visitor#
1824,더돌코롬카페,더돌코롬카페제주특별자치도 제주시 우정로 85,일반음식점,기타,제주특별자치도 제주시 우정로 85,https://pcmap.place.naver.com/restaurant/1612197960/review/visitor#
1826,청년다방노형점,청년다방노형점제주특별자치도 제주시 한라대학로 80,일반음식점,기타,제주특별자치도 제주시 한라대학로 80,https://pcmap.place.naver.com/restaurant/1885190641/review/visitor#
1827,신미민물장어,신미민물장어제주특별자치도 제주시 신설로9길 48,일반음식점,기타,제주특별자치도 제주시 신설로9길 48,https://pcmap.place.naver.com/restaurant/1966260653/review/visitor#
1828,저팔계콧구멍,저팔계콧구멍제주특별자치도 제주시 다랑곶길 19 (노형동),일반음식점,한식,제주특별자치도 제주시 다랑곶길 19 (노형동),https://pcmap.place.naver.com/restaurant/21001628/review/visitor#
1830,60계치킨제주노형점,60계치킨제주노형점제주특별자치도 제주시 다랑곶1길 16,일반음식점,통닭(치킨),제주특별자치도 제주시 다랑곶1길 16,https://pcmap.place.naver.com/restaurant/1433904384/review/visitor#
1836,푸라닭연동점,푸라닭연동점제주특별자치도 제주시 성신로1길 23,일반음식점,기타,제주특별자치도 제주시 성신로1길 23,https://pcmap.place.naver.com/restaurant/1801397543/review/visitor#
1839,모슬포해물탕,모슬포해물탕제주특별자치도 제주시 선덕로5길 18,일반음식점,기타,제주특별자치도 제주시 선덕로5길 18,https://pcmap.place.naver.com/restaurant/1232674390/review/visitor#
1840,막쇠시청점,막쇠시청점제주특별자치도 제주시 서광로32길 36-1,일반음식점,기타,제주특별자치도 제주시 서광로32길 36-1,https://pcmap.place.naver.com/restaurant/1768683227/review/visitor#
1841,고사리식당,고사리식당제주특별자치도 제주시 조천읍 번영로 1680,일반음식점,기타,제주특별자치도 제주시 조천읍 번영로 1680,https://pcmap.place.naver.com/restaurant/1335813166/review/visitor#
1843,신이내린닭신제주신이점,신이내린닭신제주신이점제주특별자치도 제주시 국기로 50,일반음식점,기타,제주특별자치도 제주시 국기로 50,https://pcmap.place.naver.com/restaurant/1247748712/review/visitor#
1844,백수당,백수당제주특별자치도 제주시 구좌읍 월정1길 63,일반음식점,기타,제주특별자치도 제주시 구좌읍 월정1길 63,https://pcmap.place.naver.com/restaurant/1164539217/review/visitor#
1845,팟타이만,팟타이만제주특별자치도 제주시 구좌읍 월정1길 61,일반음식점,기타,제주특별자치도 제주시 구좌읍 월정1길 61,https://pcmap.place.naver.com/restaurant/1091185705/review/visitor#
1846,더한근,더한근제주특별자치도 제주시 다랑곶6길 48 (노형동),일반음식점,한식,제주특별자치도 제주시 다랑곶6길 48 (노형동),https://pcmap.place.naver.com/restaurant/1107103985/review/visitor#
1847,낙지육회제주탕탕이,낙지육회제주탕탕이제주특별자치도 제주시 진남로6길 38-1 (화북일동,일반음식점,한식,제주특별자치도 제주시 진남로6길 38-1 (화북일동,https://pcmap.place.naver.com/restaurant/1755067546/review/visitor#
1848,스윗그린,스윗그린제주특별자치도 제주시 연북로 25 (노형동),일반음식점,기타,제주특별자치도 제주시 연북로 25 (노형동),https://pcmap.place.naver.com/restaurant/1729331050/review/visitor#
1849,봉하깡통구이,봉하깡통구이제주특별자치도 제주시 삼무로3길 36 (연동,일반음식점,식육(숯불구이),제주특별자치도 제주시 삼무로3길 36 (연동,https://pcmap.place.naver.com/restaurant/32162403/review/visitor#
1850,사라숯불구이,사라숯불구이제주특별자치도 제주시 서사로 109,일반음식점,식육(숯불구이),제주특별자치도 제주시 서사로 109,https://pcmap.place.naver.com/restaurant/1563730923/review/visitor#
1851,꺼멍도새기,꺼멍도새기제주특별자치도 제주시 동문로4길 9,일반음식점,식육(숯불구이),제주특별자치도 제주시 동문로4길 9,https://pcmap.place.naver.com/restaurant/13487619/review/visitor#
1852,카페더비어,카페더비어제주특별자치도 제주시 신설로7길 7,일반음식점,호프/통닭,제주특별자치도 제주시 신설로7길 7,https://pcmap.place.naver.com/restaurant/20365987/review/visitor#
1855,탐라는족족,탐라는족족제주특별자치도 제주시 애월읍 애원로 5,일반음식점,경양식,제주특별자치도 제주시 애월읍 애원로 5,https://pcmap.place.naver.com/restaurant/1081374687/review/visitor#
1856,대아갈비,대아갈비제주특별자치도 제주시 연동4길 6-2 (연동),일반음식점,회집,제주특별자치도 제주시 연동4길 6-2 (연동),https://pcmap.place.naver.com/restaurant/11864202/review/visitor#
1858,루스트플레이스칠성로점,루스트플레이스칠성로점제주특별자치도 제주시 중앙로7길 3,일반음식점,호프/통닭,제주특별자치도 제주시 중앙로7길 3,https://pcmap.place.naver.com/restaurant/38232952/review/visitor#
1860,낮에정식밤에갈비,낮에정식밤에갈비제주특별자치도 제주시 한림읍 한림상로 158,일반음식점,한식,제주특별자치도 제주시 한림읍 한림상로 158,https://pcmap.place.naver.com/restaurant/1986651205/review/visitor#
1864,방모루,방모루제주특별자치도 제주시 구좌읍 김녕로21길 7,일반음식점,일식,제주특별자치도 제주시 구좌읍 김녕로21길 7,https://pcmap.place.naver.com/restaurant/13444873/review/visitor#
1865,우도아름다운소풍,우도아름다운소풍제주특별자치도 제주시 우도면 우도해안길 446,일반음식점,한식,제주특별자치도 제주시 우도면 우도해안길 446,https://pcmap.place.naver.com/restaurant/37471201/review/visitor#
1867,장모식탁,장모식탁제주특별자치도 제주시 연신로 51,일반음식점,한식,제주특별자치도 제주시 연신로 51,https://pcmap.place.naver.com/restaurant/1031846776/review/visitor#
1868,탐나는불고기와부대찌개,탐나는불고기와부대찌개제주특별자치도 제주시 우정로 44,일반음식점,한식,제주특별자치도 제주시 우정로 44,https://pcmap.place.naver.com/restaurant/1612550959/review/visitor#
1869,대왕해물짬뽕라면,대왕해물짬뽕라면제주특별자치도 제주시 구좌읍 월정1길 70-6,일반음식점,까페,제주특별자치도 제주시 구좌읍 월정1길 70-6,https://pcmap.place.naver.com/restaurant/1911091081/review/visitor#
1870,마모루,마모루제주특별자치도 제주시 광양13길 10-1,일반음식점,일식,제주특별자치도 제주시 광양13길 10-1,https://pcmap.place.naver.com/restaurant/38424000/review/visitor#
1871,어떤날,어떤날제주특별자치도 제주시 구좌읍 행원로 113,일반음식점,한식,제주특별자치도 제주시 구좌읍 행원로 113,https://pcmap.place.naver.com/restaurant/35357473/review/visitor#
1873,어떤하루,어떤하루제주특별자치도 제주시 고마로13길 26-1,일반음식점,까페,제주특별자치도 제주시 고마로13길 26-1,https://pcmap.place.naver.com/restaurant/1470047842/review/visitor#
1874,미스터킴팝,미스터킴팝제주특별자치도 제주시 노형8길 17,일반음식점,분식,제주특별자치도 제주시 노형8길 17,https://pcmap.place.naver.com/restaurant/35436143/review/visitor#
1876,제주오겹살왕돌구이집,제주오겹살왕돌구이집제주특별자치도 제주시 중앙로 538,일반음식점,기타,제주특별자치도 제주시 중앙로 538,https://pcmap.place.naver.com/restaurant/1959318384/review/visitor#
1878,피노,피노제주특별자치도 제주시 애월읍 유수암로 103,일반음식점,기타,제주특별자치도 제주시 애월읍 유수암로 103,https://pcmap.place.naver.com/restaurant/1898257349/review/visitor#
1879,뉴봄봄김밥,뉴봄봄김밥제주특별자치도 제주시 건주로4길 10-4,일반음식점,기타,제주특별자치도 제주시 건주로4길 10-4,https://pcmap.place.naver.com/restaurant/1517954044/review/visitor#
1880,신조,신조제주특별자치도 제주시 우정로5길 4,일반음식점,기타,제주특별자치도 제주시 우정로5길 4,https://pcmap.place.naver.com/restaurant/1453341992/review/visitor#
1882,오풍미족발삼화점,오풍미족발삼화점제주특별자치도 제주시 화삼북로 87,일반음식점,기타,제주특별자치도 제주시 화삼북로 87,https://pcmap.place.naver.com/restaurant/1779384045/review/visitor#
1883,영규촘닭갈비,영규촘닭갈비제주특별자치도 제주시 아란7길 3-7,일반음식점,기타,제주특별자치도 제주시 아란7길 3-7,https://pcmap.place.naver.com/restaurant/1177969777/review/visitor#
1884,인덕원꼬마김밥,인덕원꼬마김밥제주특별자치도 제주시 우정로15길 21,일반음식점,호프/통닭,제주특별자치도 제주시 우정로15길 21,https://pcmap.place.naver.com/restaurant/1164531168/review/visitor#
1885,한담가든,한담가든제주특별자치도 제주시 애월읍 애월로1길 4,일반음식점,한식,제주특별자치도 제주시 애월읍 애월로1길 4,https://pcmap.place.naver.com/restaurant/10976695/review/visitor#
1886,페리카나치킨삼양도련점,페리카나치킨삼양도련점제주특별자치도 제주시 삼봉로 115 (도련일동,일반음식점,통닭(치킨),제주특별자치도 제주시 삼봉로 115 (도련일동,https://pcmap.place.naver.com/restaurant/11800259/review/visitor#
1887,조가네소머리국밥,조가네소머리국밥제주특별자치도 제주시 동문로4길 9,일반음식점,호프/통닭,제주특별자치도 제주시 동문로4길 9,https://pcmap.place.naver.com/restaurant/16687738/review/visitor#
1888,코지,코지제주특별자치도 제주시 임항로 44 (건입동),일반음식점,한식,제주특별자치도 제주시 임항로 44 (건입동),https://pcmap.place.naver.com/restaurant/16738772/review/visitor#
1889,봄촌,봄촌제주특별자치도 제주시 연북로 166,일반음식점,한식,제주특별자치도 제주시 연북로 166,https://pcmap.place.naver.com/restaurant/1844723350/review/visitor#
1890,한소낭,한소낭제주특별자치도 제주시 동광로1길 28 (이도일동),일반음식점,한식,제주특별자치도 제주시 동광로1길 28 (이도일동),https://pcmap.place.naver.com/restaurant/20681741/review/visitor#
1891,함덕피자클래스,함덕피자클래스제주특별자치도 제주시 조천읍 함덕16길 14,일반음식점,한식,제주특별자치도 제주시 조천읍 함덕16길 14,https://pcmap.place.naver.com/restaurant/17035600/review/visitor#
1892,오젠정식,오젠정식제주특별자치도 제주시 명림로 220,일반음식점,한식,제주특별자치도 제주시 명림로 220,https://pcmap.place.naver.com/restaurant/1091503378/review/visitor#
1896,제주사자,제주사자제주특별자치도 제주시 도남로17길 21,일반음식점,통닭(치킨),제주특별자치도 제주시 도남로17길 21,https://pcmap.place.naver.com/restaurant/1586353107/review/visitor#
1899,푸라닭제주터미널점,푸라닭제주터미널점제주특별자치도 제주시 남성로2길 7,일반음식점,기타,제주특별자치도 제주시 남성로2길 7,https://pcmap.place.naver.com/restaurant/1025853143/review/visitor#
1901,비에이치씨용담점,비에이치씨용담점제주특별자치도 제주시 성화로 26,일반음식점,호프/통닭,제주특별자치도 제주시 성화로 26,https://pcmap.place.naver.com/restaurant/1106771940/review/visitor#
1902,홍대개미,홍대개미제주특별자치도 제주시 노형8길 19,일반음식점,기타,제주특별자치도 제주시 노형8길 19,https://pcmap.place.naver.com/restaurant/1503725552/review/visitor#
1905,오태식해바라기치킨도남점,오태식해바라기치킨도남점제주특별자치도 제주시 도남로 21-1 (도남동),일반음식점,호프/통닭,제주특별자치도 제주시 도남로 21-1 (도남동),https://pcmap.place.naver.com/restaurant/1871903993/review/visitor#
1906,꼬리달린빗자루,꼬리달린빗자루제주특별자치도 제주시 아연로 191,일반음식점,한식,제주특별자치도 제주시 아연로 191,https://pcmap.place.naver.com/restaurant/16735623/review/visitor#
1908,명태어장외도점,명태어장외도점제주특별자치도 제주시 우정로 34,일반음식점,한식,제주특별자치도 제주시 우정로 34,https://pcmap.place.naver.com/restaurant/1525578511/review/visitor#
1910,전농로의오후,전농로의오후제주특별자치도 제주시 전농로 75,일반음식점,기타,제주특별자치도 제주시 전농로 75,https://pcmap.place.naver.com/restaurant/37747228/review/visitor#
1911,함덕족발스로운,함덕족발스로운제주특별자치도 제주시 조천읍 함덕18길 1,일반음식점,기타,제주특별자치도 제주시 조천읍 함덕18길 1,https://pcmap.place.naver.com/restaurant/1441681333/review/visitor#
1913,김밥천국광양대학로점,김밥천국광양대학로점제주특별자치도 제주시 광양14길 1 (이도이동),일반음식점,김밥(도시락),제주특별자치도 제주시 광양14길 1 (이도이동),https://pcmap.place.naver.com/restaurant/17093962/review/visitor#
1915,생고기통김치찌개,생고기통김치찌개제주특별자치도 제주시 한림읍 한림로5길 11,일반음식점,한식,제주특별자치도 제주시 한림읍 한림로5길 11,https://pcmap.place.naver.com/restaurant/700653557/review/visitor#
1918,다람쥐식탁,다람쥐식탁제주특별자치도 제주시 한림읍 명월성로 10,일반음식점,한식,제주특별자치도 제주시 한림읍 명월성로 10,https://pcmap.place.naver.com/restaurant/37844914/review/visitor#
1919,석다원,석다원제주특별자치도 제주시 구좌읍 해맞이해안로 1752,일반음식점,한식,제주특별자치도 제주시 구좌읍 해맞이해안로 1752,https://pcmap.place.naver.com/restaurant/16880444/review/visitor#
1920,풍류마당,풍류마당제주특별자치도 제주시 고마로 70 (일도이동),일반음식점,통닭(치킨),제주특별자치도 제주시 고마로 70 (일도이동),https://pcmap.place.naver.com/restaurant/38446443/review/visitor#
1921,한림한성식당,한림한성식당제주특별자치도 제주시 한림읍 한림로3길 8-5,일반음식점,한식,제주특별자치도 제주시 한림읍 한림로3길 8-5,https://pcmap.place.naver.com/restaurant/36654173/review/visitor#
1923,고내촌한정식,고내촌한정식제주특별자치도 제주시 애월읍 고내로13길 73,일반음식점,경양식,제주특별자치도 제주시 애월읍 고내로13길 73,https://pcmap.place.naver.com/restaurant/34632051/review/visitor#
1924,자이,자이제주특별자치도 제주시 은남1길 25,일반음식점,기타,제주특별자치도 제주시 은남1길 25,https://pcmap.place.naver.com/restaurant/38710929/review/visitor#
1925,푸라닭신제주점,푸라닭신제주점제주특별자치도 제주시 원노형로 36,일반음식점,호프/통닭,제주특별자치도 제주시 원노형로 36,https://pcmap.place.naver.com/restaurant/36630149/review/visitor#
1926,다시정한림점,다시정한림점제주특별자치도 제주시 한림읍 한림상로 231,일반음식점,한식,제주특별자치도 제주시 한림읍 한림상로 231,https://pcmap.place.naver.com/restaurant/36682852/review/visitor#
1927,루스트플레이스외도점,루스트플레이스외도점제주특별자치도 제주시 우정로 80,일반음식점,경양식,제주특별자치도 제주시 우정로 80,https://pcmap.place.naver.com/restaurant/36622233/review/visitor#
1928,아르본리조트,아르본리조트제주특별자치도 제주시 애월읍 평화로 2482,일반음식점,한식,제주특별자치도 제주시 애월읍 평화로 2482,https://pcmap.place.naver.com/restaurant/1129199009/review/visitor#
1930,제주어멍통갈치,제주어멍통갈치제주특별자치도 제주시 서해안로 372 (용담삼동),일반음식점,한식,제주특별자치도 제주시 서해안로 372 (용담삼동),https://pcmap.place.naver.com/restaurant/1027565485/review/visitor#
