,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
1859,본도시락제주노형점,본도시락제주노형점제주특별자치도 제주시 노형14길 12,일반음식점,한식,제주특별자치도 제주시 노형14길 12,https://pcmap.place.naver.com/restaurant/1205727934/review/visitor#
1861,백색소음,백색소음제주특별자치도 제주시 남광로2길 32,일반음식점,기타,제주특별자치도 제주시 남광로2길 32,https://pcmap.place.naver.com/restaurant/1106945153/review/visitor#
1864,천장어제주점,천장어제주점제주특별자치도 제주시 진군1길 15,일반음식점,기타,제주특별자치도 제주시 진군1길 15,https://pcmap.place.naver.com/restaurant/1883805406/review/visitor#
1865,로치아,로치아제주특별자치도 제주시 도공로 53,일반음식점,기타,제주특별자치도 제주시 도공로 53,https://pcmap.place.naver.com/restaurant/31004521/review/visitor#
1866,대패가1900삼화점,대패가1900삼화점제주특별자치도 제주시 진남로8길 45,일반음식점,기타,제주특별자치도 제주시 진남로8길 45,https://pcmap.place.naver.com/restaurant/1517831270/review/visitor#
1869,꾸브라꼬숯불두마리치킨삼화점,꾸브라꼬숯불두마리치킨삼화점제주특별자치도 제주시 동화로1길 45-16,일반음식점,기타,제주특별자치도 제주시 동화로1길 45-16,https://pcmap.place.naver.com/restaurant/1993777577/review/visitor#
1870,일도국수연동점,일도국수연동점제주특별자치도 제주시 연동4길 12,일반음식점,기타,제주특별자치도 제주시 연동4길 12,https://pcmap.place.naver.com/restaurant/1142129684/review/visitor#
1871,덕제주담다,덕제주담다제주특별자치도 제주시 우령서로 73,일반음식점,기타,제주특별자치도 제주시 우령서로 73,https://pcmap.place.naver.com/restaurant/1856258612/review/visitor#
1872,마초면탁,마초면탁제주특별자치도 제주시 조천읍 중산간동로 456,일반음식점,기타,제주특별자치도 제주시 조천읍 중산간동로 456,https://pcmap.place.naver.com/restaurant/1103297964/review/visitor#
1873,빠레뜨한남협재점,빠레뜨한남협재점제주특별자치도 제주시 한림읍 한림로 337,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 337,https://pcmap.place.naver.com/restaurant/1613500507/review/visitor#
1874,007포차,007포차제주특별자치도 제주시 연동9길 18,일반음식점,정종/대포집/소주방,제주특별자치도 제주시 연동9길 18,https://pcmap.place.naver.com/restaurant/1932246675/review/visitor#
1875,단정한까페,단정한까페제주특별자치도 제주시 서광로28길 54,일반음식점,기타,제주특별자치도 제주시 서광로28길 54,https://pcmap.place.naver.com/restaurant/1224141005/review/visitor#
1876,금성우동,금성우동제주특별자치도 제주시 애월읍 일주서로 5939,일반음식점,기타,제주특별자치도 제주시 애월읍 일주서로 5939,https://pcmap.place.naver.com/restaurant/1171078853/review/visitor#
1877,애월로반점,애월로반점제주특별자치도 제주시 애월읍 애월로 169,일반음식점,기타,제주특별자치도 제주시 애월읍 애월로 169,https://pcmap.place.naver.com/restaurant/1970943158/review/visitor#
1878,꽈리치킨,꽈리치킨제주특별자치도 제주시 서광로27길 11,일반음식점,기타,제주특별자치도 제주시 서광로27길 11,https://pcmap.place.naver.com/restaurant/1617862783/review/visitor#
1879,금갈치식당,금갈치식당제주특별자치도 제주시 중앙로2길 23-1,일반음식점,기타,제주특별자치도 제주시 중앙로2길 23-1,https://pcmap.place.naver.com/restaurant/1055437753/review/visitor#
1881,회식제주점,회식제주점제주특별자치도 제주시 천수로 40,일반음식점,기타,제주특별자치도 제주시 천수로 40,https://pcmap.place.naver.com/restaurant/1677371546/review/visitor#
1882,바신주쿠,바신주쿠제주특별자치도 제주시 연동7길 30,일반음식점,기타,제주특별자치도 제주시 연동7길 30,https://pcmap.place.naver.com/restaurant/1631616384/review/visitor#
1884,소림마라 신제주점,소림마라 신제주점제주특별자치도 제주시 비월길 19,일반음식점,기타,제주특별자치도 제주시 비월길 19,https://pcmap.place.naver.com/restaurant/1636314986/review/visitor#
1885,애월고사리밥,애월고사리밥제주특별자치도 제주시 애월읍 고내로9길 44-2,일반음식점,기타,제주특별자치도 제주시 애월읍 고내로9길 44-2,https://pcmap.place.naver.com/restaurant/1544399453/review/visitor#
1886,함덕중국집,함덕중국집제주특별자치도 제주시 조천읍 함와로 68,일반음식점,기타,제주특별자치도 제주시 조천읍 함와로 68,https://pcmap.place.naver.com/restaurant/1729610778/review/visitor#
1887,광땡,광땡제주특별자치도 제주시 건주로4길 14-7,일반음식점,기타,제주특별자치도 제주시 건주로4길 14-7,https://pcmap.place.naver.com/restaurant/1255624572/review/visitor#
1889,지금여기에,지금여기에제주특별자치도 제주시 한림읍 금능길 79,일반음식점,기타,제주특별자치도 제주시 한림읍 금능길 79,https://pcmap.place.naver.com/restaurant/1300135361/review/visitor#
1890,빽다방제주연북로점,빽다방제주연북로점제주특별자치도 제주시 과원북4길 19,일반음식점,기타,제주특별자치도 제주시 과원북4길 19,https://pcmap.place.naver.com/restaurant/1461794022/review/visitor#
1891,에오마르,에오마르제주특별자치도 제주시 선사로8길 13-6,일반음식점,기타,제주특별자치도 제주시 선사로8길 13-6,https://pcmap.place.naver.com/restaurant/1256054205/review/visitor#
1893,두찜신제주점,두찜신제주점제주특별자치도 제주시 노형10길 17,일반음식점,기타,제주특별자치도 제주시 노형10길 17,https://pcmap.place.naver.com/restaurant/1740144115/review/visitor#
1894,일품순두부청사점,일품순두부청사점제주특별자치도 제주시 청사로 85,일반음식점,기타,제주특별자치도 제주시 청사로 85,https://pcmap.place.naver.com/restaurant/1240124777/review/visitor#
1895,나들목1번가,나들목1번가제주특별자치도 제주시 신성로 4,일반음식점,기타,제주특별자치도 제주시 신성로 4,https://pcmap.place.naver.com/restaurant/1855722838/review/visitor#
1896,순자전집,순자전집제주특별자치도 제주시 우령2길 10,일반음식점,기타,제주특별자치도 제주시 우령2길 10,https://pcmap.place.naver.com/restaurant/1818571625/review/visitor#
1897,형수셀프정식,형수셀프정식제주특별자치도 제주시 고마로 14,일반음식점,기타,제주특별자치도 제주시 고마로 14,https://pcmap.place.naver.com/restaurant/1845733357/review/visitor#
1899,길동무,길동무제주특별자치도 제주시 한경면 중산간서로 3689,일반음식점,기타,제주특별자치도 제주시 한경면 중산간서로 3689,https://pcmap.place.naver.com/restaurant/1831383456/review/visitor#
1902,우아한갈비탕,우아한갈비탕제주특별자치도 제주시 중앙로11길 1,일반음식점,기타,제주특별자치도 제주시 중앙로11길 1,https://pcmap.place.naver.com/restaurant/1166785574/review/visitor#
1905,하귀노팅힐컨벤션,하귀노팅힐컨벤션제주특별자치도 제주시 애월읍 일주서로 7020,일반음식점,기타,제주특별자치도 제주시 애월읍 일주서로 7020,https://pcmap.place.naver.com/restaurant/1237288585/review/visitor#
1906,로지피자,로지피자제주특별자치도 제주시 구좌읍 행원로1길 12-1,일반음식점,기타,제주특별자치도 제주시 구좌읍 행원로1길 12-1,https://pcmap.place.naver.com/restaurant/1239359121/review/visitor#
1907,친친,친친제주특별자치도 제주시 애월읍 하귀로 45,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀로 45,https://pcmap.place.naver.com/restaurant/1586234539/review/visitor#
1908,애월연어노형점,애월연어노형점제주특별자치도 제주시 노형8길 7,일반음식점,기타,제주특별자치도 제주시 노형8길 7,https://pcmap.place.naver.com/restaurant/1325436084/review/visitor#
1909,경성술집,경성술집제주특별자치도 제주시 인다10길 40,일반음식점,기타,제주특별자치도 제주시 인다10길 40,https://pcmap.place.naver.com/restaurant/1039139962/review/visitor#
1910,테네시테이블,테네시테이블제주특별자치도 제주시 구좌읍 세화11길 11,일반음식점,기타,제주특별자치도 제주시 구좌읍 세화11길 11,https://pcmap.place.naver.com/restaurant/1156067020/review/visitor#
1911,가는곶세화,가는곶세화제주특별자치도 제주시 구좌읍 세화14길 3,일반음식점,기타,제주특별자치도 제주시 구좌읍 세화14길 3,https://pcmap.place.naver.com/restaurant/1671252655/review/visitor#
1912,늘조은명품흑돼지,늘조은명품흑돼지제주특별자치도 제주시 한림읍 금능남로 392,일반음식점,기타,제주특별자치도 제주시 한림읍 금능남로 392,https://pcmap.place.naver.com/restaurant/1268437770/review/visitor#
1914,제주착한쭝식,제주착한쭝식제주특별자치도 제주시 용담로 86,일반음식점,기타,제주특별자치도 제주시 용담로 86,https://pcmap.place.naver.com/restaurant/1666485469/review/visitor#
1915,옵서예,옵서예제주특별자치도 제주시 동고산로 12,일반음식점,기타,제주특별자치도 제주시 동고산로 12,https://pcmap.place.naver.com/restaurant/1871377954/review/visitor#
1916,작은숲,작은숲제주특별자치도 제주시 신대로 72,일반음식점,기타,제주특별자치도 제주시 신대로 72,https://pcmap.place.naver.com/restaurant/1737096699/review/visitor#
1917,건,건제주특별자치도 제주시 신설로9길 46-2,일반음식점,기타,제주특별자치도 제주시 신설로9길 46-2,https://pcmap.place.naver.com/restaurant/1763310414/review/visitor#
1918,오름바람,오름바람제주특별자치도 제주시 구좌읍 비자림로 2228,일반음식점,기타,제주특별자치도 제주시 구좌읍 비자림로 2228,https://pcmap.place.naver.com/restaurant/1013897426/review/visitor#
1919,푸라닭제주일도점,푸라닭제주일도점제주특별자치도 제주시 청귤로1길 38,일반음식점,호프/통닭,제주특별자치도 제주시 청귤로1길 38,https://pcmap.place.naver.com/restaurant/1675672492/review/visitor#
1920,말렛,말렛제주특별자치도 제주시 노형11길 6,일반음식점,기타,제주특별자치도 제주시 노형11길 6,https://pcmap.place.naver.com/restaurant/1689439739/review/visitor#
1922,원조오막집국수,원조오막집국수제주특별자치도 제주시 삼무로 66,일반음식점,기타,제주특별자치도 제주시 삼무로 66,https://pcmap.place.naver.com/restaurant/21428861/review/visitor#
1923,제주돈아본점,제주돈아본점제주특별자치도 제주시 애월읍 일주서로 6721,일반음식점,기타,제주특별자치도 제주시 애월읍 일주서로 6721,https://pcmap.place.naver.com/restaurant/1800791012/review/visitor#
1924,왕천파닭,왕천파닭제주특별자치도 제주시 화삼북로 143,일반음식점,호프/통닭,제주특별자치도 제주시 화삼북로 143,https://pcmap.place.naver.com/restaurant/1223907828/review/visitor#
1925,진주,진주제주특별자치도 제주시 서사로 103-1,일반음식점,기타,제주특별자치도 제주시 서사로 103-1,https://pcmap.place.naver.com/restaurant/1945313807/review/visitor#
1926,맵지,맵지제주특별자치도 제주시 신대로18길 23,일반음식점,기타,제주특별자치도 제주시 신대로18길 23,https://pcmap.place.naver.com/restaurant/1475812957/review/visitor#
1927,명물2호점,명물2호점제주특별자치도 제주시 연오로 8,일반음식점,기타,제주특별자치도 제주시 연오로 8,https://pcmap.place.naver.com/restaurant/1120409621/review/visitor#
1928,각이진별,각이진별제주특별자치도 제주시 한경면 명이1길 6,일반음식점,기타,제주특별자치도 제주시 한경면 명이1길 6,https://pcmap.place.naver.com/restaurant/1420607611/review/visitor#
1930,밀면맛있는집,밀면맛있는집제주특별자치도 제주시 노형9길 8,일반음식점,기타,제주특별자치도 제주시 노형9길 8,https://pcmap.place.naver.com/restaurant/1628815773/review/visitor#
1931,조천고깃간,조천고깃간제주특별자치도 제주시 조천읍 신북로 214,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 214,https://pcmap.place.naver.com/restaurant/1270542848/review/visitor#
1933,돌담가집밥,돌담가집밥제주특별자치도 제주시 정든로 64,일반음식점,기타,제주특별자치도 제주시 정든로 64,https://pcmap.place.naver.com/restaurant/1669623162/review/visitor#
1934,폭폭,폭폭제주특별자치도 제주시 애월읍 장전로 137,일반음식점,기타,제주특별자치도 제주시 애월읍 장전로 137,https://pcmap.place.naver.com/restaurant/1766497526/review/visitor#
1935,어피니티,어피니티제주특별자치도 제주시 남성로 78,일반음식점,기타,제주특별자치도 제주시 남성로 78,https://pcmap.place.naver.com/restaurant/1620647660/review/visitor#
1936,동명카페,동명카페제주특별자치도 제주시 신산로 33-1,일반음식점,기타,제주특별자치도 제주시 신산로 33-1,https://pcmap.place.naver.com/restaurant/20248200/review/visitor#
1937,노랑통닭함덕점,노랑통닭함덕점제주특별자치도 제주시 조천읍 함덕22길 3-20,일반음식점,기타,제주특별자치도 제주시 조천읍 함덕22길 3-20,https://pcmap.place.naver.com/restaurant/1715613088/review/visitor#
1938,이런푸드구제주,이런푸드구제주제주특별자치도 제주시 동광로1길 22,일반음식점,기타,제주특별자치도 제주시 동광로1길 22,https://pcmap.place.naver.com/restaurant/1272469292/review/visitor#
1940,산지물식당,산지물식당제주특별자치도 제주시 임항로 26,일반음식점,기타,제주특별자치도 제주시 임항로 26,https://pcmap.place.naver.com/restaurant/11575594/review/visitor#
1943,색깔,색깔제주특별자치도 제주시 구좌읍 문주란로5길 21,일반음식점,기타,제주특별자치도 제주시 구좌읍 문주란로5길 21,https://pcmap.place.naver.com/restaurant/1260292510/review/visitor#
1947,이화,이화제주특별자치도 제주시 도령로 155,일반음식점,기타,제주특별자치도 제주시 도령로 155,https://pcmap.place.naver.com/restaurant/35913963/review/visitor#
1948,해변여행횟집,해변여행횟집제주특별자치도 제주시 애월읍 하귀로 24,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀로 24,https://pcmap.place.naver.com/restaurant/12766104/review/visitor#
1949,콤포스텔라별들의들판,콤포스텔라별들의들판제주특별자치도 제주시 한림읍 귀덕14길 187-1,일반음식점,기타,제주특별자치도 제주시 한림읍 귀덕14길 187-1,https://pcmap.place.naver.com/restaurant/1895806560/review/visitor#
1953,정다운집,정다운집제주특별자치도 제주시 노연로 144,일반음식점,기타,제주특별자치도 제주시 노연로 144,https://pcmap.place.naver.com/restaurant/1253117142/review/visitor#
1954,애월연탄집,애월연탄집제주특별자치도 제주시 애월읍 애월로 133,일반음식점,기타,제주특별자치도 제주시 애월읍 애월로 133,https://pcmap.place.naver.com/restaurant/1287942428/review/visitor#
1955,함덕스크린골프,함덕스크린골프제주특별자치도 제주시 조천읍 신북로 586,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 586,https://pcmap.place.naver.com/restaurant/37694327/review/visitor#
1958,브라운타임,브라운타임제주특별자치도 제주시 한경면 중산간서로 3647,일반음식점,기타,제주특별자치도 제주시 한경면 중산간서로 3647,https://pcmap.place.naver.com/restaurant/1067663771/review/visitor#
1959,뒤뜰에한우,뒤뜰에한우제주특별자치도 제주시 신대로 104,일반음식점,기타,제주특별자치도 제주시 신대로 104,https://pcmap.place.naver.com/restaurant/1784736441/review/visitor#
1961,페리카나치킨용담점,페리카나치킨용담점제주특별자치도 제주시 용담로 94,일반음식점,기타,제주특별자치도 제주시 용담로 94,https://pcmap.place.naver.com/restaurant/1987714428/review/visitor#
1962,별미해장국본점,별미해장국본점제주특별자치도 제주시 조천읍 신북로 608,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 608,https://pcmap.place.naver.com/restaurant/16885586/review/visitor#
1963,골프존영스크린연북로점,골프존영스크린연북로점제주특별자치도 제주시 연북로 199-8,일반음식점,기타,제주특별자치도 제주시 연북로 199-8,https://pcmap.place.naver.com/restaurant/1906092808/review/visitor#
1964,오쿠다공항점,오쿠다공항점제주특별자치도 제주시 용문로18길 60-5,일반음식점,기타,제주특별자치도 제주시 용문로18길 60-5,https://pcmap.place.naver.com/restaurant/1039313698/review/visitor#
1965,싸움의고수제주시청점,싸움의고수제주시청점제주특별자치도 제주시 중앙로 201,일반음식점,기타,제주특별자치도 제주시 중앙로 201,https://pcmap.place.naver.com/restaurant/1717176693/review/visitor#
1966,김녕오라이,김녕오라이제주특별자치도 제주시 구좌읍 김녕로21길 21,일반음식점,기타,제주특별자치도 제주시 구좌읍 김녕로21길 21,https://pcmap.place.naver.com/restaurant/1528955401/review/visitor#
1967,정성식당,정성식당제주특별자치도 제주시 한경면 신한로 88,일반음식점,기타,제주특별자치도 제주시 한경면 신한로 88,https://pcmap.place.naver.com/restaurant/1318119768/review/visitor#
1968,딜리버리쿡제주시청점,딜리버리쿡제주시청점제주특별자치도 제주시 남성로 156-2,일반음식점,라이브카페,제주특별자치도 제주시 남성로 156-2,https://pcmap.place.naver.com/restaurant/1962204578/review/visitor#
1969,돈빠,돈빠제주특별자치도 제주시 조천읍 신북로 584-6,일반음식점,기타,제주특별자치도 제주시 조천읍 신북로 584-6,https://pcmap.place.naver.com/restaurant/1441802666/review/visitor#
1970,대경이네횟집,대경이네횟집제주특별자치도 제주시 연북로 550,일반음식점,기타,제주특별자치도 제주시 연북로 550,https://pcmap.place.naver.com/restaurant/1966712216/review/visitor#
1971,세화마을협동조합,세화마을협동조합제주특별자치도 제주시 구좌읍 세평항로 46-9,일반음식점,기타,제주특별자치도 제주시 구좌읍 세평항로 46-9,https://pcmap.place.naver.com/restaurant/1241932478/review/visitor#
1972,빨강지프,빨강지프제주특별자치도 제주시 조천읍 미래로 589,일반음식점,기타,제주특별자치도 제주시 조천읍 미래로 589,https://pcmap.place.naver.com/restaurant/1159738137/review/visitor#
1973,런던아이,런던아이제주특별자치도 제주시 인다9길 8,일반음식점,기타,제주특별자치도 제주시 인다9길 8,https://pcmap.place.naver.com/restaurant/1138129339/review/visitor#
1974,오늘와인한잔제주노형점,오늘와인한잔제주노형점제주특별자치도 제주시 원노형남1길 24,일반음식점,기타,제주특별자치도 제주시 원노형남1길 24,https://pcmap.place.naver.com/restaurant/1246477567/review/visitor#
1975,무판,무판제주특별자치도 제주시 전농로 34,일반음식점,기타,제주특별자치도 제주시 전농로 34,https://pcmap.place.naver.com/restaurant/1786509241/review/visitor#
1976,골프존파크타이틀연북로점,골프존파크타이틀연북로점제주특별자치도 제주시 연북로 161,일반음식점,기타,제주특별자치도 제주시 연북로 161,https://pcmap.place.naver.com/restaurant/1237077812/review/visitor#
1978,붉은동백,붉은동백제주특별자치도 제주시 노연로 28,일반음식점,기타,제주특별자치도 제주시 노연로 28,https://pcmap.place.naver.com/restaurant/1423019836/review/visitor#
1979,가야밀면돼지국밥,가야밀면돼지국밥제주특별자치도 제주시 오라로 156,일반음식점,기타,제주특별자치도 제주시 오라로 156,https://pcmap.place.naver.com/restaurant/1471132590/review/visitor#
1980,은비찻집,은비찻집제주특별자치도 제주시 중앙로22길 8,일반음식점,기타,제주특별자치도 제주시 중앙로22길 8,https://pcmap.place.naver.com/restaurant/1959416091/review/visitor#
1981,피치랑아라점,피치랑아라점제주특별자치도 제주시 인다15길 5-6,일반음식점,기타,제주특별자치도 제주시 인다15길 5-6,https://pcmap.place.naver.com/restaurant/1700105426/review/visitor#
1982,휴계농장외도점,휴계농장외도점제주특별자치도 제주시 우정로5길 28,일반음식점,기타,제주특별자치도 제주시 우정로5길 28,https://pcmap.place.naver.com/restaurant/1241789320/review/visitor#
1983,세화카페여우구슬,세화카페여우구슬제주특별자치도 제주시 구좌읍 세화3길 17,일반음식점,기타,제주특별자치도 제주시 구좌읍 세화3길 17,https://pcmap.place.naver.com/restaurant/1645089498/review/visitor#
1985,도토리키친본점,도토리키친본점제주특별자치도 제주시 북성로 59,일반음식점,기타,제주특별자치도 제주시 북성로 59,https://pcmap.place.naver.com/restaurant/223026237/review/visitor#
1986,꾸브라꼬숯불두마리치킨신제주점,꾸브라꼬숯불두마리치킨신제주점제주특별자치도 제주시 다랑곶6길 29,일반음식점,기타,제주특별자치도 제주시 다랑곶6길 29,https://pcmap.place.naver.com/restaurant/1807043933/review/visitor#
1987,2020포차,2020포차제주특별자치도 제주시 구좌읍 김녕로 88-1,일반음식점,기타,제주특별자치도 제주시 구좌읍 김녕로 88-1,https://pcmap.place.naver.com/restaurant/1389892460/review/visitor#
1989,탐라전복,탐라전복제주특별자치도 제주시 가령골2길 20,일반음식점,기타,제주특별자치도 제주시 가령골2길 20,https://pcmap.place.naver.com/restaurant/1965477706/review/visitor#
1990,광어식해국수,광어식해국수제주특별자치도 제주시 연신로 26,일반음식점,기타,제주특별자치도 제주시 연신로 26,https://pcmap.place.naver.com/restaurant/1274711569/review/visitor#
1991,공육사노트,공육사노트제주특별자치도 제주시 한림읍 한림로 609,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 609,https://pcmap.place.naver.com/restaurant/1565267167/review/visitor#
1992,장백산,장백산제주특별자치도 제주시 월광로 113-1,일반음식점,기타,제주특별자치도 제주시 월광로 113-1,https://pcmap.place.naver.com/restaurant/1265069961/review/visitor#
1993,가마치통닭노형점,가마치통닭노형점제주특별자치도 제주시 원노형로 37,일반음식점,기타,제주특별자치도 제주시 원노형로 37,https://pcmap.place.naver.com/restaurant/1638825716/review/visitor#
1997,우월하누,우월하누제주특별자치도 제주시 연삼로 446,일반음식점,기타,제주특별자치도 제주시 연삼로 446,https://pcmap.place.naver.com/restaurant/1996366397/review/visitor#
2000,엄지척분식,엄지척분식제주특별자치도 제주시 삼무로9길 22,일반음식점,기타,제주특별자치도 제주시 삼무로9길 22,https://pcmap.place.naver.com/restaurant/1911254225/review/visitor#
2001,카페연대,카페연대제주특별자치도 제주시 연대마을길 34-3,일반음식점,기타,제주특별자치도 제주시 연대마을길 34-3,https://pcmap.place.naver.com/restaurant/1140125147/review/visitor#
2002,달빛낙원,달빛낙원제주특별자치도 제주시 관덕로9길 11,일반음식점,기타,제주특별자치도 제주시 관덕로9길 11,https://pcmap.place.naver.com/restaurant/1355746496/review/visitor#
2003,고고다찌,고고다찌제주특별자치도 제주시 한림읍 사가동길 18,일반음식점,기타,제주특별자치도 제주시 한림읍 사가동길 18,https://pcmap.place.naver.com/restaurant/1647569767/review/visitor#
2004,하이로우,하이로우제주특별자치도 제주시 오일장중길 26,일반음식점,기타,제주특별자치도 제주시 오일장중길 26,https://pcmap.place.naver.com/restaurant/1620813002/review/visitor#
2005,피자탑외도하귀점,피자탑외도하귀점제주특별자치도 제주시 애월읍 하귀동남1길 32-15,일반음식점,기타,제주특별자치도 제주시 애월읍 하귀동남1길 32-15,https://pcmap.place.naver.com/restaurant/1974289435/review/visitor#
2006,해미가,해미가제주특별자치도 제주시 애월읍 애월해안로 866,일반음식점,기타,제주특별자치도 제주시 애월읍 애월해안로 866,https://pcmap.place.naver.com/restaurant/1957182813/review/visitor#
2007,카페웰킨,카페웰킨제주특별자치도 제주시 도평길 78,일반음식점,기타,제주특별자치도 제주시 도평길 78,https://pcmap.place.naver.com/restaurant/1841249552/review/visitor#
2009,아지트만남의장소,아지트만남의장소제주특별자치도 제주시 연수로2길 24,일반음식점,기타,제주특별자치도 제주시 연수로2길 24,https://pcmap.place.naver.com/restaurant/1924915061/review/visitor#
2012,원조우향해장국,원조우향해장국제주특별자치도 제주시 신대로20길 7,일반음식점,기타,제주특별자치도 제주시 신대로20길 7,https://pcmap.place.naver.com/restaurant/1924993565/review/visitor#
2015,푸라닭제주함덕점,푸라닭제주함덕점제주특별자치도 제주시 조천읍 함덕18길 19,일반음식점,기타,제주특별자치도 제주시 조천읍 함덕18길 19,https://pcmap.place.naver.com/restaurant/1990086846/review/visitor#
2016,오시나국수,오시나국수제주특별자치도 제주시 동광로6길 9,일반음식점,기타,제주특별자치도 제주시 동광로6길 9,https://pcmap.place.naver.com/restaurant/1976700764/review/visitor#
2017,숨어있는집함덕펜션,숨어있는집함덕펜션제주특별자치도 제주시 조천읍 함덕30길 14-5,일반음식점,기타,제주특별자치도 제주시 조천읍 함덕30길 14-5,https://pcmap.place.naver.com/restaurant/1298028243/review/visitor#
2018,시나르,시나르제주특별자치도 제주시 노형10길 3,일반음식점,기타,제주특별자치도 제주시 노형10길 3,https://pcmap.place.naver.com/restaurant/1191453578/review/visitor#
2019,타슈켄트,타슈켄트제주특별자치도 제주시 애월읍 애월해안로 253,일반음식점,기타,제주특별자치도 제주시 애월읍 애월해안로 253,https://pcmap.place.naver.com/restaurant/1616857056/review/visitor#
2020,블루피쉬마켓,블루피쉬마켓제주특별자치도 제주시 한라대학로 7,일반음식점,기타,제주특별자치도 제주시 한라대학로 7,https://pcmap.place.naver.com/restaurant/1244811411/review/visitor#
2021,아일랜돈,아일랜돈제주특별자치도 제주시 구좌읍 중산간동로 1865-8,일반음식점,기타,제주특별자치도 제주시 구좌읍 중산간동로 1865-8,https://pcmap.place.naver.com/restaurant/1391473848/review/visitor#
2022,슈에뜨펍,슈에뜨펍제주특별자치도 제주시 중앙로 236,일반음식점,기타,제주특별자치도 제주시 중앙로 236,https://pcmap.place.naver.com/restaurant/1330989532/review/visitor#
2023,포메인제주노형점,포메인제주노형점제주특별자치도 제주시 1100로 3339,일반음식점,기타,제주특별자치도 제주시 1100로 3339,https://pcmap.place.naver.com/restaurant/1965491071/review/visitor#
2024,황제중화요리곽지점,황제중화요리곽지점제주특별자치도 제주시 애월읍 곽지9길 23,일반음식점,기타,제주특별자치도 제주시 애월읍 곽지9길 23,https://pcmap.place.naver.com/restaurant/1882426688/review/visitor#
2025,도향,도향제주특별자치도 제주시 삼무로 56,일반음식점,기타,제주특별자치도 제주시 삼무로 56,https://pcmap.place.naver.com/restaurant/1379898517/review/visitor#
2026,동백낭식당,동백낭식당제주특별자치도 제주시 구좌읍 비자림로 1814,일반음식점,기타,제주특별자치도 제주시 구좌읍 비자림로 1814,https://pcmap.place.naver.com/restaurant/1406703311/review/visitor#
2027,해신짬뽕,해신짬뽕제주특별자치도 제주시 우도면 우도해안길 814,일반음식점,기타,제주특별자치도 제주시 우도면 우도해안길 814,https://pcmap.place.naver.com/restaurant/1055308615/review/visitor#
2028,면아라,면아라제주특별자치도 제주시 아란11길 4,일반음식점,기타,제주특별자치도 제주시 아란11길 4,https://pcmap.place.naver.com/restaurant/1812386697/review/visitor#
2030,지미스베이킹컴퍼니,지미스베이킹컴퍼니제주특별자치도 제주시 연신로 106,일반음식점,기타,제주특별자치도 제주시 연신로 106,https://pcmap.place.naver.com/restaurant/1987547482/review/visitor#
2033,노블레스,노블레스제주특별자치도 제주시 일주동로 295,일반음식점,기타,제주특별자치도 제주시 일주동로 295,https://pcmap.place.naver.com/restaurant/1390588578/review/visitor#
2036,교촌치킨 용담삼도점,교촌치킨 용담삼도점제주특별자치도 제주시 용화로 40,일반음식점,호프/통닭,제주특별자치도 제주시 용화로 40,https://pcmap.place.naver.com/restaurant/33044456/review/visitor#
2037,한중일퓨전포차,한중일퓨전포차제주특별자치도 제주시 관덕로7길 12-5,일반음식점,기타,제주특별자치도 제주시 관덕로7길 12-5,https://pcmap.place.naver.com/restaurant/1832058570/review/visitor#
2039,장봉님외도객주,장봉님외도객주제주특별자치도 제주시 우정로 38,일반음식점,기타,제주특별자치도 제주시 우정로 38,https://pcmap.place.naver.com/restaurant/1539024977/review/visitor#
2040,용두암해녀촌,용두암해녀촌제주특별자치도 제주시 용해로 11,일반음식점,기타,제주특별자치도 제주시 용해로 11,https://pcmap.place.naver.com/restaurant/1662173521/review/visitor#
2041,불난닭짱,불난닭짱제주특별자치도 제주시 서문로 18-2,일반음식점,기타,제주특별자치도 제주시 서문로 18-2,https://pcmap.place.naver.com/restaurant/1436034392/review/visitor#
2042,구가네국수,구가네국수제주특별자치도 제주시 한경면 녹차분재로 528,일반음식점,기타,제주특별자치도 제주시 한경면 녹차분재로 528,https://pcmap.place.naver.com/restaurant/1690708276/review/visitor#
2043,제주귀덕골방,제주귀덕골방제주특별자치도 제주시 한림읍 귀덕5길 33,일반음식점,기타,제주특별자치도 제주시 한림읍 귀덕5길 33,https://pcmap.place.naver.com/restaurant/1486669514/review/visitor#
2044,왕돈까스와밀면,왕돈까스와밀면제주특별자치도 제주시 인다13길 39,일반음식점,기타,제주특별자치도 제주시 인다13길 39,https://pcmap.place.naver.com/restaurant/1918701468/review/visitor#
2045,사이분식,사이분식제주특별자치도 제주시 한림읍 한림로 335,일반음식점,기타,제주특별자치도 제주시 한림읍 한림로 335,https://pcmap.place.naver.com/restaurant/1788979291/review/visitor#
2046,떡보킹삼화점,떡보킹삼화점제주특별자치도 제주시 진서로 16,일반음식점,기타,제주특별자치도 제주시 진서로 16,https://pcmap.place.naver.com/restaurant/1053672524/review/visitor#
